sampleID,antigen,FMedian,replicate
SID_gen1,Hs~RefNM_139016.2~uORFIOH27635~RFU36539.28,3513,1
SID_gen1,Hs~RefNM_000061.1~N/A~RFU27570.52,4394,1
SID_gen1,Hs~RefNM_000061.1~N/A~RFU44817.51,4383,1
SID_gen1,Hs~RefNM_001433.1~N/A~RFU3974.32,397,1
SID_gen1,Hs~RefNM_001433.1~N/A~RFU4237.19,382,1
SID_gen1,Hs~RefNM_002753.2~N/A~RFU0,62,1
SID_gen1,Hs~RefNM_002753.2~N/A~RFU9.22,62,1
SID_gen1,Hs~RefNM_001315.1~N/A~RFU0,64,1
SID_gen1,Hs~RefNM_001315.1~N/A~RFU0,59,2
SID_gen1,Hs~RefNM_004448.1~N/A~RFU9604.66,518,1
SID_gen1,Hs~RefNM_004448.1~N/A~RFU8841.37,495,1
SID_gen2,AlexaAntiMouseAb~N/A,9922,1
SID_gen2,AlexaAntiMouseAb~N/A,10733,2
SID_gen2,ERa~N/A,1296,1
SID_gen2,ERa~N/A,1326,2
SID_gen2,HumanIgG1~N/A,461,1
SID_gen2,HumanIgG1~N/A,428,2
SID_gen2,HumanIgG2~N/A,1265,1
SID_gen2,HumanIgG2~N/A,1271,2
SID_gen2,HumanIgG3~N/A,9386,1
SID_gen2,HumanIgG3~N/A,9063,2
SID_gen2,HumanIgA2~N/A,3274,1
SID_gen2,HumanIgA2~N/A,3068,2
SID_gen2,HumanIgA1~N/A,719,1
SID_gen2,HumanIgA1~N/A,768,2
SID_gen2,BSA~N/A,119,1
SID_gen2,BSA~N/A,118,2
SID_gen2,Hs~RefNM_014741.2~uORFIOH3624~RFU17462.34,908,1
SID_gen2,Hs~RefNM_014741.2~uORFIOH3624~RFU17228.79,920,1
SID_gen2,Hs~MGCBC002701.2~uORFIOH5296~RFU10870.22,1342,1
SID_gen2,Hs~MGCBC002701.2~uORFIOH5296~RFU11511.07,1245,1
SID_gen2,Hs~RefNM_032354.1~uORFIOH6348~RFU48763.52,774,1
SID_gen2,Hs~RefNM_032354.1~uORFIOH6348~RFU46619.15,758,1
SID_gen2,Hs~MGCNM_174896.2~uORFIOH23052~RFU23534.53,1213,1
SID_gen2,Hs~MGCNM_174896.2~uORFIOH23052~RFU25114.75,1296,1
SID_gen2,Hs~RefNM_002964.3~uORFIOH7407~RFU33706.4,326,1
SID_gen2,Hs~RefNM_002964.3~uORFIOH7407~RFU31776.36,305,1
SID_gen2,Hs~MGCBC038934.1~uORFIOH27574~RFU9.22,59,1
SID_gen2,Hs~MGCBC038934.1~uORFIOH27574~RFU0,60,1
SID_gen2,Hs~MGCBC040516.1~uORFIOH27501~RFU0,58,1
SID_gen2,Hs~MGCBC040516.1~uORFIOH27501~RFU0,61,2
SID_gen2,Hs~MGCBC036923.1~uORFIOH25928~RFU27543.22,3604,1
SID_gen2,Hs~MGCBC036923.1~uORFIOH25928~RFU28647.26,3488,1
SID_gen2,Hs~MGCNM_173545.1~uORFIOH26160~RFU29404.51,6022,1
SID_gen2,Hs~MGCNM_173545.1~uORFIOH26160~RFU29535.94,6394,1
SID_gen2,Hs~MGCBC040949.1~uORFIOH26268~RFU35491.86,7620,1
SID_gen2,Hs~MGCBC040949.1~uORFIOH26268~RFU35666.77,8230,1
SID_gen2,Hs~MGCBC019883.1~uORFIOH11101~RFU17911.23,465,1
SID_gen2,Hs~MGCBC019883.1~uORFIOH11101~RFU19140.63,484,1
SID_gen2,Hs~RefNM_000499.2~uORFIOH10675~RFU3874.23,368,1
SID_gen2,Hs~RefNM_000499.2~uORFIOH10675~RFU3325.27,311,1
SID_gen2,Hs~MGCBC016853.1~uORFIOH10348~RFU6489.17,364,1
SID_gen2,Hs~MGCBC016853.1~uORFIOH10348~RFU5991.24,337,1
SID_gen2,Hs~RefNM_138612.1~uORFIOH11074~RFU9330.34,533,1
SID_gen2,Hs~RefNM_138612.1~uORFIOH11074~RFU9973.49,524,1
SID_gen2,Hs~MGCBC032598.1~uORFIOH21976~RFU28365.18,1108,1
SID_gen2,Hs~MGCBC032598.1~uORFIOH21976~RFU30139.52,1055,1
SID_gen2,Hs~RefNM_080660.2~uORFIOH6727~RFU64434.07,1144,1
SID_gen2,Hs~RefNM_080660.2~uORFIOH6727~RFU62435.55,1079,1
SID_gen2,Hs~MGCBC032954.2~uORFIOH22415~RFU9684.19,585,1
SID_gen2,Hs~MGCBC032954.2~uORFIOH22415~RFU9044.49,577,1
SID_gen2,Hs~MGCBC003160.1~uORFIOH5120~RFU3390.96,351,1
SID_gen2,Hs~MGCBC003160.1~uORFIOH5120~RFU3343.71,356,1
SID_gen2,Hs~RefNM_024099.2~uORFIOH40910~RFU40705.39,3921,1
SID_gen2,Hs~RefNM_024099.2~uORFIOH40910~RFU40320.49,4226,1
SID_gen2,Hs~RefNM_018357.2~uORFIOH6558~RFU66113.64,3969,1
SID_gen2,Hs~RefNM_018357.2~uORFIOH6558~RFU66131.84,4266,1
SID_gen2,Hs~RefNM_145699.2~uORFIOH35258~RFU18386.35,6617,1
SID_gen2,Hs~RefNM_145699.2~uORFIOH35258~RFU19508.99,7186,1
SID_gen2,Hs~RefNM_194299.1~uORFIOH35431~RFU45711.25,1672,1
SID_gen2,Hs~RefNM_194299.1~uORFIOH35431~RFU45692.04,1731,1
SID_gen2,Hs~RefNM_176824.1~uORFIOH38205~RFU850.62,368,1
SID_gen2,Hs~RefNM_176824.1~uORFIOH38205~RFU4781.11,363,1
SID_gen2,Hs~RefNM_015560.1~uORFIOH38530~RFU20989.79,388,1
SID_gen2,Hs~RefNM_015560.1~uORFIOH38530~RFU22052.37,375,1
SID_gen2,Hs~MGCBC059360.1~uORFIOH29131~RFU6282.48,318,1
SID_gen2,Hs~MGCBC059360.1~uORFIOH29131~RFU5945.81,332,1
SID_gen2,Hs~RefNM_153477.1~uORFIOH41013~RFU10797.6,2999,1
SID_gen2,Hs~RefNM_153477.1~uORFIOH41013~RFU12373.21,3254,1
SID_gen2,Hs~RefNM_199124.1~uORFIOH43439~RFU66124.76,21214,1
SID_gen2,Hs~RefNM_199124.1~uORFIOH43439~RFU66100.5,21405,1
SID_gen2,Hs~RefNM_001017980.1~uORFIOH43503~RFU14847.86,572,1
SID_gen2,Hs~RefNM_001017980.1~uORFIOH43503~RFU16089.21,585,1
SID_gen2,Hs~MGCBC006083.1~uORFIOH6556~RFU17006.69,1130,1
SID_gen2,Hs~MGCBC006083.1~uORFIOH6556~RFU18273.18,1117,1
SID_gen2,Hs~RefNM_000420.2~uORFIOH5088~RFU6967.5,482,1
SID_gen2,Hs~RefNM_000420.2~uORFIOH5088~RFU6673.58,491,1
SID_gen2,Hs~MGCBC010467.1~uORFIOH11119~RFU14906.48,2617,1
SID_gen2,Hs~MGCBC010467.1~uORFIOH11119~RFU16644.77,2667,1
SID_gen2,Hs~RefNM_000396.1~uORFIOH14212~RFU4836.33,619,1
SID_gen2,Hs~RefNM_000396.1~uORFIOH14212~RFU5668.51,722,1
SID_gen2,Hs~MGCBC005056.1~uORFIOH6527~RFU6911.02,752,1
SID_gen2,Hs~MGCBC005056.1~uORFIOH6527~RFU6628.63,667,1
SID_gen2,Hs~MGCBC014441.1~uORFIOH13328~RFU14130.94,1083,1
SID_gen2,Hs~MGCBC014441.1~uORFIOH13328~RFU15783.04,1103,1
SID_gen2,Hs~MGCBC030027.2~uORFIOH45985~RFU35279.55,623,1
SID_gen2,Hs~MGCBC030027.2~uORFIOH45985~RFU34787.18,698,1
SID_gen2,Hs~RefNM_002376.2~N/A~RFU3313.74,553,1
SID_gen2,Hs~RefNM_002376.2~N/A~RFU3419.78,708,1
SID_gen2,Hs~RefNM_002314.2~N/A~RFU4560.86,1233,1
SID_gen2,Hs~RefNM_002314.2~N/A~RFU4825.96,748,1
SID_gen2,Hs~RefNM_003618.2~N/A~RFU1317.43,649,1
SID_gen2,Hs~RefNM_003618.2~N/A~RFU1432.69,551,1
SID_gen2,Internal_16827,508,1
SID_gen2,Internal_16827,581,2
SID_gen2,Hs~RefNM_013392.1~N/A~RFU24635.53,668,1
SID_gen2,Hs~RefNM_013392.1~N/A~RFU25490.85,658,1
