sampleID,antigen,FMedian,replicate
SID_gen1,Hs~RefNM_006399.2~uORFIOH21626~RFU0,59,1
SID_gen1,Hs~RefNM_006399.2~uORFIOH21626~RFU0,61,2
SID_gen1,Hs~RefNM_152285.1~uORFIOH21698~RFU14967.14,689,1
SID_gen1,Hs~RefNM_152285.1~uORFIOH21698~RFU14939.84,626,1
SID_gen1,Hs~MGCBC033437.1~uORFIOH27326~RFU15832.58,628,1
SID_gen1,Hs~MGCBC033437.1~uORFIOH27326~RFU15806.29,581,1
SID_gen1,Hs~MGCBC030524.1~uORFIOH21689~RFU0,73,1
SID_gen1,Hs~MGCBC030524.1~uORFIOH21689~RFU0,59,2
SID_gen1,Hs~RefNM_005567.2~uORFIOH3566~RFU1795.57,540,1
SID_gen1,Hs~RefNM_005567.2~uORFIOH3566~RFU2052.79,334,1
SID_gen1,Hs~RefNM_020854.2~uORFIOH9686~RFU15479.73,557,1
SID_gen1,Hs~RefNM_020854.2~uORFIOH9686~RFU17863.71,520,1
SID_gen1,Hs~MGCBC068448.1~uORFIOH40093~RFU36391.67,507,1
SID_gen1,Hs~MGCBC068448.1~uORFIOH40093~RFU36052.98,501,1
SID_gen1,Hs~RefNM_006078.2~uORFIOH40316~RFU12233.34,499,1
SID_gen1,Hs~RefNM_006078.2~uORFIOH40316~RFU12495.2,475,1
SID_gen1,Hs~MGCBC062344.1~uORFIOH40702~RFU3352.54,298,1
SID_gen1,Hs~MGCBC062344.1~uORFIOH40702~RFU3284.8,312,1
SID_gen1,Hs~MGCBC062422.1~uORFIOH40746~RFU4512.18,341,1
SID_gen1,Hs~MGCBC062422.1~uORFIOH40746~RFU4623.4,503,1
SID_gen1,Hs~RefNM_015568.2~uORFIOH37988~RFU2363.77,378,1
SID_gen1,Hs~RefNM_015568.2~uORFIOH37988~RFU2797.49,328,1
SID_gen1,Hs~RefNM_178275.3~uORFIOH38420~RFU8576.48,353,1
SID_gen1,Hs~RefNM_178275.3~uORFIOH38420~RFU7843.49,510,1
SID_gen1,Hs~RefNM_020662.1~uORFIOH37719~RFU3563.85,421,1
SID_gen1,Hs~RefNM_020662.1~uORFIOH37719~RFU3332.32,261,1
SID_gen1,Hs~RefNM_000879.2~uORFIOH40150~RFU11821.86,349,1
SID_gen1,Hs~RefNM_000879.2~uORFIOH40150~RFU10069.16,330,1
SID_gen1,Hs~MGCBC069505.1~uORFIOH40261~RFU37801.03,567,1
SID_gen1,Hs~MGCBC069505.1~uORFIOH40261~RFU35777.98,568,1
SID_gen1,Hs~RefNM_205853.1~uORFIOH43061~RFU32322.5,1190,1
SID_gen1,Hs~RefNM_205853.1~uORFIOH43061~RFU33068.23,1153,1
SID_gen1,Hs~RefXM_379117.1~uORFIOH43619~RFU18591.65,885,1
SID_gen1,Hs~RefXM_379117.1~uORFIOH43619~RFU19900.88,930,1
SID_gen1,Hs~RefNM_000609.3~uORFIOH40945~RFU13178.88,426,1
SID_gen1,Hs~RefNM_000609.3~uORFIOH40945~RFU13503.18,400,1
SID_gen1,Hs~RefNM_173456.1~uORFIOH45493~RFU10085.94,372,1
SID_gen1,Hs~RefNM_173456.1~uORFIOH45493~RFU11343.94,400,1
SID_gen1,Hs~RefNM_177524.1~uORFIOH45900~RFU16154.08,668,1
SID_gen1,Hs~RefNM_177524.1~uORFIOH45900~RFU18975.84,695,1
SID_gen1,Hs~RefNM_170672.1~uORFIOH27295~RFU30551.01,723,1
SID_gen1,Hs~RefNM_170672.1~uORFIOH27295~RFU46088.36,724,1
SID_gen1,Hs~MGCBC054004.1~uORFIOH29012~RFU43392.12,840,1
SID_gen1,Hs~MGCBC054004.1~uORFIOH29012~RFU42432,894,1
SID_gen1,Hs~MGCBC041132.1~uORFIOH26140~RFU10604.59,517,1
SID_gen1,Hs~MGCBC041132.1~uORFIOH26140~RFU9042.19,499,1
SID_gen1,Hs~RefNM_203422.1~uORFIOH29035~RFU17725.91,833,1
SID_gen1,Hs~RefNM_203422.1~uORFIOH29035~RFU19331.49,798,1
SID_gen1,Hs~RefNM_139016.2~uORFIOH27635~RFU37974.93,2250,1
SID_gen1,Hs~RefNM_139016.2~uORFIOH27635~RFU36539.28,2487,1
SID_gen1,Hs~RefNM_000061.1~N/A~RFU27570.52,565,1
SID_gen1,Hs~RefNM_000061.1~N/A~RFU44817.51,563,1
SID_gen1,Hs~RefNM_001433.1~N/A~RFU3974.32,220,1
SID_gen1,Hs~RefNM_001433.1~N/A~RFU4237.19,357,1
SID_gen1,Hs~RefNM_002753.2~N/A~RFU0,57,1
SID_gen1,Hs~RefNM_002753.2~N/A~RFU9.22,60,1
SID_gen1,Hs~RefNM_001315.1~N/A~RFU0,58,1
SID_gen1,Hs~RefNM_001315.1~N/A~RFU0,56,2
SID_gen1,Hs~RefNM_004448.1~N/A~RFU9604.66,373,1
SID_gen1,Hs~RefNM_004448.1~N/A~RFU8841.37,397,1
SID_gen2,AlexaAntiMouseAb~N/A,12512,1
SID_gen2,AlexaAntiMouseAb~N/A,12437,2
SID_gen2,ERa~N/A,499,1
SID_gen2,ERa~N/A,503,2
SID_gen2,HumanIgG1~N/A,498,1
SID_gen2,HumanIgG1~N/A,486,2
SID_gen2,HumanIgG2~N/A,1424,1
SID_gen2,HumanIgG2~N/A,1324,2
SID_gen2,HumanIgG3~N/A,10955,1
SID_gen2,HumanIgG3~N/A,10419,2
SID_gen2,HumanIgA2~N/A,3533,1
SID_gen2,HumanIgA2~N/A,3456,2
SID_gen2,HumanIgA1~N/A,821,1
SID_gen2,HumanIgA1~N/A,890,2
SID_gen2,BSA~N/A,3174,1
SID_gen2,BSA~N/A,3362,2
SID_gen2,Hs~RefNM_014741.2~uORFIOH3624~RFU17462.34,393,1
SID_gen2,Hs~RefNM_014741.2~uORFIOH3624~RFU17228.79,539,1
SID_gen2,Hs~MGCBC002701.2~uORFIOH5296~RFU10870.22,579,1
SID_gen2,Hs~MGCBC002701.2~uORFIOH5296~RFU11511.07,624,1
SID_gen2,Hs~RefNM_032354.1~uORFIOH6348~RFU48763.52,521,1
SID_gen2,Hs~RefNM_032354.1~uORFIOH6348~RFU46619.15,545,1
SID_gen2,Hs~MGCNM_174896.2~uORFIOH23052~RFU23534.53,461,1
SID_gen2,Hs~MGCNM_174896.2~uORFIOH23052~RFU25114.75,441,1
SID_gen2,Hs~RefNM_002964.3~uORFIOH7407~RFU33706.4,258,1
SID_gen2,Hs~RefNM_002964.3~uORFIOH7407~RFU31776.36,257,1
SID_gen2,Hs~MGCBC038934.1~uORFIOH27574~RFU9.22,55,1
SID_gen2,Hs~MGCBC038934.1~uORFIOH27574~RFU0,96,1
SID_gen2,Hs~MGCBC040516.1~uORFIOH27501~RFU0,408,1
SID_gen2,Hs~MGCBC040516.1~uORFIOH27501~RFU0,57,2
SID_gen2,Hs~MGCBC036923.1~uORFIOH25928~RFU27543.22,708,1
SID_gen2,Hs~MGCBC036923.1~uORFIOH25928~RFU28647.26,713,1
SID_gen2,Hs~MGCNM_173545.1~uORFIOH26160~RFU29404.51,434,1
SID_gen2,Hs~MGCNM_173545.1~uORFIOH26160~RFU29535.94,452,1
SID_gen2,Hs~MGCBC040949.1~uORFIOH26268~RFU35491.86,1964,1
SID_gen2,Hs~MGCBC040949.1~uORFIOH26268~RFU35666.77,2175,1
SID_gen2,Hs~MGCBC019883.1~uORFIOH11101~RFU17911.23,710,1
SID_gen2,Hs~MGCBC019883.1~uORFIOH11101~RFU19140.63,408,1
SID_gen2,Hs~RefNM_000499.2~uORFIOH10675~RFU3874.23,188,1
SID_gen2,Hs~RefNM_000499.2~uORFIOH10675~RFU3325.27,143,1
SID_gen2,Hs~MGCBC016853.1~uORFIOH10348~RFU6489.17,302,1
SID_gen2,Hs~MGCBC016853.1~uORFIOH10348~RFU5991.24,145,1
SID_gen2,Hs~RefNM_138612.1~uORFIOH11074~RFU9330.34,389,1
SID_gen2,Hs~RefNM_138612.1~uORFIOH11074~RFU9973.49,226,1
SID_gen2,Hs~MGCBC032598.1~uORFIOH21976~RFU28365.18,433,1
SID_gen2,Hs~MGCBC032598.1~uORFIOH21976~RFU30139.52,1417,1
SID_gen2,Hs~RefNM_080660.2~uORFIOH6727~RFU64434.07,1063,1
SID_gen2,Hs~RefNM_080660.2~uORFIOH6727~RFU62435.55,1083,1
SID_gen2,Hs~MGCBC032954.2~uORFIOH22415~RFU9684.19,107,1
SID_gen2,Hs~MGCBC032954.2~uORFIOH22415~RFU9044.49,869,1
SID_gen2,Hs~MGCBC003160.1~uORFIOH5120~RFU3390.96,2530,1
SID_gen2,Hs~MGCBC003160.1~uORFIOH5120~RFU3343.71,1615,1
SID_gen2,Hs~RefNM_024099.2~uORFIOH40910~RFU40705.39,472,1
SID_gen2,Hs~RefNM_024099.2~uORFIOH40910~RFU40320.49,399,1
SID_gen2,Hs~RefNM_018357.2~uORFIOH6558~RFU66113.64,1025,1
SID_gen2,Hs~RefNM_018357.2~uORFIOH6558~RFU66131.84,1050,1
SID_gen2,Hs~RefNM_145699.2~uORFIOH35258~RFU18386.35,317,1
SID_gen2,Hs~RefNM_145699.2~uORFIOH35258~RFU19508.99,291,1
SID_gen2,Hs~RefNM_194299.1~uORFIOH35431~RFU45711.25,901,1
SID_gen2,Hs~RefNM_194299.1~uORFIOH35431~RFU45692.04,953,1
SID_gen2,Hs~RefNM_176824.1~uORFIOH38205~RFU850.62,118,1
SID_gen2,Hs~RefNM_176824.1~uORFIOH38205~RFU4781.11,122,1
SID_gen2,Hs~RefNM_015560.1~uORFIOH38530~RFU20989.79,204,1
SID_gen2,Hs~RefNM_015560.1~uORFIOH38530~RFU22052.37,211,1
SID_gen2,Hs~MGCBC059360.1~uORFIOH29131~RFU6282.48,123,1
SID_gen2,Hs~MGCBC059360.1~uORFIOH29131~RFU5945.81,145,1
SID_gen2,Hs~RefNM_153477.1~uORFIOH41013~RFU10797.6,532,1
SID_gen2,Hs~RefNM_153477.1~uORFIOH41013~RFU12373.21,602,1
SID_gen2,Hs~RefNM_199124.1~uORFIOH43439~RFU66124.76,5360,1
SID_gen2,Hs~RefNM_199124.1~uORFIOH43439~RFU66100.5,5753,1
SID_gen2,Hs~RefNM_001017980.1~uORFIOH43503~RFU14847.86,394,1
SID_gen2,Hs~RefNM_001017980.1~uORFIOH43503~RFU16089.21,432,1
SID_gen2,Hs~MGCBC006083.1~uORFIOH6556~RFU17006.69,1218,1
SID_gen2,Hs~MGCBC006083.1~uORFIOH6556~RFU18273.18,1214,1
SID_gen2,Hs~RefNM_000420.2~uORFIOH5088~RFU6967.5,335,1
SID_gen2,Hs~RefNM_000420.2~uORFIOH5088~RFU6673.58,420,1
SID_gen2,Hs~MGCBC010467.1~uORFIOH11119~RFU14906.48,740,1
SID_gen2,Hs~MGCBC010467.1~uORFIOH11119~RFU16644.77,814,1
SID_gen2,Hs~RefNM_000396.1~uORFIOH14212~RFU4836.33,85,1
SID_gen2,Hs~RefNM_000396.1~uORFIOH14212~RFU5668.51,536,1
SID_gen2,Hs~MGCBC005056.1~uORFIOH6527~RFU6911.02,483,1
SID_gen2,Hs~MGCBC005056.1~uORFIOH6527~RFU6628.63,510,1
SID_gen2,Hs~MGCBC014441.1~uORFIOH13328~RFU14130.94,472,1
SID_gen2,Hs~MGCBC014441.1~uORFIOH13328~RFU15783.04,444,1
SID_gen2,Hs~MGCBC030027.2~uORFIOH45985~RFU35279.55,552,1
SID_gen2,Hs~MGCBC030027.2~uORFIOH45985~RFU34787.18,561,1
SID_gen2,Hs~RefNM_002376.2~N/A~RFU3313.74,779,1
SID_gen2,Hs~RefNM_002376.2~N/A~RFU3419.78,391,1
SID_gen2,Hs~RefNM_002314.2~N/A~RFU4560.86,307,1
SID_gen2,Hs~RefNM_002314.2~N/A~RFU4825.96,401,1
SID_gen2,Hs~RefNM_003618.2~N/A~RFU1317.43,332,1
SID_gen2,Hs~RefNM_003618.2~N/A~RFU1432.69,444,1
SID_gen2,Internal_16827,465,1
SID_gen2,Internal_16827,526,2
SID_gen2,Hs~RefNM_013392.1~N/A~RFU24635.53,332,1
SID_gen2,Hs~RefNM_013392.1~N/A~RFU25490.85,368,1
