sampleID,antigen,FMedian,replicate
J0113,PF3D7_1105800,4379,1
J0113,PTRAMP,5963,1
J0113,EBA181,3103,1
J0113,CD4TAG,2071,1
J0113,SERA2,5431,1
J0113,PF3D7_0629500_SEG2,17035,2
J0113,PF3D7_1345100,6867,2
J0113,PF3D7_0206200,4780,2
J0113,PF3D7_1105800,3704,2
J0113,PTRAMP,5345,2
J0113,EBA181,3102,2
J0113,CD4TAG,2038,2
J0113,SERA2,6686,2
J0113,PF3D7_0629500_SEG2,16253,3
J0113,PF3D7_1345100,6702,3
J0113,PF3D7_0206200,4951,3
J0113,PF3D7_1105800,3726,3
J0113,PTRAMP,4871,3
J0113,EBA181,2770,3
J0113,CD4TAG,1713,3
J0113,SERA2,5017,3
J0113,MSP1Block2K1flank,65535,1
J0113,MSP1Block2Wellcomefull,54496,1
J0113,MSP1Block2MAD20full,34724,1
J0113,MSP3K1,1397,1
J0113,MSPDBLC-terminal,11354,1
J0113,Surfin4.2K1,14694,1
J0113,MSPDBLN-terminal,3296,1
J0113,Surfin4.2Conserved,13577,1
J0113,MSP1Block2K1flank,65535,2
J0113,MSP1Block2Wellcomefull,51026,2
J0113,MSP1Block2MAD20full,34930,2
J0113,MSP3K1,1390,2
J0113,MSPDBLC-terminal,11618,2
J0113,Surfin4.2K1,16326,2
J0113,MSPDBLN-terminal,3221,2
J0113,Surfin4.2Conserved,11696,2
J0113,MSP1Block2K1flank,65535,3
J0113,MSP1Block2Wellcomefull,51901,3
J0113,MSP1Block2MAD20full,26769,3
J0113,MSP3K1,1450,3
J0113,MSPDBLC-terminal,11096,3
J0113,Surfin4.2K1,16153,3
J0113,MSPDBLN-terminal,1836,3
J0113,Surfin4.2Conserved,13304,3
J0113,PfD1160W18,26783,1
J0113,PfD1160W19,12470,1
J0113,MSP2CH15019DBL2,22651,1
J0113,GST,3915,1
J0113,PfD1160W18,7202,2
J0113,PfD1160W19,13587,2
J0113,MSP2CH15019DBL2,2949,2
J0113,GST,3030,2
J0113,PfD1160W18,29608,3
J0113,PfD1160W19,4295,3
J0113,MSP2CH15019DBL2,27234,3
J0113,GST,3498,3
J0113,SERA5,7323,1
J0113,MSP11,10381,1
J0113,RIPR,804,1
J0113,SPATR,17425,1
J0113,MSP3,21738,1
J0113,PF3D7_1136200,12471,1
J0113,PFSEA,38295,1
J0113,SERA5,6391,2
J0113,MSP11,8685,2
J0113,RIPR,905,2
J0113,SPATR,14062,2
J0113,MSP3,18283,2
J0113,PF3D7_1136200,11413,2
J0113,PFSEA,33737,2
J0113,SERA5,8387,3
J0113,MSP11,11376,3
J0113,RIPR,996,3
J0113,SPATR,20164,3
J0113,MSP3,26823,3
J0113,PF3D7_1136200,12755,3
J0113,PFSEA,40158,3
J0113,AMA1,33063,1
J0113,SERA9,1986,1
J0113,MSP7,5042,1
J0113,PF10_0166,13280,1
J0113,MSP10,15168,1
J0113,MSP5,14524,1
J0113,MTRAP,1160,1
J0113,PF113,13823,1
J0113,AMA1,27436,2
J0113,SERA9,1736,2
J0113,MSP7,3986,2
J0113,PF10_0166,10198,2
J0113,MSP10,14687,2
J0113,MSP5,13473,2
J0113,MTRAP,2464,2
J0113,PF113,12189,2
J0113,AMA1,32803,3
J0113,SERA9,2072,3
J0113,MSP7,5772,3
J0113,PF10_0166,14658,3
J0113,MSP10,18023,3
J0113,MSP5,14306,3
J0113,MTRAP,2208,3
J0113,PF113,15423,3
J0113,H101,3983,1
J0113,PF3D7-1431400,5382,1
J0113,RHOPH3,2460,1
J0113,MSRP3,2466,1
J0113,PF13_0125,1094,1
J0113,RH5,1925,1
J0113,SERA4,8292,1
J0113,AARP,908,1
J0113,H101,3456,2
J0113,PF3D7-1431400,4410,2
J0113,RHOPH3,2562,2
J0113,MSRP3,2363,2
J0113,PF13_0125,1184,2
J0113,RH5,1858,2
J0113,SERA4,7803,2
J0113,AARP,1037,2
J0113,H101,4741,3
J0113,PF3D7-1431400,5561,3
J0113,RHOPH3,2970,3
J0113,MSRP3,2498,3
J0113,PF13_0125,908,3
J0113,RH5,1960,3
J0113,SERA4,9495,3
J0113,AARP,901,3
J0113,RH1,7764,1
J0113,MSP3.5,8484,1
J0113,PFA0210c,4028,1
J0113,P38,1712,1
J0113,CLAG3.2,2626,1
J0113,RH2b,1991,1
J0113,PFA0445W,6076,1
J0113,PF3D7_1343700(KELCH),1033,1
J0113,RH1,8228,2
J0113,MSP3.5,8132,2
J0113,PFA0210c,3349,2
J0113,P38,2363,2
J0113,CLAG3.2,2829,2
J0113,RH2b,2130,2
J0113,PFA0445W,5556,2
J0113,PF3D7_1343700(KELCH),1009,2
J0113,RH1,8504,3
J0113,MSP3.5,10122,3
J0113,PFA0210c,4499,3
J0113,P38,2372,3
J0113,CLAG3.2,2816,3
J0113,RH2b,2219,3
J0113,PFA0445W,6203,3
J0113,PF3D7_1343700(KELCH),1091,3
J0113,PF3D7_1401600(PHISTB),9361,1
J0113,PF3D7-1137300,2788,1
J0113,PF3D7_0830500,1336,1
J0113,PF3D7_1462300,1780,1
J0113,PF3D7_1229300,4090,1
J0113,PF3D7_1237900,658,1
J0113,PF3D7_1252300,726,1
J0113,PF3D7_0629500_SEG1,1533,1
J0113,PF3D7_1401600(PHISTB),8161,2
J0113,PF3D7-1137300,3069,2
J0113,PF3D7_0830500,1431,2
J0113,PF3D7_1462300,1582,2
J0113,PF3D7_1229300,4237,2
J0113,PF3D7_1237900,674,2
J0113,PF3D7_1252300,737,2
J0113,PF3D7_0629500_SEG1,1777,2
J0113,PF3D7_1401600(PHISTB),8992,3
J0113,PF3D7-1137300,3169,3
J0113,PF3D7_0830500,2116,3
J0113,PF3D7_1462300,1719,3
J0113,PF3D7_1229300,5195,3
J0113,PF3D7_1237900,693,3
J0113,PF3D7_1252300,796,3
J0113,PF3D7_0629500_SEG1,1964,3
J0113,MSP1Block2PaloAltorepeat,9037,1
J0113,MSP1Block23D7full,65535,1
J0113,MSP1Block2MAD20repeat,8959,1
J0113,MSP2CHO,53536,1
J0113,MBP,17477,1
J0113,MSP2DD2,63821,1
J0113,MSP33D7,3130,1
J0113,MSP1Block17,50847,1
J0113,MSP1Block2PaloAltorepeat,9272,2
J0113,MSP1Block23D7full,65535,2
J0113,MSP1Block2MAD20repeat,938,2
J0113,MSP2CHO,52759,2
J0113,MBP,17661,2
J0113,MSP2DD2,65303,2
J0113,MSP33D7,3263,2
J0113,MSP1Block17,48446,2
J0113,MSP1Block2PaloAltorepeat,10198,3
J0113,MSP1Block23D7full,65535,3
J0113,MSP1Block2MAD20repeat,1069,3
J0113,MSP2CHO,56653,3
J0113,MBP,19734,3
J0113,MSP2DD2,65535,3
J0113,MSP33D7,3549,3
J0113,MSP1Block17,51973,3
J0113,Surfin4.2K1A,4566,1
J0113,Surfin4.23D7A,19667,1
J0113,MSPDBL2N-terminal,18918,1
J0113,MSP1Block2R033,12731,1
J0113,MSPDBL2C-terminal,15944,1
J0113,Surfin4.23D7B,1797,1
J0113,MSP1Block23D7repeat,22785,1
J0113,MSP1Block2Wellcomerepeat,12248,1
J0113,Surfin4.2K1A,4076,2
J0113,Surfin4.23D7A,21949,2
J0113,MSPDBL2N-terminal,18499,2
J0113,MSP1Block2R033,14281,2
J0113,MSPDBL2C-terminal,17131,2
J0113,Surfin4.23D7B,1948,2
J0113,MSP1Block23D7repeat,24608,2
J0113,MSP1Block2Wellcomerepeat,12569,2
J0113,Surfin4.2K1A,4907,3
J0113,Surfin4.23D7A,24039,3
J0113,MSPDBL2N-terminal,20342,3
J0113,MSP1Block2R033,14442,3
J0113,MSPDBL2C-terminal,18302,3
J0113,Surfin4.23D7B,2208,3
J0113,MSP1Block23D7repeat,30766,3
J0113,MSP1Block2Wellcomerepeat,14754,3
J0113,CommercialHumanIgG,65535,1
J0113,CommercialHumanIgG,65535,2
J0113,CommercialHumanIgG,65535,3
J114,MSP3.6,35144,1
J114,ETRAMP10.2,3320,1
J114,GAMA,11176,1
J114,MSRP4,28886,1
J114,MSP4,65535,1
J114,RAMA,11518,1
J114,ASP,23526,1
J114,MSP3.6,32255,2
J114,ETRAMP10.2,4342,2
J114,GAMA,14732,2
J114,MSRP4,31078,2
J114,MSP4,65535,2
J114,RAMA,11180,2
J114,ASP,20456,2
J114,MSP3.6,36762,3
J114,ETRAMP10.2,4452,3
J114,GAMA,15481,3
J114,MSRP4,36554,3
J114,MSP4,65535,3
J114,RAMA,11799,3
J114,ASP,26735,3
J114,PFD1130W,4912,1
J114,EBA140,1337,1
J114,MSRP2,63602,1
J114,MSRP5,1793,1
J114,P34,2367,1
J114,MSP8,15701,1
J114,P12,7392,1
J114,MSP6,5429,1
J114,PFD1130W,3849,2
J114,EBA140,1117,2
J114,MSRP2,65535,2
J114,MSRP5,2767,2
J114,P34,1599,2
J114,MSP8,11241,2
J114,P12,5867,2
J114,MSP6,5638,2
J114,PFD1130W,3244,3
J114,EBA140,957,3
J114,MSRP2,65535,3
J114,MSRP5,4032,3
J114,P34,2006,3
J114,MSP8,13589,3
J114,P12,6127,3
J114,MSP6,6597,3
J114,PF1400044,3902,1
J114,MSP1,12341,1
J114,RON6,4145,1
J114,MSP9,4669,1
J114,PTEX150,34548,1
J114,SERA7,10359,1
J114,MSP2,65535,1
J114,SERA3,9888,1
J114,PF1400044,5431,2
J114,MSP1,10999,2
J114,RON6,5251,2
J114,MSP9,4083,2
J114,PTEX150,29657,2
J114,SERA7,10696,2
J114,MSP2,65535,2
J114,SERA3,12849,2
J114,PF1400044,4920,3
J114,MSP1,12297,3
J114,RON6,6018,3
J114,MSP9,5608,3
J114,PTEX150,41677,3
J114,SERA7,12341,3
J114,MSP2,65535,3
J114,SERA3,13346,3
J114,P41,13308,1
J114,RON3,6034,1
J114,PF92,9085,1
J114,MSRP1,65535,1
J114,EBA175,6507,1
J114,TLP,5940,1
J114,PF3D7_0606800,1870,1
J114,PFA0135W,2763,1
J114,P41,14849,2
J114,RON3,6171,2
J114,PF92,8664,2
J114,MSRP1,65535,2
J114,EBA175,7091,2
J114,TLP,7962,2
J114,PF3D7_0606800,2214,2
J114,PFA0135W,2235,2
J114,P41,14086,3
J114,RON3,6831,3
J114,PF92,8190,3
J114,MSRP1,65535,3
J114,EBA175,7575,3
J114,TLP,8783,3
J114,PF3D7_0606800,1890,3
J114,PFA0135W,3333,3
J114,PF3D7_0525800(IMC1g),12594,1
J114,PF3D7_1460600(ISP3),7057,1
J114,PF3D7_1455300,6160,1
J114,PF3D7_1025300,942,1
J114,PF3D7_0925900,2828,1
J114,PF3D7_0831400,5727,1
J114,PF3D7_0730800.2,56755,1
J114,PF3D7_1407800(PM4),843,1
J114,PF3D7_0525800(IMC1g),12586,2
J114,PF3D7_1460600(ISP3),7850,2
J114,PF3D7_1455300,4941,2
J114,PF3D7_1025300,762,2
J114,PF3D7_0925900,3178,2
J114,PF3D7_0831400,8110,2
J114,PF3D7_0730800.2,65535,2
J114,PF3D7_1407800(PM4),1145,2
J114,PF3D7_0525800(IMC1g),14121,3
J114,PF3D7_1460600(ISP3),7970,3
J114,PF3D7_1455300,5358,3
J114,PF3D7_1025300,739,3
J114,PF3D7_0925900,2846,3
J114,PF3D7_0831400,7797,3
J114,PF3D7_0730800.2,65535,3
J114,PF3D7_1407800(PM4),1109,3
J114,PF3D7_0629500_SEG2,18219,1
J114,PF3D7_1345100,6130,1
J114,PF3D7_0206200,3894,1
J114,PF3D7_1105800,5580,1
J114,PTRAMP,6874,1
J114,EBA181,3422,1
J114,CD4TAG,1447,1
J114,SERA2,10384,1
J114,PF3D7_0629500_SEG2,21670,2
J114,PF3D7_1345100,7265,2
J114,PF3D7_0206200,3132,2
J114,PF3D7_1105800,5963,2
J114,PTRAMP,7980,2
J114,EBA181,3179,2
J114,CD4TAG,2293,2
J114,SERA2,9225,2
J114,PF3D7_0629500_SEG2,23458,3
J114,PF3D7_1345100,6904,3
J114,PF3D7_0206200,3920,3
J114,PF3D7_1105800,6569,3
J114,PTRAMP,7960,3
J114,EBA181,3221,3
J114,CD4TAG,2461,3
J114,SERA2,5666,3
J114,MSP1Block2K1flank,15514,1
J114,MSP1Block2Wellcomefull,22372,1
J114,MSP1Block2MAD20full,5895,1
J114,MSP3K1,1468,1
J114,MSPDBLC-terminal,20484,1
J114,Surfin4.2K1,27177,1
J114,MSPDBLN-terminal,2114,1
J114,Surfin4.2Conserved,6315,1
J114,MSP1Block2K1flank,16390,2
J114,MSP1Block2Wellcomefull,24496,2
J114,MSP1Block2MAD20full,12442,2
J114,MSP3K1,1440,2
J114,MSPDBLC-terminal,23979,2
J114,Surfin4.2K1,29642,2
J114,MSPDBLN-terminal,3043,2
J114,Surfin4.2Conserved,3621,2
J114,MSP1Block2K1flank,17837,3
J114,MSP1Block2Wellcomefull,25674,3
J114,MSP1Block2MAD20full,11774,3
J114,MSP3K1,1646,3
J114,MSPDBLC-terminal,10573,3
J114,Surfin4.2K1,33603,3
J114,MSPDBLN-terminal,4250,3
J114,Surfin4.2Conserved,11539,3
J114,PfD1160W18,35488,1
J114,PfD1160W19,2094,1
J114,MSP2CH15019DBL2,65535,1
J114,GST,5563,1
J114,PfD1160W18,8773,2
J114,PfD1160W19,8301,2
J114,MSP2CH15019DBL2,59440,2
J114,GST,7393,2
J114,PfD1160W18,13664,3
J114,PfD1160W19,9058,3
J114,MSP2CH15019DBL2,64204,3
J114,GST,8493,3
J114,SERA5,12829,1
J114,MSP11,65535,1
J114,RIPR,1734,1
J114,SPATR,18040,1
J114,MSP3,16181,1
J114,PF3D7_1136200,4221,1
J114,PFSEA,41121,1
J114,SERA5,14684,2
J114,MSP11,65535,2
J114,RIPR,1725,2
J114,SPATR,21885,2
J114,MSP3,22447,2
J114,PF3D7_1136200,4688,2
J114,PFSEA,44612,2
J114,SERA5,9819,3
J114,MSP11,65535,3
J114,RIPR,1481,3
J114,SPATR,18688,3
J114,MSP3,17909,3
J114,PF3D7_1136200,4405,3
J114,PFSEA,35307,3
J114,AMA1,65535,1
J114,SERA9,5361,1
J114,MSP7,15704,1
J114,PF10_0166,23182,1
J114,MSP10,65535,1
J114,MSP5,65535,1
J114,MTRAP,5529,1
J114,PF113,10767,1
J114,AMA1,65535,2
J114,SERA9,6604,2
J114,MSP7,16742,2
J114,PF10_0166,25589,2
J114,MSP10,65535,2
J114,MSP5,65535,2
J114,MTRAP,4697,2
J114,PF113,13231,2
J114,AMA1,65535,3
J114,SERA9,6228,3
J114,MSP7,14707,3
J114,PF10_0166,20056,3
J114,MSP10,65535,3
J114,MSP5,65535,3
J114,MTRAP,1905,3
J114,PF113,12278,3
J114,H101,12793,1
J114,PF3D7-1431400,6874,1
J114,RHOPH3,2200,1
J114,MSRP3,1926,1
J114,PF13_0125,1157,1
J114,RH5,3784,1
J114,SERA4,5083,1
J114,AARP,846,1
J114,H101,11889,2
J114,PF3D7-1431400,8960,2
J114,RHOPH3,2288,2
J114,MSRP3,2599,2
J114,PF13_0125,956,2
J114,RH5,5059,2
J114,SERA4,5569,2
J114,AARP,894,2
J114,H101,9912,3
J114,PF3D7-1431400,6214,3
J114,RHOPH3,2226,3
J114,MSRP3,5533,3
J114,PF13_0125,1222,3
J114,RH5,3446,3
J114,SERA4,5937,3
J114,AARP,726,3
J114,RH1,8363,1
J114,MSP3.5,11263,1
J114,PFA0210c,7751,1
J114,P38,9113,1
J114,CLAG3.2,4696,1
J114,RH2b,3499,1
J114,PFA0445W,10245,1
J114,PF3D7_1343700(KELCH),989,1
J114,RH1,9995,2
J114,MSP3.5,12786,2
J114,PFA0210c,7759,2
J114,P38,11694,2
J114,CLAG3.2,4456,2
J114,RH2b,3415,2
J114,PFA0445W,12009,2
J114,PF3D7_1343700(KELCH),1029,2
J114,RH1,8635,3
J114,MSP3.5,10557,3
J114,PFA0210c,6836,3
J114,P38,4890,3
J114,CLAG3.2,3936,3
J114,RH2b,3358,3
J114,PFA0445W,8648,3
J114,PF3D7_1343700(KELCH),1099,3
J114,PF3D7_1401600(PHISTB),13481,1
J114,PF3D7-1137300,5483,1
J114,PF3D7_0830500,2083,1
J114,PF3D7_1462300,2087,1
J114,PF3D7_1229300,8888,1
J114,PF3D7_1237900,766,1
J114,PF3D7_1252300,762,1
J114,PF3D7_0629500_SEG1,3342,1
J114,PF3D7_1401600(PHISTB),14890,2
J114,PF3D7-1137300,5030,2
J114,PF3D7_0830500,2689,2
J114,PF3D7_1462300,1908,2
J114,PF3D7_1229300,8727,2
J114,PF3D7_1237900,804,2
J114,PF3D7_1252300,806,2
J114,PF3D7_0629500_SEG1,2926,2
J114,PF3D7_1401600(PHISTB),10367,3
J114,PF3D7-1137300,4977,3
J114,PF3D7_0830500,2319,3
J114,PF3D7_1462300,1759,3
J114,PF3D7_1229300,8583,3
J114,PF3D7_1237900,892,3
J114,PF3D7_1252300,832,3
J114,PF3D7_0629500_SEG1,3098,3
J114,MSP1Block2PaloAltorepeat,13917,1
J114,MSP1Block23D7full,7630,1
J114,MSP1Block2MAD20repeat,7328,1
J114,MSP2CHO,65535,1
J114,MBP,14872,1
J114,MSP2DD2,65535,1
J114,MSP33D7,3516,1
J114,MSP1Block17,34379,1
J114,MSP1Block2PaloAltorepeat,15448,2
J114,MSP1Block23D7full,7336,2
J114,MSP1Block2MAD20repeat,7946,2
J114,MSP2CHO,65535,2
J114,MBP,17182,2
J114,MSP2DD2,65535,2
J114,MSP33D7,3504,2
J114,MSP1Block17,41271,2
J114,MSP1Block2PaloAltorepeat,13074,3
J114,MSP1Block23D7full,5135,3
J114,MSP1Block2MAD20repeat,9398,3
J114,MSP2CHO,65535,3
J114,MBP,13819,3
J114,MSP2DD2,65535,3
J114,MSP33D7,3867,3
J114,MSP1Block17,36338,3
J114,Surfin4.2K1A,5013,1
J114,Surfin4.23D7A,49712,1
J114,MSPDBL2N-terminal,28664,1
J114,MSP1Block2R033,17061,1
J114,MSPDBL2C-terminal,37692,1
J114,Surfin4.23D7B,1521,1
J114,MSP1Block23D7repeat,27799,1
J114,MSP1Block2Wellcomerepeat,17897,1
J114,Surfin4.2K1A,5171,2
J114,Surfin4.23D7A,47839,2
J114,MSPDBL2N-terminal,30162,2
J114,MSP1Block2R033,21277,2
J114,MSPDBL2C-terminal,35654,2
J114,Surfin4.23D7B,1581,2
J114,MSP1Block23D7repeat,22496,2
J114,MSP1Block2Wellcomerepeat,19093,2
J114,Surfin4.2K1A,3959,3
J114,Surfin4.23D7A,48592,3
J114,MSPDBL2N-terminal,27544,3
J114,MSP1Block2R033,19024,3
J114,MSPDBL2C-terminal,34746,3
J114,Surfin4.23D7B,1828,3
J114,MSP1Block23D7repeat,33143,3
J114,MSP1Block2Wellcomerepeat,21858,3
J114,CommercialHumanIgG,65535,1
J114,CommercialHumanIgG,65535,2
J114,CommercialHumanIgG,65535,3
J0115,MSP3.6,9840,1
J0115,ETRAMP10.2,4911,1
J0115,GAMA,9002,1
J0115,MSRP4,15957,1
J0115,MSP4,65535,1
J0115,RAMA,6549,1
J0115,ASP,12965,1
J0115,MSP3.6,10942,2
J0115,ETRAMP10.2,4329,2
J0115,GAMA,9754,2
J0115,MSRP4,19726,2
J0115,MSP4,65535,2
J0115,RAMA,8772,2
J0115,ASP,16368,2
J0115,MSP3.6,6702,3
J0115,ETRAMP10.2,3094,3
J0115,GAMA,7305,3
J0115,MSRP4,14909,3
J0115,MSP4,65535,3
J0115,RAMA,5361,3
J0115,ASP,11375,3
J0115,PFD1130W,2853,1
J0115,EBA140,3875,1
J0115,MSRP2,29564,1
J0115,MSRP5,1937,1
J0115,P34,3161,1
J0115,MSP8,11579,1
J0115,P12,2916,1
J0115,MSP6,3885,1
J0115,PFD1130W,3080,2
J0115,EBA140,3216,2
J0115,MSRP2,30653,2
J0115,MSRP5,1700,2
J0115,P34,3029,2
J0115,MSP8,12733,2
J0115,P12,2776,2
J0115,MSP6,4763,2
J0115,PFD1130W,3269,3
J0115,EBA140,1014,3
J0115,MSRP2,17011,3
J0115,MSRP5,1355,3
J0115,P34,3720,3
J0115,MSP8,10559,3
J0115,P12,2966,3
J0115,MSP6,3877,3
J0115,PF1400044,3113,1
J0115,MSP1,8142,1
J0115,RON6,3886,1
J0115,MSP9,6455,1
J0115,PTEX150,13580,1
J0115,SERA7,4945,1
J0115,MSP2,9930,1
J0115,SERA3,7576,1
J0115,PF1400044,3698,2
J0115,MSP1,9426,2
J0115,RON6,3719,2
J0115,MSP9,6997,2
J0115,PTEX150,14832,2
J0115,SERA7,4675,2
J0115,MSP2,9480,2
J0115,SERA3,8732,2
J0115,PF1400044,3028,3
J0115,MSP1,7031,3
J0115,RON6,3136,3
J0115,MSP9,5573,3
J0115,PTEX150,10575,3
J0115,SERA7,4692,3
J0115,MSP2,9180,3
J0115,SERA3,6652,3
J0115,P41,2884,1
J0115,RON3,5045,1
J0115,PF92,5747,1
J0115,MSRP1,33929,1
J0115,EBA175,4207,1
J0115,TLP,4032,1
J0115,PF3D7_0606800,2654,1
J0115,PFA0135W,2020,1
J0115,P41,3214,2
J0115,RON3,5431,2
J0115,PF92,7038,2
J0115,MSRP1,34324,2
J0115,EBA175,3609,2
J0115,TLP,4214,2
J0115,PF3D7_0606800,1843,2
J0115,PFA0135W,2356,2
J0115,P41,2510,3
J0115,RON3,5086,3
J0115,PF92,5069,3
J0115,MSRP1,34101,3
J0115,EBA175,3991,3
J0115,TLP,3360,3
J0115,PF3D7_0606800,1765,3
J0115,PFA0135W,1893,3
J0115,PF3D7_0525800(IMC1g),7210,1
J0115,PF3D7_1460600(ISP3),4468,1
J0115,PF3D7_1455300,5928,1
J0115,PF3D7_1025300,790,1
J0115,PF3D7_0925900,2238,1
J0115,PF3D7_0831400,5354,1
J0115,PF3D7_0730800.2,40254,1
J0115,PF3D7_1407800(PM4),867,1
J0115,PF3D7_0525800(IMC1g),7894,2
J0115,PF3D7_1460600(ISP3),5235,2
J0115,PF3D7_1455300,6884,2
J0115,PF3D7_1025300,763,2
J0115,PF3D7_0925900,1991,2
J0115,PF3D7_0831400,5494,2
J0115,PF3D7_0730800.2,40826,2
J0115,PF3D7_1407800(PM4),908,2
J0115,PF3D7_0525800(IMC1g),7138,3
J0115,PF3D7_1460600(ISP3),4254,3
J0115,PF3D7_1455300,5735,3
J0115,PF3D7_1025300,763,3
J0115,PF3D7_0925900,1616,3
J0115,PF3D7_0831400,4892,3
J0115,PF3D7_0730800.2,39029,3
J0115,PF3D7_1407800(PM4),915,3
J0115,PF3D7_0629500_SEG2,10118,1
J0115,PF3D7_1345100,7245,1
J0115,PF3D7_0206200,2772,1
J0115,PF3D7_1105800,4327,1
J0115,PTRAMP,5630,1
J0115,EBA181,3795,1
J0115,CD4TAG,1574,1
J0115,SERA2,5697,1
J0115,PF3D7_0629500_SEG2,6080,2
J0115,PF3D7_1345100,6913,2
J0115,PF3D7_0206200,2482,2
J0115,PF3D7_1105800,3486,2
J0115,PTRAMP,4624,2
J0115,EBA181,3463,2
J0115,CD4TAG,1792,2
J0115,SERA2,5411,2
J0115,PF3D7_0629500_SEG2,9385,3
J0115,PF3D7_1345100,5046,3
J0115,PF3D7_0206200,2627,3
J0115,PF3D7_1105800,3784,3
J0115,PTRAMP,5002,3
J0115,EBA181,2882,3
J0115,CD4TAG,1672,3
J0115,SERA2,5077,3
J0115,MSP1Block2K1flank,9320,1
J0115,MSP1Block2Wellcomefull,14656,1
J0115,MSP1Block2MAD20full,6989,1
J0115,MSP3K1,3195,1
J0115,MSPDBLC-terminal,7462,1
J0115,Surfin4.2K1,7970,1
J0115,MSPDBLN-terminal,2978,1
J0115,Surfin4.2Conserved,8815,1
J0115,MSP1Block2K1flank,9529,2
J0115,MSP1Block2Wellcomefull,15323,2
J0115,MSP1Block2MAD20full,7020,2
J0115,MSP3K1,4537,2
J0115,MSPDBLC-terminal,8747,2
J0115,Surfin4.2K1,8325,2
J0115,MSPDBLN-terminal,2504,2
J0115,Surfin4.2Conserved,4649,2
