sampleID,antigen,FMedian,replicate
SID_gen1,Hs~RefNM_203422.1~uORFIOH29035~RFU19331.49,1401,1
SID_gen1,Hs~RefNM_139016.2~uORFIOH27635~RFU37974.93,4018,1
SID_gen1,Hs~RefNM_139016.2~uORFIOH27635~RFU36539.28,4241,1
SID_gen1,Hs~RefNM_000061.1~N/A~RFU27570.52,1960,1
SID_gen1,Hs~RefNM_000061.1~N/A~RFU44817.51,2104,1
SID_gen1,Hs~RefNM_001433.1~N/A~RFU3974.32,552,1
SID_gen1,Hs~RefNM_001433.1~N/A~RFU4237.19,686,1
SID_gen1,Hs~RefNM_002753.2~N/A~RFU0,47,1
SID_gen1,Hs~RefNM_002753.2~N/A~RFU9.22,47,1
SID_gen1,Hs~RefNM_001315.1~N/A~RFU0,46,1
SID_gen1,Hs~RefNM_001315.1~N/A~RFU0,47,2
SID_gen1,Hs~RefNM_004448.1~N/A~RFU9604.66,753,1
SID_gen1,Hs~RefNM_004448.1~N/A~RFU8841.37,873,1
SID_gen2,AlexaAntiMouseAb~N/A,7153,1
SID_gen2,AlexaAntiMouseAb~N/A,6614,2
SID_gen2,ERa~N/A,1015,1
SID_gen2,ERa~N/A,998,2
SID_gen2,HumanIgG1~N/A,453,1
SID_gen2,HumanIgG1~N/A,439,2
SID_gen2,HumanIgG2~N/A,1064,1
SID_gen2,HumanIgG2~N/A,1014,2
SID_gen2,HumanIgG3~N/A,7677,1
SID_gen2,HumanIgG3~N/A,7736,2
SID_gen2,HumanIgA2~N/A,1952,1
SID_gen2,HumanIgA2~N/A,2106,2
SID_gen2,HumanIgA1~N/A,603,1
SID_gen2,HumanIgA1~N/A,671,2
SID_gen2,BSA~N/A,181,1
SID_gen2,BSA~N/A,183,2
SID_gen2,Hs~RefNM_014741.2~uORFIOH3624~RFU17462.34,997,1
SID_gen2,Hs~RefNM_014741.2~uORFIOH3624~RFU17228.79,976,1
SID_gen2,Hs~MGCBC002701.2~uORFIOH5296~RFU10870.22,1558,1
SID_gen2,Hs~MGCBC002701.2~uORFIOH5296~RFU11511.07,1706,1
SID_gen2,Hs~RefNM_032354.1~uORFIOH6348~RFU48763.52,2433,1
SID_gen2,Hs~RefNM_032354.1~uORFIOH6348~RFU46619.15,2540,1
SID_gen2,Hs~MGCNM_174896.2~uORFIOH23052~RFU23534.53,946,1
SID_gen2,Hs~MGCNM_174896.2~uORFIOH23052~RFU25114.75,928,1
SID_gen2,Hs~RefNM_002964.3~uORFIOH7407~RFU33706.4,1106,1
SID_gen2,Hs~RefNM_002964.3~uORFIOH7407~RFU31776.36,1082,1
SID_gen2,Hs~MGCBC038934.1~uORFIOH27574~RFU9.22,51,1
SID_gen2,Hs~MGCBC038934.1~uORFIOH27574~RFU0,53,1
SID_gen2,Hs~MGCBC040516.1~uORFIOH27501~RFU0,51,1
SID_gen2,Hs~MGCBC040516.1~uORFIOH27501~RFU0,53,2
SID_gen2,Hs~MGCBC036923.1~uORFIOH25928~RFU27543.22,3123,1
SID_gen2,Hs~MGCBC036923.1~uORFIOH25928~RFU28647.26,3230,1
SID_gen2,Hs~MGCNM_173545.1~uORFIOH26160~RFU29404.51,1258,1
SID_gen2,Hs~MGCNM_173545.1~uORFIOH26160~RFU29535.94,1199,1
SID_gen2,Hs~MGCBC040949.1~uORFIOH26268~RFU35491.86,1112,1
SID_gen2,Hs~MGCBC040949.1~uORFIOH26268~RFU35666.77,1184,1
SID_gen2,Hs~MGCBC019883.1~uORFIOH11101~RFU17911.23,872,1
SID_gen2,Hs~MGCBC019883.1~uORFIOH11101~RFU19140.63,869,1
SID_gen2,Hs~RefNM_000499.2~uORFIOH10675~RFU3874.23,482,1
SID_gen2,Hs~RefNM_000499.2~uORFIOH10675~RFU3325.27,466,1
SID_gen2,Hs~MGCBC016853.1~uORFIOH10348~RFU6489.17,580,1
SID_gen2,Hs~MGCBC016853.1~uORFIOH10348~RFU5991.24,513,1
SID_gen2,Hs~RefNM_138612.1~uORFIOH11074~RFU9330.34,688,1
SID_gen2,Hs~RefNM_138612.1~uORFIOH11074~RFU9973.49,786,1
SID_gen2,Hs~MGCBC032598.1~uORFIOH21976~RFU28365.18,2439,1
SID_gen2,Hs~MGCBC032598.1~uORFIOH21976~RFU30139.52,2545,1
SID_gen2,Hs~RefNM_080660.2~uORFIOH6727~RFU64434.07,3272,1
SID_gen2,Hs~RefNM_080660.2~uORFIOH6727~RFU62435.55,3523,1
SID_gen2,Hs~MGCBC032954.2~uORFIOH22415~RFU9684.19,764,1
SID_gen2,Hs~MGCBC032954.2~uORFIOH22415~RFU9044.49,651,1
SID_gen2,Hs~MGCBC003160.1~uORFIOH5120~RFU3390.96,446,1
SID_gen2,Hs~MGCBC003160.1~uORFIOH5120~RFU3343.71,453,1
SID_gen2,Hs~RefNM_024099.2~uORFIOH40910~RFU40705.39,2255,1
SID_gen2,Hs~RefNM_024099.2~uORFIOH40910~RFU40320.49,2296,1
SID_gen2,Hs~RefNM_018357.2~uORFIOH6558~RFU66113.64,3130,1
SID_gen2,Hs~RefNM_018357.2~uORFIOH6558~RFU66131.84,3198,1
SID_gen2,Hs~RefNM_145699.2~uORFIOH35258~RFU18386.35,1034,1
SID_gen2,Hs~RefNM_145699.2~uORFIOH35258~RFU19508.99,1166,1
SID_gen2,Hs~RefNM_194299.1~uORFIOH35431~RFU45711.25,1423,1
SID_gen2,Hs~RefNM_194299.1~uORFIOH35431~RFU45692.04,1395,1
SID_gen2,Hs~RefNM_176824.1~uORFIOH38205~RFU850.62,518,1
SID_gen2,Hs~RefNM_176824.1~uORFIOH38205~RFU4781.11,510,1
SID_gen2,Hs~RefNM_015560.1~uORFIOH38530~RFU20989.79,897,1
SID_gen2,Hs~RefNM_015560.1~uORFIOH38530~RFU22052.37,869,1
SID_gen2,Hs~MGCBC059360.1~uORFIOH29131~RFU6282.48,413,1
SID_gen2,Hs~MGCBC059360.1~uORFIOH29131~RFU5945.81,437,1
SID_gen2,Hs~RefNM_153477.1~uORFIOH41013~RFU10797.6,1213,1
SID_gen2,Hs~RefNM_153477.1~uORFIOH41013~RFU12373.21,1352,1
SID_gen2,Hs~RefNM_199124.1~uORFIOH43439~RFU66124.76,7135,1
SID_gen2,Hs~RefNM_199124.1~uORFIOH43439~RFU66100.5,7386,1
SID_gen2,Hs~RefNM_001017980.1~uORFIOH43503~RFU14847.86,657,1
SID_gen2,Hs~RefNM_001017980.1~uORFIOH43503~RFU16089.21,597,1
SID_gen2,Hs~MGCBC006083.1~uORFIOH6556~RFU17006.69,3244,1
