sampleID,antigen,Block,FBG_Median,BG_Median,replicate
SID_gen1,Hs~RefNM_170672.1~uORFIOH27295~RFU30551.01,1,4179,47,1
SID_gen1,Hs~RefNM_170672.1~uORFIOH27295~RFU46088.36,1,4319,49,1
SID_gen1,Hs~MGCBC054004.1~uORFIOH29012~RFU43392.12,1,2219,51,1
SID_gen1,Hs~MGCBC054004.1~uORFIOH29012~RFU42432,1,2391,51,1
SID_gen1,Hs~MGCBC041132.1~uORFIOH26140~RFU10604.59,1,727,49,1
SID_gen1,Hs~MGCBC041132.1~uORFIOH26140~RFU9042.19,1,789,50,1
SID_gen1,Hs~RefNM_203422.1~uORFIOH29035~RFU17725.91,1,1339,50,1
SID_gen1,Hs~RefNM_203422.1~uORFIOH29035~RFU19331.49,1,1401,50,1
SID_gen1,Hs~RefNM_139016.2~uORFIOH27635~RFU37974.93,1,4018,49,1
SID_gen1,Hs~RefNM_139016.2~uORFIOH27635~RFU36539.28,1,4241,51,1
SID_gen1,Hs~RefNM_000061.1~N/A~RFU27570.52,1,1960,48,1
SID_gen1,Hs~RefNM_000061.1~N/A~RFU44817.51,1,2104,49,1
SID_gen1,Hs~RefNM_001433.1~N/A~RFU3974.32,1,552,51,1
SID_gen1,Hs~RefNM_001433.1~N/A~RFU4237.19,1,686,50,1
SID_gen1,Hs~RefNM_002753.2~N/A~RFU0,1,47,47,1
SID_gen1,Hs~RefNM_002753.2~N/A~RFU9.22,1,47,47,1
SID_gen1,Hs~RefNM_001315.1~N/A~RFU0,1,46,48,1
SID_gen1,Hs~RefNM_001315.1~N/A~RFU0,1,47,47,2
SID_gen1,Hs~RefNM_004448.1~N/A~RFU9604.66,1,753,48,1
SID_gen1,Hs~RefNM_004448.1~N/A~RFU8841.37,1,873,49,1
SID_gen2,AlexaAntiMouseAb~N/A,2,7153,60,1
SID_gen2,AlexaAntiMouseAb~N/A,2,6614,61,2
SID_gen2,ERa~N/A,2,1015,55,1
SID_gen2,ERa~N/A,2,998,56,2
SID_gen2,HumanIgG1~N/A,2,453,57,1
