sampleID,antigen,Block,FBG_Median,BG_Median,replicate
SID_gen1,Hs~RefNM_170672.1~uORFIOH27295~RFU30551.01,1,746,65,1
SID_gen1,Hs~RefNM_170672.1~uORFIOH27295~RFU46088.36,1,819,80,1
SID_gen1,Hs~MGCBC054004.1~uORFIOH29012~RFU43392.12,1,783,81,1
SID_gen1,Hs~MGCBC054004.1~uORFIOH29012~RFU42432,1,704,69,1
SID_gen1,Hs~MGCBC041132.1~uORFIOH26140~RFU10604.59,1,533,68,1
SID_gen1,Hs~MGCBC041132.1~uORFIOH26140~RFU9042.19,1,610,70,1
SID_gen1,Hs~RefNM_203422.1~uORFIOH29035~RFU17725.91,1,630,66,1
SID_gen1,Hs~RefNM_203422.1~uORFIOH29035~RFU19331.49,1,618,66,1
SID_gen1,Hs~RefNM_139016.2~uORFIOH27635~RFU37974.93,1,4240,75,1
SID_gen1,Hs~RefNM_139016.2~uORFIOH27635~RFU36539.28,1,4083,91,1
SID_gen1,Hs~RefNM_000061.1~N/A~RFU27570.52,1,1123,66,1
SID_gen1,Hs~RefNM_000061.1~N/A~RFU44817.51,1,1090,76,1
SID_gen1,Hs~RefNM_001433.1~N/A~RFU3974.32,1,427,109,1
SID_gen1,Hs~RefNM_001433.1~N/A~RFU4237.19,1,503,67,1
SID_gen1,Hs~RefNM_002753.2~N/A~RFU0,1,60,63,1
SID_gen1,Hs~RefNM_002753.2~N/A~RFU9.22,1,60,62,1
SID_gen1,Hs~RefNM_001315.1~N/A~RFU0,1,62,62,1
SID_gen1,Hs~RefNM_001315.1~N/A~RFU0,1,59,60,2
SID_gen1,Hs~RefNM_004448.1~N/A~RFU9604.66,1,546,72,1
SID_gen1,Hs~RefNM_004448.1~N/A~RFU8841.37,1,548,83,1
SID_gen2,AlexaAntiMouseAb~N/A,2,9651,73,1
SID_gen2,AlexaAntiMouseAb~N/A,2,8438,72,2
SID_gen2,ERa~N/A,2,1765,70,1
SID_gen2,ERa~N/A,2,1791,71,2
SID_gen2,HumanIgG1~N/A,2,469,73,1
SID_gen2,HumanIgG1~N/A,2,470,78,2
SID_gen2,HumanIgG2~N/A,2,1338,77,1
SID_gen2,HumanIgG2~N/A,2,1401,79,2
SID_gen2,HumanIgG3~N/A,2,9038,85,1
SID_gen2,HumanIgG3~N/A,2,8849,89,2
SID_gen2,HumanIgA2~N/A,2,2751,76,1
SID_gen2,HumanIgA2~N/A,2,2410,80,2
SID_gen2,HumanIgA1~N/A,2,627,79,1
SID_gen2,HumanIgA1~N/A,2,663,79,2
SID_gen2,BSA~N/A,2,343,93,1
SID_gen2,BSA~N/A,2,356,98,2
SID_gen2,Hs~RefNM_014741.2~uORFIOH3624~RFU17462.34,2,560,84,1
SID_gen2,Hs~RefNM_014741.2~uORFIOH3624~RFU17228.79,2,553,112,1
SID_gen2,Hs~MGCBC002701.2~uORFIOH5296~RFU10870.22,2,621,86,1
SID_gen2,Hs~MGCBC002701.2~uORFIOH5296~RFU11511.07,2,655,176,1
SID_gen2,Hs~RefNM_032354.1~uORFIOH6348~RFU48763.52,2,623,115,1
SID_gen2,Hs~RefNM_032354.1~uORFIOH6348~RFU46619.15,2,637,89,1
SID_gen2,Hs~MGCNM_174896.2~uORFIOH23052~RFU23534.53,2,454,110,1
SID_gen2,Hs~MGCNM_174896.2~uORFIOH23052~RFU25114.75,2,498,338,1
SID_gen2,Hs~RefNM_002964.3~uORFIOH7407~RFU33706.4,2,847,471,1
SID_gen2,Hs~RefNM_002964.3~uORFIOH7407~RFU31776.36,2,940,294,1
SID_gen2,Hs~MGCBC038934.1~uORFIOH27574~RFU9.22,2,68,69,1
SID_gen2,Hs~MGCBC038934.1~uORFIOH27574~RFU0,2,63,72,1
SID_gen2,Hs~MGCBC040516.1~uORFIOH27501~RFU0,2,71,73,1
SID_gen2,Hs~MGCBC040516.1~uORFIOH27501~RFU0,2,67,73,2
SID_gen2,Hs~MGCBC036923.1~uORFIOH25928~RFU27543.22,2,1100,84,1
SID_gen2,Hs~MGCBC036923.1~uORFIOH25928~RFU28647.26,2,1064,89,1
SID_gen2,Hs~MGCNM_173545.1~uORFIOH26160~RFU29404.51,2,702,88,1
SID_gen2,Hs~MGCNM_173545.1~uORFIOH26160~RFU29535.94,2,725,83,1
SID_gen2,Hs~MGCBC040949.1~uORFIOH26268~RFU35491.86,2,1923,109,1
SID_gen2,Hs~MGCBC040949.1~uORFIOH26268~RFU35666.77,2,2084,111,1
SID_gen2,Hs~MGCBC019883.1~uORFIOH11101~RFU17911.23,2,382,137,1
SID_gen2,Hs~MGCBC019883.1~uORFIOH11101~RFU19140.63,2,465,98,1
SID_gen2,Hs~RefNM_000499.2~uORFIOH10675~RFU3874.23,2,342,80,1
SID_gen2,Hs~RefNM_000499.2~uORFIOH10675~RFU3325.27,2,272,84,1
SID_gen2,Hs~MGCBC016853.1~uORFIOH10348~RFU6489.17,2,256,77,1
SID_gen2,Hs~MGCBC016853.1~uORFIOH10348~RFU5991.24,2,299,182,1
SID_gen2,Hs~RefNM_138612.1~uORFIOH11074~RFU9330.34,2,435,315,1
SID_gen2,Hs~RefNM_138612.1~uORFIOH11074~RFU9973.49,2,353,93,1
SID_gen2,Hs~MGCBC032598.1~uORFIOH21976~RFU28365.18,2,766,92,1
SID_gen2,Hs~MGCBC032598.1~uORFIOH21976~RFU30139.52,2,726,86,1
SID_gen2,Hs~RefNM_080660.2~uORFIOH6727~RFU64434.07,2,1039,82,1
SID_gen2,Hs~RefNM_080660.2~uORFIOH6727~RFU62435.55,2,1080,95,1
SID_gen2,Hs~MGCBC032954.2~uORFIOH22415~RFU9684.19,2,340,82,1
SID_gen2,Hs~MGCBC032954.2~uORFIOH22415~RFU9044.49,2,425,99,1
SID_gen2,Hs~MGCBC003160.1~uORFIOH5120~RFU3390.96,2,237,80,1
SID_gen2,Hs~MGCBC003160.1~uORFIOH5120~RFU3343.71,2,420,132,1
SID_gen2,Hs~RefNM_024099.2~uORFIOH40910~RFU40705.39,2,1052,99,1
SID_gen2,Hs~RefNM_024099.2~uORFIOH40910~RFU40320.49,2,1130,99,1
SID_gen2,Hs~RefNM_018357.2~uORFIOH6558~RFU66113.64,2,17523,97,1
SID_gen2,Hs~RefNM_018357.2~uORFIOH6558~RFU66131.84,2,19202,102,1
SID_gen2,Hs~RefNM_145699.2~uORFIOH35258~RFU18386.35,2,695,87,1
SID_gen2,Hs~RefNM_145699.2~uORFIOH35258~RFU19508.99,2,759,101,1
SID_gen2,Hs~RefNM_194299.1~uORFIOH35431~RFU45711.25,2,758,492,1
SID_gen2,Hs~RefNM_194299.1~uORFIOH35431~RFU45692.04,2,695,193,1
SID_gen2,Hs~RefNM_176824.1~uORFIOH38205~RFU850.62,2,273,226,1
SID_gen2,Hs~RefNM_176824.1~uORFIOH38205~RFU4781.11,2,225,85,1
SID_gen2,Hs~RefNM_015560.1~uORFIOH38530~RFU20989.79,2,453,110,1
SID_gen2,Hs~RefNM_015560.1~uORFIOH38530~RFU22052.37,2,522,291,1
SID_gen2,Hs~MGCBC059360.1~uORFIOH29131~RFU6282.48,2,274,92,1
SID_gen2,Hs~MGCBC059360.1~uORFIOH29131~RFU5945.81,2,357,219,1
SID_gen2,Hs~RefNM_153477.1~uORFIOH41013~RFU10797.6,2,698,70,1
SID_gen2,Hs~RefNM_153477.1~uORFIOH41013~RFU12373.21,2,741,81,1
SID_gen2,Hs~RefNM_199124.1~uORFIOH43439~RFU66124.76,2,5131,126,1
SID_gen2,Hs~RefNM_199124.1~uORFIOH43439~RFU66100.5,2,5374,131,1
SID_gen2,Hs~RefNM_001017980.1~uORFIOH43503~RFU14847.86,2,435,112,1
SID_gen2,Hs~RefNM_001017980.1~uORFIOH43503~RFU16089.21,2,557,354,1
SID_gen2,Hs~MGCBC006083.1~uORFIOH6556~RFU17006.69,2,5184,91,1
SID_gen2,Hs~MGCBC006083.1~uORFIOH6556~RFU18273.18,2,5151,90,1
SID_gen2,Hs~RefNM_000420.2~uORFIOH5088~RFU6967.5,2,360,88,1
SID_gen2,Hs~RefNM_000420.2~uORFIOH5088~RFU6673.58,2,443,176,1
SID_gen2,Hs~MGCBC010467.1~uORFIOH11119~RFU14906.48,2,3032,70,1
SID_gen2,Hs~MGCBC010467.1~uORFIOH11119~RFU16644.77,2,3153,87,1
SID_gen2,Hs~RefNM_000396.1~uORFIOH14212~RFU4836.33,2,416,92,1
SID_gen2,Hs~RefNM_000396.1~uORFIOH14212~RFU5668.51,2,574,129,1
SID_gen2,Hs~MGCBC005056.1~uORFIOH6527~RFU6911.02,2,678,93,1
SID_gen2,Hs~MGCBC005056.1~uORFIOH6527~RFU6628.63,2,658,92,1
SID_gen2,Hs~MGCBC014441.1~uORFIOH13328~RFU14130.94,2,1365,83,1
SID_gen2,Hs~MGCBC014441.1~uORFIOH13328~RFU15783.04,2,1347,84,1
SID_gen2,Hs~MGCBC030027.2~uORFIOH45985~RFU35279.55,2,432,89,1
SID_gen2,Hs~MGCBC030027.2~uORFIOH45985~RFU34787.18,2,428,92,1
SID_gen2,Hs~RefNM_002376.2~N/A~RFU3313.74,2,328,71,1
SID_gen2,Hs~RefNM_002376.2~N/A~RFU3419.78,2,330,80,1
SID_gen2,Hs~RefNM_002314.2~N/A~RFU4560.86,2,517,79,1
SID_gen2,Hs~RefNM_002314.2~N/A~RFU4825.96,2,530,77,1
SID_gen2,Hs~RefNM_003618.2~N/A~RFU1317.43,2,525,84,1
SID_gen2,Hs~RefNM_003618.2~N/A~RFU1432.69,2,458,79,1
SID_gen2,Internal_16827,2,459,245,1
SID_gen2,Internal_16827,2,355,82,2
SID_gen2,Hs~RefNM_013392.1~N/A~RFU24635.53,2,370,95,1
SID_gen2,Hs~RefNM_013392.1~N/A~RFU25490.85,2,381,92,1
