sampleID,antigen,Block,FBG_Median,BG_Median,replicate
SID_gen1,MSP1Block2MAD20full,1,13563,934,3
SID_gen1,MSP3K1,1,1871,819,3
SID_gen1,MSPDBLC-terminal,1,13922,786,3
SID_gen1,Surfin4.2K1,1,7559,766,3
SID_gen1,MSPDBLN-terminal,1,2874,784,3
SID_gen1,Surfin4.2Conserved,1,34581,838,3
SID_gen1,PfD1160W18,1,41822,1511,1
SID_gen1,PfD1160W19,1,14888,1098,1
SID_gen1,MSP2CH15019DBL2,1,65535,917,1
SID_gen1,GST,1,2597,836,1
SID_gen1,PfD1160W18,1,30499,1657,2
SID_gen1,PfD1160W19,1,14048,1272,2
SID_gen1,MSP2CH15019DBL2,1,65535,1225,2
SID_gen1,GST,1,2722,878,2
SID_gen1,PfD1160W18,1,24184,1618,3
SID_gen1,PfD1160W19,1,4195,1329,3
SID_gen1,MSP2CH15019DBL2,1,65535,1373,3
SID_gen1,GST,1,2295,908,3
SID_gen1,SERA5,2,11660,999,1
SID_gen1,MSP11,2,39623,1070,1
SID_gen1,RIPR,2,1028,958,1
SID_gen1,SPATR,2,21283,1066,1
SID_gen1,MSP3,2,65535,1516,1
SID_gen1,PF3D7_1136200,2,5889,1684,1
SID_gen1,PFSEA,2,45572,1684,1
SID_gen1,SERA5,2,11722,973,2
SID_gen1,MSP11,2,36324,1020,2
SID_gen1,RIPR,2,1176,971,2
SID_gen1,SPATR,2,17086,1174,2
SID_gen1,MSP3,2,65535,1472,2
SID_gen1,PF3D7_1136200,2,5738,1495,2
SID_gen1,PFSEA,2,40426,1826,2
SID_gen1,SERA5,2,13264,967,3
SID_gen1,MSP11,2,40957,992,3
SID_gen1,RIPR,2,1161,984,3
SID_gen1,SPATR,2,20407,1199,3
SID_gen1,MSP3,2,65535,1540,3
SID_gen1,PF3D7_1136200,2,6604,1544,3
SID_gen1,PFSEA,2,49339,1808,3
SID_gen1,AMA1,2,65535,1583,1
SID_gen1,SERA9,2,3059,994,1
SID_gen1,MSP7,2,6971,977,1
SID_gen1,PF10_0166,2,22022,1304,1
SID_gen1,MSP10,2,65535,1944,1
SID_gen1,MSP5,2,25265,1885,1
SID_gen1,MTRAP,2,2425,1924,1
SID_gen1,PF113,2,40699,3610,1
SID_gen1,AMA1,2,65535,2293,2
SID_gen1,SERA9,2,3204,1046,2
SID_gen1,MSP7,2,7500,1028,2
SID_gen1,PF10_0166,2,19349,1468,2
SID_gen1,MSP10,2,65535,2394,2
SID_gen1,MSP5,2,25628,2143,2
SID_gen1,MTRAP,2,7982,1853,2
SID_gen1,PF113,2,32326,2646,2
SID_gen1,AMA1,2,65535,2488,3
SID_gen1,SERA9,2,3652,1089,3
SID_gen1,MSP7,2,8538,1051,3
SID_gen1,PF10_0166,2,25771,1439,3
SID_gen1,MSP10,2,65535,2623,3
SID_gen1,MSP5,2,32034,2319,3
SID_gen1,MTRAP,2,7552,1748,3
SID_gen1,PF113,2,39298,1858,3
SID_gen1,H101,2,5594,1104,1
SID_gen1,PF3D7-1431400,2,8742,1022,1
SID_gen1,RHOPH3,2,5511,987,1
SID_gen1,MSRP3,2,2596,1071,1
SID_gen1,PF13_0125,2,2017,1625,1
SID_gen1,RH5,2,3857,1792,1
SID_gen1,SERA4,2,13662,1590,1
SID_gen1,AARP,2,1578,1546,1
SID_gen1,H101,2,5731,922,2
SID_gen1,PF3D7-1431400,2,7771,905,2
SID_gen1,RHOPH3,2,5772,884,2
SID_gen1,MSRP3,2,2392,904,2
SID_gen1,PF13_0125,2,1316,1100,2
SID_gen1,RH5,2,4063,1372,2
SID_gen1,SERA4,2,12708,1360,2
SID_gen1,AARP,2,1304,1331,2
SID_gen1,H101,2,5981,921,3
SID_gen1,PF3D7-1431400,2,9294,936,3
SID_gen1,RHOPH3,2,6534,888,3
SID_gen1,MSRP3,2,2380,869,3
SID_gen1,PF13_0125,2,1348,943,3
SID_gen1,RH5,2,4378,1169,3
SID_gen1,SERA4,2,15802,1245,3
SID_gen1,AARP,2,1223,1227,3
SID_gen1,RH1,2,12312,931,1
SID_gen1,MSP3.5,2,24084,1063,1
SID_gen1,PFA0210c,2,7976,923,1
SID_gen1,P38,2,3119,870,1
SID_gen1,CLAG3.2,2,4664,929,1
SID_gen1,RH2b,2,3225,1073,1
SID_gen1,PFA0445W,2,11560,1185,1
SID_gen1,PF3D7_1343700(KELCH),2,1377,1162,1
SID_gen1,RH1,2,14056,904,2
SID_gen1,MSP3.5,2,22785,1091,2
SID_gen1,PFA0210c,2,8547,953,2
SID_gen1,P38,2,4958,893,2
SID_gen1,CLAG3.2,2,5988,944,2
SID_gen1,RH2b,2,3143,1052,2
SID_gen1,PFA0445W,2,9867,1107,2
SID_gen1,PF3D7_1343700(KELCH),2,1353,1118,2
SID_gen1,RH1,2,14908,875,3
SID_gen1,MSP3.5,2,24690,1029,3
SID_gen1,PFA0210c,2,8992,934,3
SID_gen1,P38,2,5257,898,3
SID_gen1,CLAG3.2,2,5006,950,3
SID_gen1,RH2b,2,3630,1037,3
SID_gen1,PFA0445W,2,10360,1085,3
SID_gen1,PF3D7_1343700(KELCH),2,1444,1162,3
SID_gen1,PF3D7_1401600(PHISTB),2,13401,814,1
SID_gen1,PF3D7-1137300,2,4993,883,1
SID_gen1,PF3D7_0830500,2,2285,866,1
SID_gen1,PF3D7_1462300,2,2248,886,1
SID_gen1,PF3D7_1229300,2,8088,962,1
SID_gen1,PF3D7_1237900,2,1105,1055,1
SID_gen1,PF3D7_1252300,2,1167,1097,1
SID_gen1,PF3D7_0629500_SEG1,2,3472,1232,1
SID_gen1,PF3D7_1401600(PHISTB),2,11736,774,2
SID_gen1,PF3D7-1137300,2,4707,793,2
SID_gen1,PF3D7_0830500,2,1986,822,2
SID_gen1,PF3D7_1462300,2,2095,895,2
SID_gen1,PF3D7_1229300,2,7625,1018,2
SID_gen1,PF3D7_1237900,2,1159,1107,2
SID_gen1,PF3D7_1252300,2,1200,1123,2
SID_gen1,PF3D7_0629500_SEG1,2,3756,1317,2
SID_gen1,PF3D7_1401600(PHISTB),2,12932,764,3
SID_gen1,PF3D7-1137300,2,4878,778,3
SID_gen1,PF3D7_0830500,2,2354,809,3
SID_gen1,PF3D7_1462300,2,2236,922,3
SID_gen1,PF3D7_1229300,2,8090,1130,3
SID_gen1,PF3D7_1237900,2,1560,1353,3
SID_gen1,PF3D7_1252300,2,1316,1242,3
SID_gen1,PF3D7_0629500_SEG1,2,4080,1432,3
SID_gen1,MSP1Block2PaloAltorepeat,2,7917,765,1
SID_gen1,MSP1Block23D7full,2,5797,783,1
SID_gen1,MSP1Block2MAD20repeat,2,6583,828,1
SID_gen1,MSP2CHO,2,65535,1000,1
SID_gen1,MBP,2,29977,1900,1
SID_gen1,MSP2DD2,2,65535,3004,1
SID_gen1,MSP33D7,2,35691,1924,1
SID_gen1,MSP1Block17,2,65535,1819,1
SID_gen1,MSP1Block2PaloAltorepeat,2,8344,756,2
SID_gen1,MSP1Block23D7full,2,7655,776,2
SID_gen1,MSP1Block2MAD20repeat,2,823,843,2
SID_gen1,MSP2CHO,2,65535,1783,2
SID_gen1,MBP,2,29334,2394,2
SID_gen1,MSP2DD2,2,65535,5089,2
SID_gen1,MSP33D7,2,37791,4224,2
SID_gen1,MSP1Block17,2,65535,2457,2
SID_gen1,MSP1Block2PaloAltorepeat,2,8508,737,3
SID_gen1,MSP1Block23D7full,2,7449,769,3
SID_gen1,MSP1Block2MAD20repeat,2,809,832,3
SID_gen1,MSP2CHO,2,65535,2000,3
SID_gen1,MBP,2,30414,2525,3
SID_gen1,MSP2DD2,2,65535,6285,3
SID_gen1,MSP33D7,2,43321,5816,3
SID_gen1,MSP1Block17,2,65535,3032,3
SID_gen1,Surfin4.2K1A,2,5086,745,1
SID_gen1,Surfin4.23D7A,2,30074,772,1
SID_gen1,MSPDBL2N-terminal,2,29275,864,1
SID_gen1,MSP1Block2R033,2,16655,1280,1
SID_gen1,MSPDBL2C-terminal,2,27837,1947,1
SID_gen1,Surfin4.23D7B,2,4127,3771,1
SID_gen1,MSP1Block23D7repeat,2,25537,4864,1
SID_gen1,MSP1Block2Wellcomerepeat,2,15784,2860,1
SID_gen1,Surfin4.2K1A,2,5612,786,2
SID_gen1,Surfin4.23D7A,2,32654,810,2
SID_gen1,MSPDBL2N-terminal,2,34039,896,2
SID_gen1,MSP1Block2R033,2,17388,976,2
SID_gen1,MSPDBL2C-terminal,2,28063,1289,2
SID_gen1,Surfin4.23D7B,2,2139,1737,2
SID_gen1,MSP1Block23D7repeat,2,27617,3257,2
SID_gen1,MSP1Block2Wellcomerepeat,2,16471,2550,2
SID_gen1,Surfin4.2K1A,2,5654,824,3
SID_gen1,Surfin4.23D7A,2,33924,853,3
SID_gen1,MSPDBL2N-terminal,2,35255,936,3
SID_gen1,MSP1Block2R033,2,19492,982,3
SID_gen1,MSPDBL2C-terminal,2,31737,1134,3
SID_gen1,Surfin4.23D7B,2,1983,1624,3
SID_gen1,MSP1Block23D7repeat,2,30064,3241,3
SID_gen1,MSP1Block2Wellcomerepeat,2,16508,3363,3
SID_gen1,CommercialHumanIgG,2,65535,15709,1
SID_gen1,CommercialHumanIgG,2,65535,41131,2
SID_gen1,CommercialHumanIgG,2,65535,38762,3
SID_gen2,MSP3.6,3,14608,2305,1
SID_gen2,ETRAMP10.2,3,5000,1775,1
