sampleID,antigen,Block,FBG_Median,BG_Median,replicate
SID_gen1,Hs~MGCBC062422.1~uORFIOH40746~RFU4623.4,1,768,124,1
SID_gen1,Hs~RefNM_015568.2~uORFIOH37988~RFU2363.77,1,928,113,1
SID_gen1,Hs~RefNM_015568.2~uORFIOH37988~RFU2797.49,1,884,93,1
SID_gen1,Hs~RefNM_178275.3~uORFIOH38420~RFU8576.48,1,931,76,1
SID_gen1,Hs~RefNM_178275.3~uORFIOH38420~RFU7843.49,1,916,86,1
SID_gen1,Hs~RefNM_020662.1~uORFIOH37719~RFU3563.85,1,789,106,1
SID_gen1,Hs~RefNM_020662.1~uORFIOH37719~RFU3332.32,1,781,111,1
SID_gen1,Hs~RefNM_000879.2~uORFIOH40150~RFU11821.86,1,616,135,1
SID_gen1,Hs~RefNM_000879.2~uORFIOH40150~RFU10069.16,1,511,200,1
SID_gen1,Hs~MGCBC069505.1~uORFIOH40261~RFU37801.03,1,865,121,1
SID_gen1,Hs~MGCBC069505.1~uORFIOH40261~RFU35777.98,1,917,126,1
SID_gen1,Hs~RefNM_205853.1~uORFIOH43061~RFU32322.5,1,2204,132,1
SID_gen1,Hs~RefNM_205853.1~uORFIOH43061~RFU33068.23,1,1814,131,1
SID_gen1,Hs~RefXM_379117.1~uORFIOH43619~RFU18591.65,1,2274,107,1
SID_gen1,Hs~RefXM_379117.1~uORFIOH43619~RFU19900.88,1,2302,90,1
SID_gen1,Hs~RefNM_000609.3~uORFIOH40945~RFU13178.88,1,843,93,1
SID_gen1,Hs~RefNM_000609.3~uORFIOH40945~RFU13503.18,1,867,100,1
SID_gen1,Hs~RefNM_173456.1~uORFIOH45493~RFU10085.94,1,1084,106,1
SID_gen1,Hs~RefNM_173456.1~uORFIOH45493~RFU11343.94,1,1136,108,1
SID_gen1,Hs~RefNM_177524.1~uORFIOH45900~RFU16154.08,1,2057,111,1
SID_gen1,Hs~RefNM_177524.1~uORFIOH45900~RFU18975.84,1,2004,121,1
SID_gen1,Hs~RefNM_170672.1~uORFIOH27295~RFU30551.01,1,1885,118,1
SID_gen1,Hs~RefNM_170672.1~uORFIOH27295~RFU46088.36,1,1756,117,1
SID_gen1,Hs~MGCBC054004.1~uORFIOH29012~RFU43392.12,1,3677,112,1
SID_gen1,Hs~MGCBC054004.1~uORFIOH29012~RFU42432,1,3905,97,1
SID_gen1,Hs~MGCBC041132.1~uORFIOH26140~RFU10604.59,1,680,89,1
SID_gen1,Hs~MGCBC041132.1~uORFIOH26140~RFU9042.19,1,733,98,1
SID_gen1,Hs~RefNM_203422.1~uORFIOH29035~RFU17725.91,1,2832,96,1
SID_gen1,Hs~RefNM_203422.1~uORFIOH29035~RFU19331.49,1,2822,90,1
SID_gen1,Hs~RefNM_139016.2~uORFIOH27635~RFU37974.93,1,6882,91,1
SID_gen1,Hs~RefNM_139016.2~uORFIOH27635~RFU36539.28,1,6706,101,1
SID_gen1,Hs~RefNM_000061.1~N/A~RFU27570.52,1,1434,65,1
SID_gen1,Hs~RefNM_000061.1~N/A~RFU44817.51,1,1138,99,1
SID_gen1,Hs~RefNM_001433.1~N/A~RFU3974.32,1,639,110,1
SID_gen1,Hs~RefNM_001433.1~N/A~RFU4237.19,1,597,100,1
SID_gen1,Hs~RefNM_002753.2~N/A~RFU0,1,72,84,1
SID_gen1,Hs~RefNM_002753.2~N/A~RFU9.22,1,90,91,1
SID_gen1,Hs~RefNM_001315.1~N/A~RFU0,1,94,91,1
SID_gen1,Hs~RefNM_001315.1~N/A~RFU0,1,88,85,2
SID_gen1,Hs~RefNM_004448.1~N/A~RFU9604.66,1,791,89,1
SID_gen1,Hs~RefNM_004448.1~N/A~RFU8841.37,1,834,96,1
SID_gen2,AlexaAntiMouseAb~N/A,2,10153,115,1
SID_gen2,AlexaAntiMouseAb~N/A,2,10937,112,2
SID_gen2,ERa~N/A,2,1773,105,1
SID_gen2,ERa~N/A,2,1740,103,2
SID_gen2,HumanIgG1~N/A,2,623,117,1
SID_gen2,HumanIgG1~N/A,2,622,118,2
SID_gen2,HumanIgG2~N/A,2,1719,119,1
SID_gen2,HumanIgG2~N/A,2,1857,117,2
SID_gen2,HumanIgG3~N/A,2,14281,119,1
SID_gen2,HumanIgG3~N/A,2,14678,124,2
SID_gen2,HumanIgA2~N/A,2,3499,118,1
SID_gen2,HumanIgA2~N/A,2,3339,110,2
SID_gen2,HumanIgA1~N/A,2,965,117,1
SID_gen2,HumanIgA1~N/A,2,928,121,2
SID_gen2,BSA~N/A,2,222,124,1
SID_gen2,BSA~N/A,2,221,132,2
SID_gen2,Hs~RefNM_014741.2~uORFIOH3624~RFU17462.34,2,912,122,1
SID_gen2,Hs~RefNM_014741.2~uORFIOH3624~RFU17228.79,2,955,129,1
SID_gen2,Hs~MGCBC002701.2~uORFIOH5296~RFU10870.22,2,1141,118,1
SID_gen2,Hs~MGCBC002701.2~uORFIOH5296~RFU11511.07,2,1192,117,1
SID_gen2,Hs~RefNM_032354.1~uORFIOH6348~RFU48763.52,2,925,133,1
SID_gen2,Hs~RefNM_032354.1~uORFIOH6348~RFU46619.15,2,919,142,1
SID_gen2,Hs~MGCNM_174896.2~uORFIOH23052~RFU23534.53,2,980,140,1
SID_gen2,Hs~MGCNM_174896.2~uORFIOH23052~RFU25114.75,2,1015,122,1
SID_gen2,Hs~RefNM_002964.3~uORFIOH7407~RFU33706.4,2,1340,112,1
SID_gen2,Hs~RefNM_002964.3~uORFIOH7407~RFU31776.36,2,1377,122,1
SID_gen2,Hs~MGCBC038934.1~uORFIOH27574~RFU9.22,2,93,109,1
SID_gen2,Hs~MGCBC038934.1~uORFIOH27574~RFU0,2,102,111,1
SID_gen2,Hs~MGCBC040516.1~uORFIOH27501~RFU0,2,102,109,1
SID_gen2,Hs~MGCBC040516.1~uORFIOH27501~RFU0,2,93,102,2
SID_gen2,Hs~MGCBC036923.1~uORFIOH25928~RFU27543.22,2,2416,119,1
SID_gen2,Hs~MGCBC036923.1~uORFIOH25928~RFU28647.26,2,2435,150,1
SID_gen2,Hs~MGCNM_173545.1~uORFIOH26160~RFU29404.51,2,1999,135,1
SID_gen2,Hs~MGCNM_173545.1~uORFIOH26160~RFU29535.94,2,1991,126,1
SID_gen2,Hs~MGCBC040949.1~uORFIOH26268~RFU35491.86,2,3038,127,1
SID_gen2,Hs~MGCBC040949.1~uORFIOH26268~RFU35666.77,2,3221,121,1
SID_gen2,Hs~MGCBC019883.1~uORFIOH11101~RFU17911.23,2,846,230,1
SID_gen2,Hs~MGCBC019883.1~uORFIOH11101~RFU19140.63,2,658,272,1
SID_gen2,Hs~RefNM_000499.2~uORFIOH10675~RFU3874.23,2,315,122,1
SID_gen2,Hs~RefNM_000499.2~uORFIOH10675~RFU3325.27,2,407,149,1
SID_gen2,Hs~MGCBC016853.1~uORFIOH10348~RFU6489.17,2,331,118,1
SID_gen2,Hs~MGCBC016853.1~uORFIOH10348~RFU5991.24,2,509,262,1
SID_gen2,Hs~RefNM_138612.1~uORFIOH11074~RFU9330.34,2,845,131,1
SID_gen2,Hs~RefNM_138612.1~uORFIOH11074~RFU9973.49,2,993,173,1
SID_gen2,Hs~MGCBC032598.1~uORFIOH21976~RFU28365.18,2,1267,209,1
SID_gen2,Hs~MGCBC032598.1~uORFIOH21976~RFU30139.52,2,1232,125,1
SID_gen2,Hs~RefNM_080660.2~uORFIOH6727~RFU64434.07,2,1714,135,1
SID_gen2,Hs~RefNM_080660.2~uORFIOH6727~RFU62435.55,2,1736,133,1
SID_gen2,Hs~MGCBC032954.2~uORFIOH22415~RFU9684.19,2,738,128,1
SID_gen2,Hs~MGCBC032954.2~uORFIOH22415~RFU9044.49,2,717,128,1
SID_gen2,Hs~MGCBC003160.1~uORFIOH5120~RFU3390.96,2,297,227,1
SID_gen2,Hs~MGCBC003160.1~uORFIOH5120~RFU3343.71,2,302,137,1
SID_gen2,Hs~RefNM_024099.2~uORFIOH40910~RFU40705.39,2,1027,138,1
SID_gen2,Hs~RefNM_024099.2~uORFIOH40910~RFU40320.49,2,1060,129,1
SID_gen2,Hs~RefNM_018357.2~uORFIOH6558~RFU66113.64,2,6376,114,1
SID_gen2,Hs~RefNM_018357.2~uORFIOH6558~RFU66131.84,2,6554,105,1
SID_gen2,Hs~RefNM_145699.2~uORFIOH35258~RFU18386.35,2,965,135,1
SID_gen2,Hs~RefNM_145699.2~uORFIOH35258~RFU19508.99,2,1051,145,1
SID_gen2,Hs~RefNM_194299.1~uORFIOH35431~RFU45711.25,2,1452,142,1
SID_gen2,Hs~RefNM_194299.1~uORFIOH35431~RFU45692.04,2,1426,136,1
SID_gen2,Hs~RefNM_176824.1~uORFIOH38205~RFU850.62,2,521,301,1
SID_gen2,Hs~RefNM_176824.1~uORFIOH38205~RFU4781.11,2,380,127,1
SID_gen2,Hs~RefNM_015560.1~uORFIOH38530~RFU20989.79,2,670,133,1
SID_gen2,Hs~RefNM_015560.1~uORFIOH38530~RFU22052.37,2,664,199,1
SID_gen2,Hs~MGCBC059360.1~uORFIOH29131~RFU6282.48,2,229,101,1
SID_gen2,Hs~MGCBC059360.1~uORFIOH29131~RFU5945.81,2,298,104,1
SID_gen2,Hs~RefNM_153477.1~uORFIOH41013~RFU10797.6,2,2303,129,1
SID_gen2,Hs~RefNM_153477.1~uORFIOH41013~RFU12373.21,2,2384,149,1
SID_gen2,Hs~RefNM_199124.1~uORFIOH43439~RFU66124.76,2,20099,170,1
SID_gen2,Hs~RefNM_199124.1~uORFIOH43439~RFU66100.5,2,19952,184,1
SID_gen2,Hs~RefNM_001017980.1~uORFIOH43503~RFU14847.86,2,721,291,1
SID_gen2,Hs~RefNM_001017980.1~uORFIOH43503~RFU16089.21,2,774,270,1
SID_gen2,Hs~MGCBC006083.1~uORFIOH6556~RFU17006.69,2,2347,134,1
SID_gen2,Hs~MGCBC006083.1~uORFIOH6556~RFU18273.18,2,1197,125,1
SID_gen2,Hs~RefNM_000420.2~uORFIOH5088~RFU6967.5,2,764,144,1
SID_gen2,Hs~RefNM_000420.2~uORFIOH5088~RFU6673.58,2,789,134,1
SID_gen2,Hs~MGCBC010467.1~uORFIOH11119~RFU14906.48,2,5917,120,1
SID_gen2,Hs~MGCBC010467.1~uORFIOH11119~RFU16644.77,2,5848,138,1
SID_gen2,Hs~RefNM_000396.1~uORFIOH14212~RFU4836.33,2,716,237,1
SID_gen2,Hs~RefNM_000396.1~uORFIOH14212~RFU5668.51,2,771,226,1
SID_gen2,Hs~MGCBC005056.1~uORFIOH6527~RFU6911.02,2,1037,132,1
SID_gen2,Hs~MGCBC005056.1~uORFIOH6527~RFU6628.63,2,1070,118,1
SID_gen2,Hs~MGCBC014441.1~uORFIOH13328~RFU14130.94,2,2265,119,1
SID_gen2,Hs~MGCBC014441.1~uORFIOH13328~RFU15783.04,2,2134,133,1
SID_gen2,Hs~MGCBC030027.2~uORFIOH45985~RFU35279.55,2,985,141,1
SID_gen2,Hs~MGCBC030027.2~uORFIOH45985~RFU34787.18,2,809,146,1
SID_gen2,Hs~RefNM_002376.2~N/A~RFU3313.74,2,829,122,1
SID_gen2,Hs~RefNM_002376.2~N/A~RFU3419.78,2,1275,262,1
SID_gen2,Hs~RefNM_002314.2~N/A~RFU4560.86,2,844,130,1
SID_gen2,Hs~RefNM_002314.2~N/A~RFU4825.96,2,805,127,1
SID_gen2,Hs~RefNM_003618.2~N/A~RFU1317.43,2,757,117,1
SID_gen2,Hs~RefNM_003618.2~N/A~RFU1432.69,2,787,129,1
SID_gen2,Internal_16827,2,816,142,1
SID_gen2,Internal_16827,2,796,131,2
SID_gen2,Hs~RefNM_013392.1~N/A~RFU24635.53,2,561,141,1
SID_gen2,Hs~RefNM_013392.1~N/A~RFU25490.85,2,780,519,1
