sampleID,antigen,Block,FBG_Median,BG_Median,replicate
SID_gen1,PF113,2,65535,13436,3
SID_gen1,H101,2,65535,15492,1
SID_gen1,PF3D7-1431400,2,65535,14805,1
SID_gen1,RHOPH3,2,65535,13494,1
SID_gen1,MSRP3,2,65535,13580,1
SID_gen1,PF13_0125,2,25751,18061,1
SID_gen1,RH5,2,65535,17226,1
SID_gen1,SERA4,2,65535,14676,1
SID_gen1,AARP,2,13368,13109,1
SID_gen1,H101,2,65535,12979,2
SID_gen1,PF3D7-1431400,2,65535,13039,2
SID_gen1,RHOPH3,2,65535,12580,2
SID_gen1,MSRP3,2,65535,12509,2
SID_gen1,PF13_0125,2,23982,14423,2
SID_gen1,RH5,2,65535,14960,2
SID_gen1,SERA4,2,65535,14004,2
SID_gen1,AARP,2,13290,12060,2
SID_gen1,H101,2,65535,12731,3
SID_gen1,PF3D7-1431400,2,65535,12188,3
SID_gen1,RHOPH3,2,65535,11744,3
SID_gen1,MSRP3,2,65535,11547,3
SID_gen1,PF13_0125,2,17389,11634,3
SID_gen1,RH5,2,65535,12803,3
SID_gen1,SERA4,2,65535,13184,3
SID_gen1,AARP,2,12920,11487,3
SID_gen1,RH1,2,65535,13129,1
SID_gen1,MSP3.5,2,65535,13196,1
SID_gen1,PFA0210c,2,65535,11806,1
SID_gen1,P38,2,65535,11553,1
SID_gen1,CLAG3.2,2,65535,11804,1
SID_gen1,RH2b,2,57393,12299,1
SID_gen1,PFA0445W,2,65535,12775,1
SID_gen1,PF3D7_1343700(KELCH),2,13136,10734,1
SID_gen1,RH1,2,65535,13167,2
SID_gen1,MSP3.5,2,65535,13727,2
SID_gen1,PFA0210c,2,65535,11891,2
SID_gen1,P38,2,65535,11543,2
SID_gen1,CLAG3.2,2,65535,12079,2
SID_gen1,RH2b,2,54626,12392,2
SID_gen1,PFA0445W,2,65535,11980,2
SID_gen1,PF3D7_1343700(KELCH),2,11627,10033,2
SID_gen1,RH1,2,65535,12691,3
SID_gen1,MSP3.5,2,65535,13712,3
SID_gen1,PFA0210c,2,65535,11878,3
SID_gen1,P38,2,65535,11430,3
SID_gen1,CLAG3.2,2,65535,12110,3
SID_gen1,RH2b,2,56876,12619,3
SID_gen1,PFA0445W,2,65535,12111,3
SID_gen1,PF3D7_1343700(KELCH),2,12119,10203,3
SID_gen1,PF3D7_1401600(PHISTB),2,65535,11712,1
SID_gen1,PF3D7-1137300,2,64777,12078,1
SID_gen1,PF3D7_0830500,2,39925,11316,1
SID_gen1,PF3D7_1462300,2,40221,11139,1
SID_gen1,PF3D7_1229300,2,65535,12060,1
SID_gen1,PF3D7_1237900,2,13590,12870,1
SID_gen1,PF3D7_1252300,2,12271,11993,1
SID_gen1,PF3D7_0629500_SEG1,2,41371,10489,1
SID_gen1,PF3D7_1401600(PHISTB),2,65535,11877,2
SID_gen1,PF3D7-1137300,2,65535,11970,2
SID_gen1,PF3D7_0830500,2,40589,11465,2
SID_gen1,PF3D7_1462300,2,42208,11293,2
SID_gen1,PF3D7_1229300,2,65535,12674,2
SID_gen1,PF3D7_1237900,2,13818,13379,2
SID_gen1,PF3D7_1252300,2,12116,11665,2
SID_gen1,PF3D7_0629500_SEG1,2,44375,10520,2
SID_gen1,PF3D7_1401600(PHISTB),2,65535,13551,3
SID_gen1,PF3D7-1137300,2,65535,15231,3
SID_gen1,PF3D7_0830500,2,57675,13259,3
SID_gen1,PF3D7_1462300,2,39600,12396,3
SID_gen1,PF3D7_1229300,2,65535,13707,3
SID_gen1,PF3D7_1237900,2,16684,14779,3
SID_gen1,PF3D7_1252300,2,12593,12335,3
SID_gen1,PF3D7_0629500_SEG1,2,44457,10788,3
SID_gen1,MSP1Block2PaloAltorepeat,2,65535,19132,1
SID_gen1,MSP1Block23D7full,2,65535,28297,1
SID_gen1,MSP1Block2MAD20repeat,2,65535,17373,1
SID_gen1,MSP2CHO,2,65535,16193,1
SID_gen1,MBP,2,65535,19661,1
SID_gen1,MSP2DD2,2,65535,26989,1
SID_gen1,MSP33D7,2,65535,15247,1
SID_gen1,MSP1Block17,2,65535,11976,1
SID_gen1,MSP1Block2PaloAltorepeat,2,65535,21537,2
SID_gen1,MSP1Block23D7full,2,65535,32293,2
SID_gen1,MSP1Block2MAD20repeat,2,19815,20011,2
SID_gen1,MSP2CHO,2,65535,18493,2
SID_gen1,MBP,2,65535,22843,2
SID_gen1,MSP2DD2,2,65535,34338,2
SID_gen1,MSP33D7,2,65535,17811,2
SID_gen1,MSP1Block17,2,65535,13402,2
SID_gen1,MSP1Block2PaloAltorepeat,2,65535,19825,3
SID_gen1,MSP1Block23D7full,2,65535,29630,3
SID_gen1,MSP1Block2MAD20repeat,2,20182,18739,3
SID_gen1,MSP2CHO,2,65535,17808,3
SID_gen1,MBP,2,65535,21678,3
SID_gen1,MSP2DD2,2,65535,30120,3
SID_gen1,MSP33D7,2,65535,17258,3
SID_gen1,MSP1Block17,2,65535,13425,3
SID_gen1,Surfin4.2K1A,2,65535,14939,1
SID_gen1,Surfin4.23D7A,2,65535,17075,1
SID_gen1,MSPDBL2N-terminal,2,65535,15353,1
SID_gen1,MSP1Block2R033,2,65535,16076,1
SID_gen1,MSPDBL2C-terminal,2,65535,17261,1
SID_gen1,Surfin4.23D7B,2,26623,17681,1
SID_gen1,MSP1Block23D7repeat,2,65535,14843,1
SID_gen1,MSP1Block2Wellcomerepeat,2,65535,12924,1
SID_gen1,Surfin4.2K1A,2,65535,12481,2
SID_gen1,Surfin4.23D7A,2,65535,12758,2
SID_gen1,MSPDBL2N-terminal,2,65535,13688,2
SID_gen1,MSP1Block2R033,2,65535,15819,2
