sampleID,antigen,Block,FBG_Median,BG_Median,replicate
SID_gen2,Hs~MGCNM_173545.1~uORFIOH26160~RFU29404.51,2,2293,81,1
SID_gen2,Hs~MGCNM_173545.1~uORFIOH26160~RFU29535.94,2,2314,83,1
SID_gen2,Hs~MGCBC040949.1~uORFIOH26268~RFU35491.86,2,2144,94,1
SID_gen2,Hs~MGCBC040949.1~uORFIOH26268~RFU35666.77,2,2213,97,1
SID_gen2,Hs~MGCBC019883.1~uORFIOH11101~RFU17911.23,2,519,87,1
SID_gen2,Hs~MGCBC019883.1~uORFIOH11101~RFU19140.63,2,553,90,1
SID_gen2,Hs~RefNM_000499.2~uORFIOH10675~RFU3874.23,2,426,94,1
SID_gen2,Hs~RefNM_000499.2~uORFIOH10675~RFU3325.27,2,424,116,1
SID_gen2,Hs~MGCBC016853.1~uORFIOH10348~RFU6489.17,2,418,95,1
SID_gen2,Hs~MGCBC016853.1~uORFIOH10348~RFU5991.24,2,458,125,1
SID_gen2,Hs~RefNM_138612.1~uORFIOH11074~RFU9330.34,2,474,126,1
SID_gen2,Hs~RefNM_138612.1~uORFIOH11074~RFU9973.49,2,480,117,1
SID_gen2,Hs~MGCBC032598.1~uORFIOH21976~RFU28365.18,2,957,80,1
SID_gen2,Hs~MGCBC032598.1~uORFIOH21976~RFU30139.52,2,1005,71,1
SID_gen2,Hs~RefNM_080660.2~uORFIOH6727~RFU64434.07,2,1599,84,1
SID_gen2,Hs~RefNM_080660.2~uORFIOH6727~RFU62435.55,2,1670,106,1
SID_gen2,Hs~MGCBC032954.2~uORFIOH22415~RFU9684.19,2,1027,87,1
SID_gen2,Hs~MGCBC032954.2~uORFIOH22415~RFU9044.49,2,970,81,1
SID_gen2,Hs~MGCBC003160.1~uORFIOH5120~RFU3390.96,2,443,102,1
SID_gen2,Hs~MGCBC003160.1~uORFIOH5120~RFU3343.71,2,1070,260,1
SID_gen2,Hs~RefNM_024099.2~uORFIOH40910~RFU40705.39,2,2026,100,1
SID_gen2,Hs~RefNM_024099.2~uORFIOH40910~RFU40320.49,2,2102,92,1
SID_gen2,Hs~RefNM_018357.2~uORFIOH6558~RFU66113.64,2,5166,73,1
SID_gen2,Hs~RefNM_018357.2~uORFIOH6558~RFU66131.84,2,5286,73,1
SID_gen2,Hs~RefNM_145699.2~uORFIOH35258~RFU18386.35,2,555,84,1
SID_gen2,Hs~RefNM_145699.2~uORFIOH35258~RFU19508.99,2,707,453,1
SID_gen2,Hs~RefNM_194299.1~uORFIOH35431~RFU45711.25,2,1372,97,1
SID_gen2,Hs~RefNM_194299.1~uORFIOH35431~RFU45692.04,2,1446,88,1
SID_gen2,Hs~RefNM_176824.1~uORFIOH38205~RFU850.62,2,423,194,1
SID_gen2,Hs~RefNM_176824.1~uORFIOH38205~RFU4781.11,2,571,139,1
SID_gen2,Hs~RefNM_015560.1~uORFIOH38530~RFU20989.79,2,622,90,1
SID_gen2,Hs~RefNM_015560.1~uORFIOH38530~RFU22052.37,2,564,87,1
SID_gen2,Hs~MGCBC059360.1~uORFIOH29131~RFU6282.48,2,181,77,1
SID_gen2,Hs~MGCBC059360.1~uORFIOH29131~RFU5945.81,2,466,139,1
SID_gen2,Hs~RefNM_153477.1~uORFIOH41013~RFU10797.6,2,942,86,1
SID_gen2,Hs~RefNM_153477.1~uORFIOH41013~RFU12373.21,2,1007,104,1
SID_gen2,Hs~RefNM_199124.1~uORFIOH43439~RFU66124.76,2,3177,98,1
SID_gen2,Hs~RefNM_199124.1~uORFIOH43439~RFU66100.5,2,3150,92,1
SID_gen2,Hs~RefNM_001017980.1~uORFIOH43503~RFU14847.86,2,549,98,1
SID_gen2,Hs~RefNM_001017980.1~uORFIOH43503~RFU16089.21,2,548,95,1
SID_gen2,Hs~MGCBC006083.1~uORFIOH6556~RFU17006.69,2,6607,85,1
SID_gen2,Hs~MGCBC006083.1~uORFIOH6556~RFU18273.18,2,6377,84,1
SID_gen2,Hs~RefNM_000420.2~uORFIOH5088~RFU6967.5,2,505,87,1
SID_gen2,Hs~RefNM_000420.2~uORFIOH5088~RFU6673.58,2,464,83,1
SID_gen2,Hs~MGCBC010467.1~uORFIOH11119~RFU14906.48,2,5114,86,1
SID_gen2,Hs~MGCBC010467.1~uORFIOH11119~RFU16644.77,2,5469,98,1
SID_gen2,Hs~RefNM_000396.1~uORFIOH14212~RFU4836.33,2,524,97,1
SID_gen2,Hs~RefNM_000396.1~uORFIOH14212~RFU5668.51,2,512,86,1
SID_gen2,Hs~MGCBC005056.1~uORFIOH6527~RFU6911.02,2,738,85,1
SID_gen2,Hs~MGCBC005056.1~uORFIOH6527~RFU6628.63,2,738,81,1
SID_gen2,Hs~MGCBC014441.1~uORFIOH13328~RFU14130.94,2,1181,76,1
SID_gen2,Hs~MGCBC014441.1~uORFIOH13328~RFU15783.04,2,1197,79,1
SID_gen2,Hs~MGCBC030027.2~uORFIOH45985~RFU35279.55,2,728,82,1
SID_gen2,Hs~MGCBC030027.2~uORFIOH45985~RFU34787.18,2,706,83,1
SID_gen2,Hs~RefNM_002376.2~N/A~RFU3313.74,2,553,91,1
SID_gen2,Hs~RefNM_002376.2~N/A~RFU3419.78,2,616,89,1
SID_gen2,Hs~RefNM_002314.2~N/A~RFU4560.86,2,645,85,1
SID_gen2,Hs~RefNM_002314.2~N/A~RFU4825.96,2,681,82,1
SID_gen2,Hs~RefNM_003618.2~N/A~RFU1317.43,2,539,76,1
SID_gen2,Hs~RefNM_003618.2~N/A~RFU1432.69,2,519,75,1
SID_gen2,Internal_16827,2,577,77,1
SID_gen2,Internal_16827,2,606,85,2
SID_gen2,Hs~RefNM_013392.1~N/A~RFU24635.53,2,551,220,1
SID_gen2,Hs~RefNM_013392.1~N/A~RFU25490.85,2,485,91,1
