sampleID,antigen,Block,FBG_Median,BG_Median,replicate
SID_gen1,AlexaAntiMouseAb~N/A,1,11278,63,1
SID_gen1,AlexaAntiMouseAb~N/A,1,9873,62,2
SID_gen1,ERa~N/A,1,945,60,1
SID_gen1,ERa~N/A,1,820,61,2
SID_gen1,HumanIgG1~N/A,1,629,61,1
SID_gen1,HumanIgG1~N/A,1,547,60,2
SID_gen1,HumanIgG2~N/A,1,1414,61,1
SID_gen1,HumanIgG2~N/A,1,1333,60,2
SID_gen1,HumanIgG3~N/A,1,9143,62,1
SID_gen1,HumanIgG3~N/A,1,10309,63,2
SID_gen1,HumanIgA2~N/A,1,2497,62,1
SID_gen1,HumanIgA2~N/A,1,2430,63,2
SID_gen1,HumanIgA1~N/A,1,1010,63,1
SID_gen1,HumanIgA1~N/A,1,810,62,2
SID_gen1,BSA~N/A,1,3324,64,1
SID_gen1,BSA~N/A,1,3374,68,2
SID_gen1,Hs~RefNM_000880.2~uORFIOH26652~RFU6263.27,1,361,76,1
SID_gen1,Hs~RefNM_000880.2~uORFIOH26652~RFU5848.75,1,409,90,1
SID_gen1,Hs~RefNM_002061.1~uORFIOH25898~RFU22961.28,1,413,64,1
SID_gen1,Hs~RefNM_002061.1~uORFIOH25898~RFU21839.05,1,429,64,1
SID_gen1,Hs~MGCBC010074.2~uORFIOH13694~RFU23288.85,1,803,63,1
SID_gen1,Hs~MGCBC010074.2~uORFIOH13694~RFU24081.49,1,785,70,1
SID_gen1,Hs~RefNM_014042.1~uORFIOH5151~RFU18004.25,1,372,280,1
SID_gen1,Hs~RefNM_014042.1~uORFIOH5151~RFU18037.61,1,415,121,1
SID_gen1,Internal_19970,1,570,69,1
SID_gen1,Internal_19970,1,552,65,2
SID_gen1,Hs~RefNM_006163.1~uORFIOH6673~RFU22831.87,1,1278,64,1
SID_gen1,Hs~RefNM_006163.1~uORFIOH6673~RFU23331.31,1,1240,63,1
SID_gen1,Hs~RefNM_000849.1~uORFIOH4761~RFU0,1,60,60,1
SID_gen1,Hs~RefNM_000849.1~uORFIOH4761~RFU0,1,59,60,2
SID_gen1,Hs~MGCBC000052.1~uORFIOH4650~RFU24346.38,1,531,60,1
SID_gen1,Hs~MGCBC000052.1~uORFIOH4650~RFU26507.94,1,571,66,1
SID_gen1,Hs~MGCBC005332.1~uORFIOH7177~RFU11377.01,1,7468,82,1
SID_gen1,Hs~MGCBC005332.1~uORFIOH7177~RFU12187.85,1,8251,76,1
SID_gen1,Hs~RefNM_004596.1~uORFIOH6628~RFU25244.16,1,650,64,1
SID_gen1,Hs~RefNM_004596.1~uORFIOH6628~RFU24507.13,1,674,64,1
SID_gen1,Hs~RefNM_006399.2~uORFIOH21626~RFU0,1,59,60,1
SID_gen1,Hs~RefNM_006399.2~uORFIOH21626~RFU0,1,61,59,2
SID_gen1,Hs~RefNM_152285.1~uORFIOH21698~RFU14967.14,1,689,59,1
SID_gen1,Hs~RefNM_152285.1~uORFIOH21698~RFU14939.84,1,626,60,1
SID_gen1,Hs~MGCBC033437.1~uORFIOH27326~RFU15832.58,1,628,63,1
SID_gen1,Hs~MGCBC033437.1~uORFIOH27326~RFU15806.29,1,581,66,1
SID_gen1,Hs~MGCBC030524.1~uORFIOH21689~RFU0,1,73,63,1
SID_gen1,Hs~MGCBC030524.1~uORFIOH21689~RFU0,1,59,61,2
SID_gen1,Hs~RefNM_005567.2~uORFIOH3566~RFU1795.57,1,540,111,1
SID_gen1,Hs~RefNM_005567.2~uORFIOH3566~RFU2052.79,1,334,112,1
SID_gen1,Hs~RefNM_020854.2~uORFIOH9686~RFU15479.73,1,557,63,1
SID_gen1,Hs~RefNM_020854.2~uORFIOH9686~RFU17863.71,1,520,63,1
SID_gen1,Hs~MGCBC068448.1~uORFIOH40093~RFU36391.67,1,507,64,1
SID_gen1,Hs~MGCBC068448.1~uORFIOH40093~RFU36052.98,1,501,64,1
SID_gen1,Hs~RefNM_006078.2~uORFIOH40316~RFU12233.34,1,499,65,1
SID_gen1,Hs~RefNM_006078.2~uORFIOH40316~RFU12495.2,1,475,65,1
SID_gen1,Hs~MGCBC062344.1~uORFIOH40702~RFU3352.54,1,298,69,1
SID_gen1,Hs~MGCBC062344.1~uORFIOH40702~RFU3284.8,1,312,96,1
SID_gen1,Hs~MGCBC062422.1~uORFIOH40746~RFU4512.18,1,341,177,1
SID_gen1,Hs~MGCBC062422.1~uORFIOH40746~RFU4623.4,1,503,131,1
SID_gen1,Hs~RefNM_015568.2~uORFIOH37988~RFU2363.77,1,378,67,1
SID_gen1,Hs~RefNM_015568.2~uORFIOH37988~RFU2797.49,1,328,68,1
SID_gen1,Hs~RefNM_178275.3~uORFIOH38420~RFU8576.48,1,353,93,1
SID_gen1,Hs~RefNM_178275.3~uORFIOH38420~RFU7843.49,1,510,228,1
SID_gen1,Hs~RefNM_020662.1~uORFIOH37719~RFU3563.85,1,421,81,1
SID_gen1,Hs~RefNM_020662.1~uORFIOH37719~RFU3332.32,1,261,78,1
SID_gen1,Hs~RefNM_000879.2~uORFIOH40150~RFU11821.86,1,349,167,1
SID_gen1,Hs~RefNM_000879.2~uORFIOH40150~RFU10069.16,1,330,161,1
SID_gen1,Hs~MGCBC069505.1~uORFIOH40261~RFU37801.03,1,567,70,1
SID_gen1,Hs~MGCBC069505.1~uORFIOH40261~RFU35777.98,1,568,71,1
SID_gen1,Hs~RefNM_205853.1~uORFIOH43061~RFU32322.5,1,1190,61,1
SID_gen1,Hs~RefNM_205853.1~uORFIOH43061~RFU33068.23,1,1153,63,1
SID_gen1,Hs~RefXM_379117.1~uORFIOH43619~RFU18591.65,1,885,64,1
SID_gen1,Hs~RefXM_379117.1~uORFIOH43619~RFU19900.88,1,930,65,1
SID_gen1,Hs~RefNM_000609.3~uORFIOH40945~RFU13178.88,1,426,77,1
SID_gen1,Hs~RefNM_000609.3~uORFIOH40945~RFU13503.18,1,400,68,1
SID_gen1,Hs~RefNM_173456.1~uORFIOH45493~RFU10085.94,1,372,112,1
SID_gen1,Hs~RefNM_173456.1~uORFIOH45493~RFU11343.94,1,400,184,1
SID_gen1,Hs~RefNM_177524.1~uORFIOH45900~RFU16154.08,1,668,67,1
SID_gen1,Hs~RefNM_177524.1~uORFIOH45900~RFU18975.84,1,695,67,1
SID_gen1,Hs~RefNM_170672.1~uORFIOH27295~RFU30551.01,1,723,62,1
SID_gen1,Hs~RefNM_170672.1~uORFIOH27295~RFU46088.36,1,724,64,1
SID_gen1,Hs~MGCBC054004.1~uORFIOH29012~RFU43392.12,1,840,63,1
SID_gen1,Hs~MGCBC054004.1~uORFIOH29012~RFU42432,1,894,65,1
SID_gen1,Hs~MGCBC041132.1~uORFIOH26140~RFU10604.59,1,517,64,1
SID_gen1,Hs~MGCBC041132.1~uORFIOH26140~RFU9042.19,1,499,63,1
SID_gen1,Hs~RefNM_203422.1~uORFIOH29035~RFU17725.91,1,833,63,1
SID_gen1,Hs~RefNM_203422.1~uORFIOH29035~RFU19331.49,1,798,66,1
SID_gen1,Hs~RefNM_139016.2~uORFIOH27635~RFU37974.93,1,2250,67,1
SID_gen1,Hs~RefNM_139016.2~uORFIOH27635~RFU36539.28,1,2487,67,1
SID_gen1,Hs~RefNM_000061.1~N/A~RFU27570.52,1,565,63,1
SID_gen1,Hs~RefNM_000061.1~N/A~RFU44817.51,1,563,63,1
SID_gen1,Hs~RefNM_001433.1~N/A~RFU3974.32,1,220,63,1
SID_gen1,Hs~RefNM_001433.1~N/A~RFU4237.19,1,357,127,1
SID_gen1,Hs~RefNM_002753.2~N/A~RFU0,1,57,61,1
SID_gen1,Hs~RefNM_002753.2~N/A~RFU9.22,1,60,58,1
