sampleID,sample_array_ID,antigen,FMedian,BGMedian,FMedianBG_correct,Block,Column,Row,replicate,iden
0.076,5,PF3D7_1252300,427,432,-5,10,7,13,1,KK2-17_first
0.076,5,PF3D7_0629500_SEG1,634,437,197,10,8,13,1,KK2-17_first
0.076,5,PF3D7_1401600(PHISTB),757,499,258,10,1,14,2,KK2-17_first
0.076,5,PF3D7-1137300,736,467,269,10,2,14,2,KK2-17_first
0.076,5,PF3D7_0830500,591,443,148,10,3,14,2,KK2-17_first
0.076,5,PF3D7_1462300,534,429,105,10,4,14,2,KK2-17_first
0.076,5,PF3D7_1229300,979,439,540,10,5,14,2,KK2-17_first
0.076,5,PF3D7_1237900,429,462,-33,10,6,14,2,KK2-17_first
0.076,5,PF3D7_1252300,491,501,-10,10,7,14,2,KK2-17_first
0.076,5,PF3D7_0629500_SEG1,771,563,208,10,8,14,2,KK2-17_first
0.076,5,PF3D7_1401600(PHISTB),1071,766,305,10,1,15,3,KK2-17_first
0.076,5,PF3D7-1137300,1060,776,284,10,2,15,3,KK2-17_first
0.076,5,PF3D7_0830500,953,783,170,10,3,15,3,KK2-17_first
0.076,5,PF3D7_1462300,919,743,176,10,4,15,3,KK2-17_first
0.076,5,PF3D7_1229300,1411,799,612,10,5,15,3,KK2-17_first
0.076,5,PF3D7_1237900,968,970,-2,10,6,15,3,KK2-17_first
0.076,5,PF3D7_1252300,1195,1226,-31,10,7,15,3,KK2-17_first
0.076,5,PF3D7_0629500_SEG1,1367,889,478,10,8,15,3,KK2-17_first
0.076,5,MSP1Block2PaloAltorepeat,1096,895,201,10,1,16,1,KK2-17_first
0.076,5,MSP1Block23D7full,1376,1093,283,10,2,16,1,KK2-17_first
0.076,5,MSP1Block2MAD20repeat,1538,1302,236,10,3,16,1,KK2-17_first
0.076,5,MSP2CHO,1837,1556,281,10,4,16,1,KK2-17_first
0.076,5,MBP,1976,1758,218,10,5,16,1,KK2-17_first
0.076,5,MSP2DD2,2153,1929,224,10,6,16,1,KK2-17_first
0.076,5,MSP33D7,1914,1798,116,10,7,16,1,KK2-17_first
0.076,5,MSP1Block17,1541,1142,399,10,8,16,1,KK2-17_first
0.076,5,MSP1Block2PaloAltorepeat,959,830,129,10,1,17,2,KK2-17_first
0.076,5,MSP1Block23D7full,1327,1082,245,10,2,17,2,KK2-17_first
0.076,5,MSP1Block2MAD20repeat,1585,1437,148,10,3,17,2,KK2-17_first
0.076,5,MSP2CHO,2007,1777,230,10,4,17,2,KK2-17_first
0.076,5,MBP,2231,2026,205,10,5,17,2,KK2-17_first
0.076,5,MSP2DD2,2235,2013,222,10,6,17,2,KK2-17_first
0.076,5,MSP33D7,1628,1603,25,10,7,17,2,KK2-17_first
0.076,5,MSP1Block17,1272,906,366,10,8,17,2,KK2-17_first
0.076,5,MSP1Block2PaloAltorepeat,1030,883,147,10,1,18,3,KK2-17_first
0.076,5,MSP1Block23D7full,1380,1132,248,10,2,18,3,KK2-17_first
0.076,5,MSP1Block2MAD20repeat,1745,1460,285,10,3,18,3,KK2-17_first
0.076,5,MSP2CHO,2075,1749,326,10,4,18,3,KK2-17_first
0.076,5,MBP,2179,1859,320,10,5,18,3,KK2-17_first
0.076,5,MSP2DD2,1900,1537,363,10,6,18,3,KK2-17_first
0.076,5,MSP33D7,1075,1036,39,10,7,18,3,KK2-17_first
0.076,5,MSP1Block17,934,666,268,10,8,18,3,KK2-17_first
0.076,5,Surfin4.2K1A,1032,934,98,10,1,19,1,KK2-17_first
0.076,5,Surfin4.23D7A,1668,1144,524,10,2,19,1,KK2-17_first
0.076,5,MSPDBL2N-terminal,1981,1385,596,10,3,19,1,KK2-17_first
0.076,5,MSP1Block2R033,1976,1547,429,10,4,19,1,KK2-17_first
0.076,5,MSPDBL2C-terminal,1878,1403,475,10,5,19,1,KK2-17_first
0.076,5,Surfin4.23D7B,1089,1107,-18,10,6,19,1,KK2-17_first
0.076,5,MSP1Block23D7repeat,1116,792,324,10,7,19,1,KK2-17_first
0.076,5,MSP1Block2Wellcomerepeat,783,579,204,10,8,19,1,KK2-17_first
0.076,5,Surfin4.2K1A,897,872,25,10,1,20,2,KK2-17_first
0.076,5,Surfin4.23D7A,1460,1050,410,10,2,20,2,KK2-17_first
0.076,5,MSPDBL2N-terminal,1893,1289,604,10,3,20,2,KK2-17_first
0.076,5,MSP1Block2R033,2187,1422,765,10,4,20,2,KK2-17_first
0.076,5,MSPDBL2C-terminal,2379,1342,1037,10,5,20,2,KK2-17_first
0.076,5,Surfin4.23D7B,1080,1131,-51,10,6,20,2,KK2-17_first
0.076,5,MSP1Block23D7repeat,1584,884,700,10,7,20,2,KK2-17_first
0.076,5,MSP1Block2Wellcomerepeat,950,642,308,10,8,20,2,KK2-17_first
0.076,5,Surfin4.2K1A,910,794,116,10,1,21,3,KK2-17_first
0.076,5,Surfin4.23D7A,1640,1011,629,10,2,21,3,KK2-17_first
0.076,5,MSPDBL2N-terminal,2357,1335,1022,10,3,21,3,KK2-17_first
0.076,5,MSP1Block2R033,3294,1788,1506,10,4,21,3,KK2-17_first
0.076,5,MSPDBL2C-terminal,4441,2505,1936,10,5,21,3,KK2-17_first
0.076,5,Surfin4.23D7B,3012,2846,166,10,6,21,3,KK2-17_first
0.076,5,MSP1Block23D7repeat,7576,3235,4341,10,7,21,3,KK2-17_first
0.076,5,MSP1Block2Wellcomerepeat,2667,1327,1340,10,8,21,3,KK2-17_first
0.076,5,Buffer,513,545,-32,10,1,22,10,KK2-17_first
0.076,5,Buffer,578,599,-21,10,2,22,11,KK2-17_first
0.076,5,Buffer,817,858,-41,10,3,22,12,KK2-17_first
0.076,5,Buffer,1407,1468,-61,10,4,22,13,KK2-17_first
0.076,5,Buffer,2928,3009,-81,10,5,22,14,KK2-17_first
0.076,5,Buffer,9851,6365,3486,10,6,22,15,KK2-17_first
0.076,5,CommercialHumanIgG,65535,21004,44531,10,7,22,1,KK2-17_first
0.076,5,Landmark,65535,16675,48860,10,8,22,10,KK2-17_first
0.076,5,Buffer,533,465,68,10,1,23,16,KK2-17_first
0.076,5,Buffer,486,485,1,10,2,23,17,KK2-17_first
0.076,5,Buffer,548,520,28,10,3,23,18,KK2-17_first
0.076,5,Buffer,621,630,-9,10,4,23,19,KK2-17_first
0.076,5,Buffer,5993,1452,4541,10,5,23,20,KK2-17_first
0.076,5,Buffer,24516,9046,15470,10,6,23,21,KK2-17_first
0.076,5,CommercialHumanIgG,65535,58124,7411,10,7,23,2,KK2-17_first
0.076,5,Landmark,65535,50657,14878,10,8,23,11,KK2-17_first
0.076,5,Buffer,540,477,63,10,1,24,22,KK2-17_first
0.076,5,Buffer,504,487,17,10,2,24,23,KK2-17_first
0.076,5,Buffer,544,503,41,10,3,24,24,KK2-17_first
0.076,5,Buffer,582,551,31,10,4,24,25,KK2-17_first
0.076,5,Buffer,10822,827,9995,10,5,24,26,KK2-17_first
0.076,5,Buffer,29300,3768,25532,10,6,24,27,KK2-17_first
0.076,5,CommercialHumanIgG,65535,51746,13789,10,7,24,3,KK2-17_first
0.076,5,Landmark,65535,46481,19054,10,8,24,12,KK2-17_first
J0319,6,Landmark,65535,15409,50126,11,1,1,1,KK2-17_first
J0319,6,MSP3.6,15556,12607,2949,11,2,1,1,KK2-17_first
J0319,6,ETRAMP10.2,9048,8011,1037,11,3,1,1,KK2-17_first
J0319,6,GAMA,21876,5593,16283,11,4,1,1,KK2-17_first
J0319,6,MSRP4,65535,4702,60833,11,5,1,1,KK2-17_first
J0319,6,MSP4,65535,4854,60681,11,6,1,1,KK2-17_first
J0319,6,RAMA,14000,3025,10975,11,7,1,1,KK2-17_first
J0319,6,ASP,55306,2381,52925,11,8,1,1,KK2-17_first
J0319,6,Landmark,65535,11958,53577,11,1,2,2,KK2-17_first
J0319,6,MSP3.6,20772,10951,9821,11,2,2,2,KK2-17_first
J0319,6,ETRAMP10.2,7769,6029,1740,11,3,2,2,KK2-17_first
J0319,6,GAMA,21546,4016,17530,11,4,2,2,KK2-17_first
J0319,6,MSRP4,65535,3948,61587,11,5,2,2,KK2-17_first
J0319,6,MSP4,65535,4559,60976,11,6,2,2,KK2-17_first
J0319,6,RAMA,13888,3287,10601,11,7,2,2,KK2-17_first
J0319,6,ASP,58259,2803,55456,11,8,2,2,KK2-17_first
J0319,6,Landmark,65535,7546,57989,11,1,3,3,KK2-17_first
J0319,6,MSP3.6,15065,7116,7949,11,2,3,3,KK2-17_first
J0319,6,ETRAMP10.2,6801,3962,2839,11,3,3,3,KK2-17_first
J0319,6,GAMA,19887,3314,16573,11,4,3,3,KK2-17_first
J0319,6,MSRP4,65535,3356,62179,11,5,3,3,KK2-17_first
J0319,6,MSP4,65535,3673,61862,11,6,3,3,KK2-17_first
J0319,6,RAMA,14158,2594,11564,11,7,3,3,KK2-17_first
J0319,6,ASP,56444,2642,53802,11,8,3,3,KK2-17_first
J0319,6,PFD1130W,5095,3278,1817,11,1,4,1,KK2-17_first
J0319,6,EBA140,3600,3304,296,11,2,4,1,KK2-17_first
J0319,6,MSRP2,2690,2842,-152,11,3,4,1,KK2-17_first
J0319,6,MSRP5,2824,2624,200,11,4,4,1,KK2-17_first
J0319,6,P34,3863,2447,1416,11,5,4,1,KK2-17_first
J0319,6,MSP8,20282,2421,17861,11,6,4,1,KK2-17_first
J0319,6,P12,4530,2230,2300,11,7,4,1,KK2-17_first
J0319,6,MSP6,9362,2248,7114,11,8,4,1,KK2-17_first
J0319,6,PFD1130W,4619,2422,2197,11,1,5,2,KK2-17_first
J0319,6,EBA140,6810,2583,4227,11,2,5,2,KK2-17_first
J0319,6,MSRP2,39944,2595,37349,11,3,5,2,KK2-17_first
J0319,6,MSRP5,3549,2326,1223,11,4,5,2,KK2-17_first
J0319,6,P34,3602,2258,1344,11,5,5,2,KK2-17_first
J0319,6,MSP8,24708,2292,22416,11,6,5,2,KK2-17_first
J0319,6,P12,4590,2097,2493,11,7,5,2,KK2-17_first
J0319,6,MSP6,9055,2034,7021,11,8,5,2,KK2-17_first
J0319,6,PFD1130W,4712,1955,2757,11,1,6,3,KK2-17_first
J0319,6,EBA140,5206,2155,3051,11,2,6,3,KK2-17_first
J0319,6,MSRP2,38410,2259,36151,11,3,6,3,KK2-17_first
J0319,6,MSRP5,3783,2160,1623,11,4,6,3,KK2-17_first
J0319,6,P34,3934,2239,1695,11,5,6,3,KK2-17_first
J0319,6,MSP8,23487,2179,21308,11,6,6,3,KK2-17_first
J0319,6,P12,4371,1952,2419,11,7,6,3,KK2-17_first
J0319,6,MSP6,9244,1933,7311,11,8,6,3,KK2-17_first
J0319,6,PF1400044,5545,1723,3822,11,1,7,1,KK2-17_first
J0319,6,MSP1,35741,1878,33863,11,2,7,1,KK2-17_first
J0319,6,RON6,5573,1851,3722,11,3,7,1,KK2-17_first
J0319,6,MSP9,15070,1991,13079,11,4,7,1,KK2-17_first
J0319,6,PTEX150,65535,2189,63346,11,5,7,1,KK2-17_first
J0319,6,SERA7,8461,1907,6554,11,6,7,1,KK2-17_first
J0319,6,MSP2,65535,1772,63763,11,7,7,1,KK2-17_first
J0319,6,SERA3,13756,1600,12156,11,8,7,1,KK2-17_first
J0319,6,PF1400044,6761,1561,5200,11,1,8,2,KK2-17_first
J0319,6,MSP1,34266,1653,32613,11,2,8,2,KK2-17_first
J0319,6,RON6,6813,1669,5144,11,3,8,2,KK2-17_first
J0319,6,MSP9,14335,1789,12546,11,4,8,2,KK2-17_first
J0319,6,PTEX150,65535,1894,63641,11,5,8,2,KK2-17_first
J0319,6,SERA7,11511,1635,9876,11,6,8,2,KK2-17_first
J0319,6,MSP2,65535,1500,64035,11,7,8,2,KK2-17_first
J0319,6,SERA3,12960,1303,11657,11,8,8,2,KK2-17_first
J0319,6,PF1400044,6798,1408,5390,11,1,9,3,KK2-17_first
J0319,6,MSP1,35629,1483,34146,11,2,9,3,KK2-17_first
J0319,6,RON6,6110,1582,4528,11,3,9,3,KK2-17_first
J0319,6,MSP9,14930,1702,13228,11,4,9,3,KK2-17_first
J0319,6,PTEX150,65535,1725,63810,11,5,9,3,KK2-17_first
J0319,6,SERA7,8680,1489,7191,11,6,9,3,KK2-17_first
J0319,6,MSP2,65535,1311,64224,11,7,9,3,KK2-17_first
J0319,6,SERA3,13426,1170,12256,11,8,9,3,KK2-17_first
J0319,6,P41,1799,1294,505,11,1,10,1,KK2-17_first
J0319,6,RON3,7734,1367,6367,11,2,10,1,KK2-17_first
J0319,6,PF92,6555,1454,5101,11,3,10,1,KK2-17_first
J0319,6,MSRP1,37078,1581,35497,11,4,10,1,KK2-17_first
J0319,6,EBA175,65535,1705,63830,11,5,10,1,KK2-17_first
J0319,6,TLP,37339,1492,35847,11,6,10,1,KK2-17_first
J0319,6,PF3D7_0606800,2399,1108,1291,11,7,10,1,KK2-17_first
J0319,6,PFA0135W,2926,974,1952,11,8,10,1,KK2-17_first
J0319,6,P41,1959,1215,744,11,1,11,2,KK2-17_first
J0319,6,RON3,8352,1246,7106,11,2,11,2,KK2-17_first
J0319,6,PF92,7172,1302,5870,11,3,11,2,KK2-17_first
J0319,6,MSRP1,35149,1412,33737,11,4,11,2,KK2-17_first
J0319,6,EBA175,65535,1613,63922,11,5,11,2,KK2-17_first
J0319,6,TLP,44504,1405,43099,11,6,11,2,KK2-17_first
J0319,6,PF3D7_0606800,2218,998,1220,11,7,11,2,KK2-17_first
J0319,6,PFA0135W,3254,906,2348,11,8,11,2,KK2-17_first
J0319,6,P41,1834,1126,708,11,1,12,3,KK2-17_first
J0319,6,RON3,7983,1105,6878,11,2,12,3,KK2-17_first
J0319,6,PF92,6593,1156,5437,11,3,12,3,KK2-17_first
J0319,6,MSRP1,36888,1254,35634,11,4,12,3,KK2-17_first
J0319,6,EBA175,65535,1415,64120,11,5,12,3,KK2-17_first
J0319,6,TLP,41587,1300,40287,11,6,12,3,KK2-17_first
J0319,6,PF3D7_0606800,2205,985,1220,11,7,12,3,KK2-17_first
J0319,6,PFA0135W,3217,915,2302,11,8,12,3,KK2-17_first
J0319,6,PF3D7_0525800(IMC1g),10009,1064,8945,11,1,13,1,KK2-17_first
J0319,6,PF3D7_1460600(ISP3),6621,1026,5595,11,2,13,1,KK2-17_first
J0319,6,PF3D7_1455300,4465,1031,3434,11,3,13,1,KK2-17_first
J0319,6,PF3D7_1025300,931,1038,-107,11,4,13,1,KK2-17_first
J0319,6,PF3D7_0925900,2651,1037,1614,11,5,13,1,KK2-17_first
J0319,6,PF3D7_0831400,9701,1064,8637,11,6,13,1,KK2-17_first
J0319,6,PF3D7_0730800.2,65535,1094,64441,11,7,13,1,KK2-17_first
J0319,6,PF3D7_1407800(PM4),1135,1011,124,11,8,13,1,KK2-17_first
J0319,6,PF3D7_0525800(IMC1g),11319,1034,10285,11,1,14,2,KK2-17_first
J0319,6,PF3D7_1460600(ISP3),7248,1002,6246,11,2,14,2,KK2-17_first
J0319,6,PF3D7_1455300,4854,985,3869,11,3,14,2,KK2-17_first
J0319,6,PF3D7_1025300,872,955,-83,11,4,14,2,KK2-17_first
J0319,6,PF3D7_0925900,2944,978,1966,11,5,14,2,KK2-17_first
J0319,6,PF3D7_0831400,10475,1038,9437,11,6,14,2,KK2-17_first
J0319,6,PF3D7_0730800.2,65535,1139,64396,11,7,14,2,KK2-17_first
J0319,6,PF3D7_1407800(PM4),1151,1081,70,11,8,14,2,KK2-17_first
J0319,6,PF3D7_0525800(IMC1g),11414,1028,10386,11,1,15,3,KK2-17_first
J0319,6,PF3D7_1460600(ISP3),7449,1019,6430,11,2,15,3,KK2-17_first
J0319,6,PF3D7_1455300,5085,997,4088,11,3,15,3,KK2-17_first
J0319,6,PF3D7_1025300,893,937,-44,11,4,15,3,KK2-17_first
J0319,6,PF3D7_0925900,3234,957,2277,11,5,15,3,KK2-17_first
J0319,6,PF3D7_0831400,9924,1012,8912,11,6,15,3,KK2-17_first
J0319,6,PF3D7_0730800.2,65535,1103,64432,11,7,15,3,KK2-17_first
J0319,6,PF3D7_1407800(PM4),1229,1059,170,11,8,15,3,KK2-17_first
J0319,6,PF3D7_0629500_SEG2,33758,1044,32714,11,1,16,1,KK2-17_first
J0319,6,PF3D7_1345100,20272,1023,19249,11,2,16,1,KK2-17_first
J0319,6,PF3D7_0206200,3981,980,3001,11,3,16,1,KK2-17_first
J0319,6,PF3D7_1105800,5486,932,4554,11,4,16,1,KK2-17_first
J0319,6,PTRAMP,10133,934,9199,11,5,16,1,KK2-17_first
J0319,6,EBA181,7264,963,6301,11,6,16,1,KK2-17_first
J0319,6,CD4TAG,2287,978,1309,11,7,16,1,KK2-17_first
J0319,6,SERA2,8332,961,7371,11,8,16,1,KK2-17_first
J0319,6,PF3D7_0629500_SEG2,41693,1056,40637,11,1,17,2,KK2-17_first
J0319,6,PF3D7_1345100,22088,1005,21083,11,2,17,2,KK2-17_first
J0319,6,PF3D7_0206200,4649,958,3691,11,3,17,2,KK2-17_first
J0319,6,PF3D7_1105800,6679,931,5748,11,4,17,2,KK2-17_first
J0319,6,PTRAMP,10887,926,9961,11,5,17,2,KK2-17_first
J0319,6,EBA181,7754,945,6809,11,6,17,2,KK2-17_first
J0319,6,CD4TAG,2543,896,1647,11,7,17,2,KK2-17_first
J0319,6,SERA2,7957,890,7067,11,8,17,2,KK2-17_first
J0319,6,PF3D7_0629500_SEG2,41940,1076,40864,11,1,18,3,KK2-17_first
J0319,6,PF3D7_1345100,21429,1001,20428,11,2,18,3,KK2-17_first
J0319,6,PF3D7_0206200,5519,952,4567,11,3,18,3,KK2-17_first
J0319,6,PF3D7_1105800,6448,937,5511,11,4,18,3,KK2-17_first
J0319,6,PTRAMP,12300,932,11368,11,5,18,3,KK2-17_first
J0319,6,EBA181,8262,952,7310,11,6,18,3,KK2-17_first
J0319,6,CD4TAG,2400,891,1509,11,7,18,3,KK2-17_first
J0319,6,SERA2,9755,884,8871,11,8,18,3,KK2-17_first
J0319,6,MSP1Block2K1flank,20969,1098,19871,11,1,19,1,KK2-17_first
J0319,6,MSP1Block2Wellcomefull,31016,1034,29982,11,2,19,1,KK2-17_first
J0319,6,MSP1Block2MAD20full,14264,983,13281,11,3,19,1,KK2-17_first
J0319,6,MSP3K1,1407,949,458,11,4,19,1,KK2-17_first
J0319,6,MSPDBLC-terminal,11709,938,10771,11,5,19,1,KK2-17_first
J0319,6,Surfin4.2K1,15840,971,14869,11,6,19,1,KK2-17_first
J0319,6,MSPDBLN-terminal,2864,929,1935,11,7,19,1,KK2-17_first
J0319,6,Surfin4.2Conserved,11468,921,10547,11,8,19,1,KK2-17_first
J0319,6,MSP1Block2K1flank,29704,1192,28512,11,1,20,2,KK2-17_first
J0319,6,MSP1Block2Wellcomefull,31272,1104,30168,11,2,20,2,KK2-17_first
J0319,6,MSP1Block2MAD20full,20005,1056,18949,11,3,20,2,KK2-17_first
J0319,6,MSP3K1,1371,961,410,11,4,20,2,KK2-17_first
J0319,6,MSPDBLC-terminal,12411,956,11455,11,5,20,2,KK2-17_first
J0319,6,Surfin4.2K1,19372,1023,18349,11,6,20,2,KK2-17_first
J0319,6,MSPDBLN-terminal,5916,1007,4909,11,7,20,2,KK2-17_first
J0319,6,Surfin4.2Conserved,13643,1018,12625,11,8,20,2,KK2-17_first
J0319,6,MSP1Block2K1flank,26613,1394,25219,11,1,21,3,KK2-17_first
J0319,6,MSP1Block2Wellcomefull,35834,1298,34536,11,2,21,3,KK2-17_first
J0319,6,MSP1Block2MAD20full,20481,1155,19326,11,3,21,3,KK2-17_first
J0319,6,MSP3K1,1458,982,476,11,4,21,3,KK2-17_first
J0319,6,MSPDBLC-terminal,13032,980,12052,11,5,21,3,KK2-17_first
J0319,6,Surfin4.2K1,19847,1064,18783,11,6,21,3,KK2-17_first
J0319,6,MSPDBLN-terminal,6270,1043,5227,11,7,21,3,KK2-17_first
J0319,6,Surfin4.2Conserved,14774,1078,13696,11,8,21,3,KK2-17_first
J0319,6,Landmark,65535,3355,62180,11,1,22,4,KK2-17_first
J0319,6,PfD1160W18,28644,1873,26771,11,2,22,1,KK2-17_first
J0319,6,PfD1160W19,4162,1265,2897,11,3,22,1,KK2-17_first
J0319,6,MSP2CH15019DBL2,65535,1128,64407,11,4,22,1,KK2-17_first
J0319,6,GST,3798,1048,2750,11,5,22,1,KK2-17_first
J0319,6,Buffer,999,995,4,11,6,22,1,KK2-17_first
J0319,6,Buffer,6507,994,5513,11,7,22,2,KK2-17_first
J0319,6,Buffer,1035,975,60,11,8,22,3,KK2-17_first
J0319,6,Landmark,65535,7235,58300,11,1,23,5,KK2-17_first
J0319,6,PfD1160W18,34762,3165,31597,11,2,23,2,KK2-17_first
J0319,6,PfD1160W19,9921,1292,8629,11,3,23,2,KK2-17_first
J0319,6,MSP2CH15019DBL2,65535,1308,64227,11,4,23,2,KK2-17_first
J0319,6,GST,4668,1225,3443,11,5,23,2,KK2-17_first
J0319,6,Buffer,993,929,64,11,6,23,4,KK2-17_first
J0319,6,Buffer,13595,946,12649,11,7,23,5,KK2-17_first
J0319,6,Buffer,885,883,2,11,8,23,6,KK2-17_first
J0319,6,Landmark,65535,8089,57446,11,1,24,6,KK2-17_first
J0319,6,PfD1160W18,32525,2825,29700,11,2,24,3,KK2-17_first
J0319,6,PfD1160W19,9222,1315,7907,11,3,24,3,KK2-17_first
J0319,6,MSP2CH15019DBL2,65535,1439,64096,11,4,24,3,KK2-17_first
J0319,6,GST,4661,1256,3405,11,5,24,3,KK2-17_first
J0319,6,Buffer,978,932,46,11,6,24,7,KK2-17_first
J0319,6,Buffer,14152,959,13193,11,7,24,8,KK2-17_first
J0319,6,Buffer,912,885,27,11,8,24,9,KK2-17_first
J0319,6,SERA5,29452,2203,27249,12,1,1,1,KK2-17_first
J0319,6,MSP11,61372,2071,59301,12,2,1,1,KK2-17_first
J0319,6,RIPR,2226,1823,403,12,3,1,1,KK2-17_first
J0319,6,SPATR,50593,1852,48741,12,4,1,1,KK2-17_first
J0319,6,MSP3,42216,2041,40175,12,5,1,1,KK2-17_first
J0319,6,PF3D7_1136200,19654,1913,17741,12,6,1,1,KK2-17_first
J0319,6,PFSEA,65535,2279,63256,12,7,1,1,KK2-17_first
J0319,6,Landmark,65535,5639,59896,12,8,1,7,KK2-17_first
J0319,6,SERA5,30567,2734,27833,12,1,2,2,KK2-17_first
J0319,6,MSP11,58943,2097,56846,12,2,2,2,KK2-17_first
J0319,6,RIPR,2084,1581,503,12,3,2,2,KK2-17_first
J0319,6,SPATR,49837,1736,48101,12,4,2,2,KK2-17_first
J0319,6,MSP3,44075,1961,42114,12,5,2,2,KK2-17_first
J0319,6,PF3D7_1136200,21364,1883,19481,12,6,2,2,KK2-17_first
J0319,6,PFSEA,65535,2695,62840,12,7,2,2,KK2-17_first
J0319,6,Landmark,65535,7396,58139,12,8,2,8,KK2-17_first
J0319,6,SERA5,28424,3096,25328,12,1,3,3,KK2-17_first
J0319,6,MSP11,47903,2235,45668,12,2,3,3,KK2-17_first
J0319,6,RIPR,1534,1520,14,12,3,3,3,KK2-17_first
J0319,6,SPATR,42680,1647,41033,12,4,3,3,KK2-17_first
J0319,6,MSP3,40052,2138,37914,12,5,3,3,KK2-17_first
J0319,6,PF3D7_1136200,16735,3821,12914,12,6,3,3,KK2-17_first
J0319,6,PFSEA,65535,3727,61808,12,7,3,3,KK2-17_first
J0319,6,Landmark,65535,5756,59779,12,8,3,9,KK2-17_first
J0319,6,AMA1,65535,5608,59927,12,1,4,1,KK2-17_first
J0319,6,SERA9,9609,3934,5675,12,2,4,1,KK2-17_first
J0319,6,MSP7,24033,1583,22450,12,3,4,1,KK2-17_first
J0319,6,PF10_0166,45288,1702,43586,12,4,4,1,KK2-17_first
J0319,6,MSP10,65535,4588,60947,12,5,4,1,KK2-17_first
J0319,6,MSP5,65535,6234,59301,12,6,4,1,KK2-17_first
J0319,6,MTRAP,12067,4129,7938,12,7,4,1,KK2-17_first
J0319,6,PF113,58404,1757,56647,12,8,4,1,KK2-17_first
J0319,6,AMA1,65535,4597,60938,12,1,5,2,KK2-17_first
J0319,6,SERA9,7028,3533,3495,12,2,5,2,KK2-17_first
J0319,6,MSP7,19081,1643,17438,12,3,5,2,KK2-17_first
J0319,6,PF10_0166,42268,1683,40585,12,4,5,2,KK2-17_first
J0319,6,MSP10,65535,4883,60652,12,5,5,2,KK2-17_first
J0319,6,MSP5,65535,5936,59599,12,6,5,2,KK2-17_first
J0319,6,MTRAP,11071,2866,8205,12,7,5,2,KK2-17_first
J0319,6,PF113,52410,1459,50951,12,8,5,2,KK2-17_first
J0319,6,AMA1,65535,2592,62943,12,1,6,3,KK2-17_first
J0319,6,SERA9,8341,2556,5785,12,2,6,3,KK2-17_first
J0319,6,MSP7,18935,1514,17421,12,3,6,3,KK2-17_first
J0319,6,PF10_0166,36758,1584,35174,12,4,6,3,KK2-17_first
J0319,6,MSP10,65535,3456,62079,12,5,6,3,KK2-17_first
J0319,6,MSP5,65535,4404,61131,12,6,6,3,KK2-17_first
J0319,6,MTRAP,6415,2041,4374,12,7,6,3,KK2-17_first
J0319,6,PF113,50355,1424,48931,12,8,6,3,KK2-17_first
J0319,6,H101,59428,1598,57830,12,1,7,1,KK2-17_first
J0319,6,PF3D7-1431400,10716,1301,9415,12,2,7,1,KK2-17_first
J0319,6,RHOPH3,7731,1180,6551,12,3,7,1,KK2-17_first
J0319,6,MSRP3,10213,1240,8973,12,4,7,1,KK2-17_first
J0319,6,PF13_0125,1564,1264,300,12,5,7,1,KK2-17_first
J0319,6,RH5,4800,1229,3571,12,6,7,1,KK2-17_first
J0319,6,SERA4,16903,1164,15739,12,7,7,1,KK2-17_first
J0319,6,AARP,1285,1078,207,12,8,7,1,KK2-17_first
J0319,6,H101,58668,1231,57437,12,1,8,2,KK2-17_first
J0319,6,PF3D7-1431400,10154,1154,9000,12,2,8,2,KK2-17_first
J0319,6,RHOPH3,6049,1104,4945,12,3,8,2,KK2-17_first
J0319,6,MSRP3,12556,1170,11386,12,4,8,2,KK2-17_first
J0319,6,PF13_0125,1552,1131,421,12,5,8,2,KK2-17_first
J0319,6,RH5,4841,1052,3789,12,6,8,2,KK2-17_first
J0319,6,SERA4,17758,1087,16671,12,7,8,2,KK2-17_first
J0319,6,AARP,1313,1063,250,12,8,8,2,KK2-17_first
J0319,6,H101,51983,1146,50837,12,1,9,3,KK2-17_first
J0319,6,PF3D7-1431400,8204,1059,7145,12,2,9,3,KK2-17_first
J0319,6,RHOPH3,4351,1019,3332,12,3,9,3,KK2-17_first
J0319,6,MSRP3,14195,1103,13092,12,4,9,3,KK2-17_first
J0319,6,PF13_0125,1792,1103,689,12,5,9,3,KK2-17_first
J0319,6,RH5,4493,1080,3413,12,6,9,3,KK2-17_first
J0319,6,SERA4,14558,1191,13367,12,7,9,3,KK2-17_first
J0319,6,AARP,1153,1100,53,12,8,9,3,KK2-17_first
J0319,6,RH1,11568,955,10613,12,1,10,1,KK2-17_first
J0319,6,MSP3.5,17064,965,16099,12,2,10,1,KK2-17_first
J0319,6,PFA0210c,7184,950,6234,12,3,10,1,KK2-17_first
J0319,6,P38,5587,965,4622,12,4,10,1,KK2-17_first
J0319,6,CLAG3.2,5297,1002,4295,12,5,10,1,KK2-17_first
J0319,6,RH2b,4975,1062,3913,12,6,10,1,KK2-17_first
J0319,6,PFA0445W,12730,1203,11527,12,7,10,1,KK2-17_first
J0319,6,PF3D7_1343700(KELCH),1376,1117,259,12,8,10,1,KK2-17_first
J0319,6,RH1,11670,890,10780,12,1,11,2,KK2-17_first
J0319,6,MSP3.5,20038,915,19123,12,2,11,2,KK2-17_first
J0319,6,PFA0210c,7122,873,6249,12,3,11,2,KK2-17_first
J0319,6,P38,6278,871,5407,12,4,11,2,KK2-17_first
