sampleID,antigen,Block,FBG_Median,BG_Median,replicate
SID_gen1,PTRAMP,1,4871,657,3
SID_gen1,EBA181,1,2770,663,3
SID_gen1,CD4TAG,1,1713,660,3
SID_gen1,SERA2,1,5017,654,3
SID_gen1,MSP1Block2K1flank,1,65535,897,1
SID_gen1,MSP1Block2Wellcomefull,1,54496,822,1
SID_gen1,MSP1Block2MAD20full,1,34724,727,1
SID_gen1,MSP3K1,1,1397,680,1
SID_gen1,MSPDBLC-terminal,1,11354,663,1
SID_gen1,Surfin4.2K1,1,14694,674,1
SID_gen1,MSPDBLN-terminal,1,3296,653,1
SID_gen1,Surfin4.2Conserved,1,13577,648,1
SID_gen1,MSP1Block2K1flank,1,65535,1186,2
SID_gen1,MSP1Block2Wellcomefull,1,51026,1018,2
SID_gen1,MSP1Block2MAD20full,1,34930,806,2
SID_gen1,MSP3K1,1,1390,692,2
SID_gen1,MSPDBLC-terminal,1,11618,684,2
SID_gen1,Surfin4.2K1,1,16326,716,2
SID_gen1,MSPDBLN-terminal,1,3221,668,2
SID_gen1,Surfin4.2Conserved,1,11696,663,2
SID_gen1,MSP1Block2K1flank,1,65535,1710,3
SID_gen1,MSP1Block2Wellcomefull,1,51901,1210,3
SID_gen1,MSP1Block2MAD20full,1,26769,878,3
SID_gen1,MSP3K1,1,1450,717,3
SID_gen1,MSPDBLC-terminal,1,11096,716,3
SID_gen1,Surfin4.2K1,1,16153,758,3
SID_gen1,MSPDBLN-terminal,1,1836,686,3
SID_gen1,Surfin4.2Conserved,1,13304,676,3
SID_gen1,PfD1160W18,1,26783,2162,1
SID_gen1,PfD1160W19,1,12470,964,1
SID_gen1,MSP2CH15019DBL2,1,22651,787,1
SID_gen1,GST,1,3915,795,1
SID_gen1,PfD1160W18,1,7202,2721,2
SID_gen1,PfD1160W19,1,13587,987,2
SID_gen1,MSP2CH15019DBL2,1,2949,856,2
SID_gen1,GST,1,3030,883,2
SID_gen1,PfD1160W18,1,29608,1643,3
SID_gen1,PfD1160W19,1,4295,1107,3
SID_gen1,MSP2CH15019DBL2,1,27234,1020,3
SID_gen1,GST,1,3498,916,3
SID_gen1,SERA5,2,7323,760,1
SID_gen1,MSP11,2,10381,745,1
SID_gen1,RIPR,2,804,738,1
SID_gen1,SPATR,2,17425,834,1
SID_gen1,MSP3,2,21738,957,1
SID_gen1,PF3D7_1136200,2,12471,1069,1
SID_gen1,PFSEA,2,38295,1481,1
SID_gen1,SERA5,2,6391,726,2
SID_gen1,MSP11,2,8685,708,2
SID_gen1,RIPR,2,905,695,2
SID_gen1,SPATR,2,14062,719,2
SID_gen1,MSP3,2,18283,859,2
SID_gen1,PF3D7_1136200,2,11413,1030,2
SID_gen1,PFSEA,2,33737,1856,2
SID_gen1,SERA5,2,8387,725,3
SID_gen1,MSP11,2,11376,732,3
SID_gen1,RIPR,2,996,693,3
SID_gen1,SPATR,2,20164,701,3
SID_gen1,MSP3,2,26823,804,3
SID_gen1,PF3D7_1136200,2,12755,979,3
SID_gen1,PFSEA,2,40158,1250,3
SID_gen1,AMA1,2,33063,751,1
SID_gen1,SERA9,2,1986,759,1
SID_gen1,MSP7,2,5042,720,1
SID_gen1,PF10_0166,2,13280,743,1
SID_gen1,MSP10,2,15168,805,1
SID_gen1,MSP5,2,14524,946,1
SID_gen1,MTRAP,2,1160,1131,1
SID_gen1,PF113,2,13823,1679,1
SID_gen1,AMA1,2,27436,798,2
SID_gen1,SERA9,2,1736,791,2
SID_gen1,MSP7,2,3986,755,2
SID_gen1,PF10_0166,2,10198,787,2
SID_gen1,MSP10,2,14687,835,2
SID_gen1,MSP5,2,13473,920,2
SID_gen1,MTRAP,2,2464,1024,2
SID_gen1,PF113,2,12189,1216,2
SID_gen1,AMA1,2,32803,838,3
SID_gen1,SERA9,2,2072,839,3
SID_gen1,MSP7,2,5772,808,3
SID_gen1,PF10_0166,2,14658,840,3
SID_gen1,MSP10,2,18023,874,3
SID_gen1,MSP5,2,14306,909,3
SID_gen1,MTRAP,2,2208,926,3
