.id,sampleID,sample_array_ID,antigen,FMedian,BGMedian,FMedianBG_correct,Block,Column,Row,replicate,iden
KK2-18,SID_gen4,4,PF3D7_0525800(IMC1g),21344,1500,19844,7,1,13,1,KK2-18
KK2-18,SID_gen4,4,PF3D7_1460600(ISP3),15555,1531,14024,7,2,13,1,KK2-18
KK2-18,SID_gen4,4,PF3D7_1455300,9652,1493,8159,7,3,13,1,KK2-18
KK2-18,SID_gen4,4,PF3D7_1025300,1547,1467,80,7,4,13,1,KK2-18
KK2-18,SID_gen4,4,PF3D7_0925900,6289,1447,4842,7,5,13,1,KK2-18
KK2-18,SID_gen4,4,PF3D7_0831400,16330,1428,14902,7,6,13,1,KK2-18
KK2-18,SID_gen4,4,PF3D7_0730800.2,65535,1534,64001,7,7,13,1,KK2-18
KK2-18,SID_gen4,4,PF3D7_1407800(PM4),1814,1530,284,7,8,13,1,KK2-18
KK2-18,SID_gen4,4,PF3D7_0525800(IMC1g),23028,1460,21568,7,1,14,2,KK2-18
KK2-18,SID_gen4,4,PF3D7_1460600(ISP3),15337,1444,13893,7,2,14,2,KK2-18
KK2-18,SID_gen4,4,PF3D7_1455300,10015,1411,8604,7,3,14,2,KK2-18
KK2-18,SID_gen4,4,PF3D7_1025300,1315,1339,-24,7,4,14,2,KK2-18
KK2-18,SID_gen4,4,PF3D7_0925900,5862,1277,4585,7,5,14,2,KK2-18
KK2-18,SID_gen4,4,PF3D7_0831400,13766,1265,12501,7,6,14,2,KK2-18
KK2-18,SID_gen4,4,PF3D7_0730800.2,65535,1441,64094,7,7,14,2,KK2-18
KK2-18,SID_gen4,4,PF3D7_1407800(PM4),1944,1675,269,7,8,14,2,KK2-18
KK2-18,SID_gen4,4,PF3D7_0525800(IMC1g),23423,1420,22003,7,1,15,3,KK2-18
KK2-18,SID_gen4,4,PF3D7_1460600(ISP3),17004,1433,15571,7,2,15,3,KK2-18
KK2-18,SID_gen4,4,PF3D7_1455300,9868,1426,8442,7,3,15,3,KK2-18
KK2-18,SID_gen4,4,PF3D7_1025300,1396,1375,21,7,4,15,3,KK2-18
KK2-18,SID_gen4,4,PF3D7_0925900,6540,1333,5207,7,5,15,3,KK2-18
KK2-18,SID_gen4,4,PF3D7_0831400,16200,1328,14872,7,6,15,3,KK2-18
KK2-18,SID_gen4,4,PF3D7_0730800.2,65535,1451,64084,7,7,15,3,KK2-18
KK2-18,SID_gen4,4,PF3D7_1407800(PM4),2094,1726,368,7,8,15,3,KK2-18
KK2-18,SID_gen4,4,PF3D7_0629500_SEG2,65535,1239,64296,7,1,16,1,KK2-18
KK2-18,SID_gen4,4,PF3D7_1345100,11849,1262,10587,7,2,16,1,KK2-18
KK2-18,SID_gen4,4,PF3D7_0206200,11740,1272,10468,7,3,16,1,KK2-18
KK2-18,SID_gen4,4,PF3D7_1105800,12075,1288,10787,7,4,16,1,KK2-18
KK2-18,SID_gen4,4,PTRAMP,16962,1304,15658,7,5,16,1,KK2-18
KK2-18,SID_gen4,4,EBA181,5377,1327,4050,7,6,16,1,KK2-18
KK2-18,SID_gen4,4,CD4TAG,5856,1366,4490,7,7,16,1,KK2-18
KK2-18,SID_gen4,4,SERA2,48781,1512,47269,7,8,16,1,KK2-18
KK2-18,SID_gen4,4,PF3D7_0629500_SEG2,65535,1149,64386,7,1,17,2,KK2-18
KK2-18,SID_gen4,4,PF3D7_1345100,13549,1112,12437,7,2,17,2,KK2-18
KK2-18,SID_gen4,4,PF3D7_0206200,10487,1084,9403,7,3,17,2,KK2-18
KK2-18,SID_gen4,4,PF3D7_1105800,14675,1099,13576,7,4,17,2,KK2-18
KK2-18,SID_gen4,4,PTRAMP,19698,1113,18585,7,5,17,2,KK2-18
KK2-18,SID_gen4,4,EBA181,5616,1140,4476,7,6,17,2,KK2-18
KK2-18,SID_gen4,4,CD4TAG,5302,1153,4149,7,7,17,2,KK2-18
KK2-18,SID_gen4,4,SERA2,55953,1204,54749,7,8,17,2,KK2-18
KK2-18,SID_gen4,4,PF3D7_0629500_SEG2,65535,1266,64269,7,1,18,3,KK2-18
KK2-18,SID_gen4,4,PF3D7_1345100,14457,1130,13327,7,2,18,3,KK2-18
KK2-18,SID_gen4,4,PF3D7_0206200,11451,1057,10394,7,3,18,3,KK2-18
KK2-18,SID_gen4,4,PF3D7_1105800,13418,1041,12377,7,4,18,3,KK2-18
KK2-18,SID_gen4,4,PTRAMP,20822,1025,19797,7,5,18,3,KK2-18
KK2-18,SID_gen4,4,EBA181,5737,1009,4728,7,6,18,3,KK2-18
KK2-18,SID_gen4,4,CD4TAG,5590,1001,4589,7,7,18,3,KK2-18
KK2-18,SID_gen4,4,SERA2,52792,1035,51757,7,8,18,3,KK2-18
KK2-18,SID_gen4,4,MSP1Block2K1flank,65535,1750,63785,7,1,19,1,KK2-18
KK2-18,SID_gen4,4,MSP1Block2Wellcomefull,46640,1710,44930,7,2,19,1,KK2-18
KK2-18,SID_gen4,4,MSP1Block2MAD20full,20272,1572,18700,7,3,19,1,KK2-18
KK2-18,SID_gen4,4,MSP3K1,3053,1289,1764,7,4,19,1,KK2-18
KK2-18,SID_gen4,4,MSPDBLC-terminal,33564,1151,32413,7,5,19,1,KK2-18
KK2-18,SID_gen4,4,Surfin4.2K1,12451,1052,11399,7,6,19,1,KK2-18
KK2-18,SID_gen4,4,MSPDBLN-terminal,27903,1057,26846,7,7,19,1,KK2-18
KK2-18,SID_gen4,4,Surfin4.2Conserved,23902,1105,22797,7,8,19,1,KK2-18
KK2-18,SID_gen4,4,MSP1Block2K1flank,65535,1884,63651,7,1,20,2,KK2-18
KK2-18,SID_gen4,4,MSP1Block2Wellcomefull,56856,1837,55019,7,2,20,2,KK2-18
KK2-18,SID_gen4,4,MSP1Block2MAD20full,29880,1673,28207,7,3,20,2,KK2-18
KK2-18,SID_gen4,4,MSP3K1,3271,1505,1766,7,4,20,2,KK2-18
KK2-18,SID_gen4,4,MSPDBLC-terminal,35777,1444,34333,7,5,20,2,KK2-18
KK2-18,SID_gen4,4,Surfin4.2K1,14099,1464,12635,7,6,20,2,KK2-18
KK2-18,SID_gen4,4,MSPDBLN-terminal,35272,1547,33725,7,7,20,2,KK2-18
KK2-18,SID_gen4,4,Surfin4.2Conserved,26114,1442,24672,7,8,20,2,KK2-18
KK2-18,SID_gen4,4,MSP1Block2K1flank,65535,2042,63493,7,1,21,3,KK2-18
KK2-18,SID_gen4,4,MSP1Block2Wellcomefull,58394,1743,56651,7,2,21,3,KK2-18
KK2-18,SID_gen4,4,MSP1Block2MAD20full,26483,1524,24959,7,3,21,3,KK2-18
KK2-18,SID_gen4,4,MSP3K1,3976,1391,2585,7,4,21,3,KK2-18
KK2-18,SID_gen4,4,MSPDBLC-terminal,36155,1386,34769,7,5,21,3,KK2-18
KK2-18,SID_gen4,4,Surfin4.2K1,15028,1445,13583,7,6,21,3,KK2-18
KK2-18,SID_gen4,4,MSPDBLN-terminal,39991,1607,38384,7,7,21,3,KK2-18
KK2-18,SID_gen4,4,Surfin4.2Conserved,28549,1647,26902,7,8,21,3,KK2-18
KK2-18,SID_gen4,4,Landmark,65535,5761,59774,7,1,22,4,KK2-18
KK2-18,SID_gen4,4,PfD1160W18,46698,2059,44639,7,2,22,1,KK2-18
KK2-18,SID_gen4,4,PfD1160W19,6833,1570,5263,7,3,22,1,KK2-18
KK2-18,SID_gen4,4,MSP2CH15019DBL2,65535,1465,64070,7,4,22,1,KK2-18
KK2-18,SID_gen4,4,GST,3299,1446,1853,7,5,22,1,KK2-18
KK2-18,SID_gen4,4,Buffer,1301,1315,-14,7,6,22,1,KK2-18
KK2-18,SID_gen4,4,Buffer,8822,1307,7515,7,7,22,2,KK2-18
KK2-18,SID_gen4,4,Buffer,1366,1362,4,7,8,22,3,KK2-18
KK2-18,SID_gen4,4,Landmark,65535,9980,55555,7,1,23,5,KK2-18
KK2-18,SID_gen4,4,PfD1160W18,52148,3049,49099,7,2,23,2,KK2-18
KK2-18,SID_gen4,4,PfD1160W19,14983,1601,13382,7,3,23,2,KK2-18
KK2-18,SID_gen4,4,MSP2CH15019DBL2,65535,2011,63524,7,4,23,2,KK2-18
KK2-18,SID_gen4,4,GST,3718,1938,1780,7,5,23,2,KK2-18
KK2-18,SID_gen4,4,Buffer,1388,1337,51,7,6,23,4,KK2-18
KK2-18,SID_gen4,4,Buffer,4651,1308,3343,7,7,23,5,KK2-18
KK2-18,SID_gen4,4,Buffer,1389,1315,74,7,8,23,6,KK2-18
KK2-18,SID_gen4,4,Landmark,65535,6503,59032,7,1,24,6,KK2-18
KK2-18,SID_gen4,4,PfD1160W18,49183,2300,46883,7,2,24,3,KK2-18
KK2-18,SID_gen4,4,PfD1160W19,13082,1511,11571,7,3,24,3,KK2-18
KK2-18,SID_gen4,4,MSP2CH15019DBL2,65535,2069,63466,7,4,24,3,KK2-18
KK2-18,SID_gen4,4,GST,4025,2010,2015,7,5,24,3,KK2-18
KK2-18,SID_gen4,4,Buffer,1349,1280,69,7,6,24,7,KK2-18
KK2-18,SID_gen4,4,Buffer,5959,1243,4716,7,7,24,8,KK2-18
KK2-18,SID_gen4,4,Buffer,1356,1268,88,7,8,24,9,KK2-18
KK2-18,SID_gen4,4,SERA5,65535,3079,62456,8,1,1,1,KK2-18
KK2-18,SID_gen4,4,MSP11,65535,4805,60730,8,2,1,1,KK2-18
KK2-18,SID_gen4,4,RIPR,5186,4527,659,8,3,1,1,KK2-18
KK2-18,SID_gen4,4,SPATR,29944,1965,27979,8,4,1,1,KK2-18
KK2-18,SID_gen4,4,MSP3,65535,1894,63641,8,5,1,1,KK2-18
KK2-18,SID_gen4,4,PF3D7_1136200,24984,2265,22719,8,6,1,1,KK2-18
KK2-18,SID_gen4,4,PFSEA,65535,2473,63062,8,7,1,1,KK2-18
KK2-18,SID_gen4,4,Landmark,65535,5592,59943,8,8,1,7,KK2-18
KK2-18,SID_gen4,4,SERA5,65535,3193,62342,8,1,2,2,KK2-18
KK2-18,SID_gen4,4,MSP11,65535,4930,60605,8,2,2,2,KK2-18
KK2-18,SID_gen4,4,RIPR,4043,4633,-590,8,3,2,2,KK2-18
KK2-18,SID_gen4,4,SPATR,28469,2022,26447,8,4,2,2,KK2-18
KK2-18,SID_gen4,4,MSP3,63130,1864,61266,8,5,2,2,KK2-18
KK2-18,SID_gen4,4,PF3D7_1136200,23702,2265,21437,8,6,2,2,KK2-18
KK2-18,SID_gen4,4,PFSEA,65535,2644,62891,8,7,2,2,KK2-18
KK2-18,SID_gen4,4,Landmark,65535,6367,59168,8,8,2,8,KK2-18
KK2-18,SID_gen4,4,SERA5,65535,3075,62460,8,1,3,3,KK2-18
KK2-18,SID_gen4,4,MSP11,65535,4499,61036,8,2,3,3,KK2-18
KK2-18,SID_gen4,4,RIPR,4428,3255,1173,8,3,3,3,KK2-18
KK2-18,SID_gen4,4,SPATR,32980,2209,30771,8,4,3,3,KK2-18
KK2-18,SID_gen4,4,MSP3,65535,2004,63531,8,5,3,3,KK2-18
KK2-18,SID_gen4,4,PF3D7_1136200,28147,2637,25510,8,6,3,3,KK2-18
KK2-18,SID_gen4,4,PFSEA,65535,3624,61911,8,7,3,3,KK2-18
KK2-18,SID_gen4,4,Landmark,65535,6133,59402,8,8,3,9,KK2-18
KK2-18,SID_gen4,4,AMA1,65535,2943,62592,8,1,4,1,KK2-18
KK2-18,SID_gen4,4,SERA9,24734,3908,20826,8,2,4,1,KK2-18
KK2-18,SID_gen4,4,MSP7,65535,2678,62857,8,3,4,1,KK2-18
KK2-18,SID_gen4,4,PF10_0166,46026,2460,43566,8,4,4,1,KK2-18
KK2-18,SID_gen4,4,MSP10,65535,2538,62997,8,5,4,1,KK2-18
KK2-18,SID_gen4,4,MSP5,65535,4135,61400,8,6,4,1,KK2-18
KK2-18,SID_gen4,4,MTRAP,3638,3957,-319,8,7,4,1,KK2-18
KK2-18,SID_gen4,4,PF113,32640,2610,30030,8,8,4,1,KK2-18
KK2-18,SID_gen4,4,AMA1,65535,2898,62637,8,1,5,2,KK2-18
KK2-18,SID_gen4,4,SERA9,31805,3458,28347,8,2,5,2,KK2-18
KK2-18,SID_gen4,4,MSP7,65535,2400,63135,8,3,5,2,KK2-18
KK2-18,SID_gen4,4,PF10_0166,46003,2277,43726,8,4,5,2,KK2-18
KK2-18,SID_gen4,4,MSP10,65535,2539,62996,8,5,5,2,KK2-18
KK2-18,SID_gen4,4,MSP5,65535,3375,62160,8,6,5,2,KK2-18
KK2-18,SID_gen4,4,MTRAP,4088,3298,790,8,7,5,2,KK2-18
KK2-18,SID_gen4,4,PF113,33075,2328,30747,8,8,5,2,KK2-18
KK2-18,SID_gen4,4,AMA1,65535,2218,63317,8,1,6,3,KK2-18
KK2-18,SID_gen4,4,SERA9,32006,2835,29171,8,2,6,3,KK2-18
KK2-18,SID_gen4,4,MSP7,65535,1984,63551,8,3,6,3,KK2-18
KK2-18,SID_gen4,4,PF10_0166,55272,1878,53394,8,4,6,3,KK2-18
KK2-18,SID_gen4,4,MSP10,65535,2068,63467,8,5,6,3,KK2-18
KK2-18,SID_gen4,4,MSP5,65535,2488,63047,8,6,6,3,KK2-18
KK2-18,SID_gen4,4,MTRAP,11865,2519,9346,8,7,6,3,KK2-18
KK2-18,SID_gen4,4,PF113,35957,2198,33759,8,8,6,3,KK2-18
KK2-18,SID_gen4,4,H101,14401,1387,13014,8,1,7,1,KK2-18
KK2-18,SID_gen4,4,PF3D7-1431400,12740,1308,11432,8,2,7,1,KK2-18
KK2-18,SID_gen4,4,RHOPH3,9404,1250,8154,8,3,7,1,KK2-18
KK2-18,SID_gen4,4,MSRP3,8373,1242,7131,8,4,7,1,KK2-18
KK2-18,SID_gen4,4,PF13_0125,1986,1239,747,8,5,7,1,KK2-18
KK2-18,SID_gen4,4,RH5,5808,1228,4580,8,6,7,1,KK2-18
KK2-18,SID_gen4,4,SERA4,20916,1299,19617,8,7,7,1,KK2-18
KK2-18,SID_gen4,4,AARP,1244,1321,-77,8,8,7,1,KK2-18
KK2-18,SID_gen4,4,H101,15916,1236,14680,8,1,8,2,KK2-18
KK2-18,SID_gen4,4,PF3D7-1431400,12126,1137,10989,8,2,8,2,KK2-18
KK2-18,SID_gen4,4,RHOPH3,9302,1131,8171,8,3,8,2,KK2-18
KK2-18,SID_gen4,4,MSRP3,9260,1125,8135,8,4,8,2,KK2-18
KK2-18,SID_gen4,4,PF13_0125,1899,1073,826,8,5,8,2,KK2-18
KK2-18,SID_gen4,4,RH5,6800,1052,5748,8,6,8,2,KK2-18
KK2-18,SID_gen4,4,SERA4,22602,1116,21486,8,7,8,2,KK2-18
KK2-18,SID_gen4,4,AARP,1275,1246,29,8,8,8,2,KK2-18
KK2-18,SID_gen4,4,H101,16274,1228,15046,8,1,9,3,KK2-18
KK2-18,SID_gen4,4,PF3D7-1431400,15592,1136,14456,8,2,9,3,KK2-18
KK2-18,SID_gen4,4,RHOPH3,11139,1102,10037,8,3,9,3,KK2-18
KK2-18,SID_gen4,4,MSRP3,9256,1075,8181,8,4,9,3,KK2-18
KK2-18,SID_gen4,4,PF13_0125,2022,1027,995,8,5,9,3,KK2-18
KK2-18,SID_gen4,4,RH5,7507,1017,6490,8,6,9,3,KK2-18
KK2-18,SID_gen4,4,SERA4,24062,1073,22989,8,7,9,3,KK2-18
KK2-18,SID_gen4,4,AARP,1295,1229,66,8,8,9,3,KK2-18
KK2-18,SID_gen4,4,RH1,20653,1153,19500,8,1,10,1,KK2-18
KK2-18,SID_gen4,4,MSP3.5,30591,1152,29439,8,2,10,1,KK2-18
KK2-18,SID_gen4,4,PFA0210c,13203,1121,12082,8,3,10,1,KK2-18
KK2-18,SID_gen4,4,P38,20537,1073,19464,8,4,10,1,KK2-18
KK2-18,SID_gen4,4,CLAG3.2,7568,1052,6516,8,5,10,1,KK2-18
KK2-18,SID_gen4,4,RH2b,7948,1034,6914,8,6,10,1,KK2-18
KK2-18,SID_gen4,4,PFA0445W,23619,1075,22544,8,7,10,1,KK2-18
KK2-18,SID_gen4,4,PF3D7_1343700(KELCH),1516,1240,276,8,8,10,1,KK2-18
KK2-18,SID_gen4,4,RH1,20772,1090,19682,8,1,11,2,KK2-18
KK2-18,SID_gen4,4,MSP3.5,35192,1126,34066,8,2,11,2,KK2-18
KK2-18,SID_gen4,4,PFA0210c,14442,1123,13319,8,3,11,2,KK2-18
KK2-18,SID_gen4,4,P38,19774,1081,18693,8,4,11,2,KK2-18
KK2-18,SID_gen4,4,CLAG3.2,7700,1091,6609,8,5,11,2,KK2-18
KK2-18,SID_gen4,4,RH2b,8235,1059,7176,8,6,11,2,KK2-18
KK2-18,SID_gen4,4,PFA0445W,25725,1091,24634,8,7,11,2,KK2-18
KK2-18,SID_gen4,4,PF3D7_1343700(KELCH),1565,1220,345,8,8,11,2,KK2-18
KK2-18,SID_gen4,4,RH1,25766,1224,24542,8,1,12,3,KK2-18
KK2-18,SID_gen4,4,MSP3.5,40156,1215,38941,8,2,12,3,KK2-18
KK2-18,SID_gen4,4,PFA0210c,14190,1175,13015,8,3,12,3,KK2-18
KK2-18,SID_gen4,4,P38,37398,1133,36265,8,4,12,3,KK2-18
KK2-18,SID_gen4,4,CLAG3.2,8401,1160,7241,8,5,12,3,KK2-18
KK2-18,SID_gen4,4,RH2b,9410,1118,8292,8,6,12,3,KK2-18
KK2-18,SID_gen4,4,PFA0445W,30720,1127,29593,8,7,12,3,KK2-18
KK2-18,SID_gen4,4,PF3D7_1343700(KELCH),1730,1249,481,8,8,12,3,KK2-18
KK2-18,SID_gen4,4,PF3D7_1401600(PHISTB),24235,1361,22874,8,1,13,1,KK2-18
KK2-18,SID_gen4,4,PF3D7-1137300,9263,1321,7942,8,2,13,1,KK2-18
KK2-18,SID_gen4,4,PF3D7_0830500,5265,1304,3961,8,3,13,1,KK2-18
KK2-18,SID_gen4,4,PF3D7_1462300,4681,1307,3374,8,4,13,1,KK2-18
KK2-18,SID_gen4,4,PF3D7_1229300,14525,1332,13193,8,5,13,1,KK2-18
KK2-18,SID_gen4,4,PF3D7_1237900,1234,1301,-67,8,6,13,1,KK2-18
KK2-18,SID_gen4,4,PF3D7_1252300,1177,1244,-67,8,7,13,1,KK2-18
KK2-18,SID_gen4,4,PF3D7_0629500_SEG1,6008,1337,4671,8,8,13,1,KK2-18
KK2-18,SID_gen4,4,PF3D7_1401600(PHISTB),22667,1438,21229,8,1,14,2,KK2-18
KK2-18,SID_gen4,4,PF3D7-1137300,10368,1354,9014,8,2,14,2,KK2-18
KK2-18,SID_gen4,4,PF3D7_0830500,5851,1360,4491,8,3,14,2,KK2-18
KK2-18,SID_gen4,4,PF3D7_1462300,5314,1375,3939,8,4,14,2,KK2-18
KK2-18,SID_gen4,4,PF3D7_1229300,16153,1452,14701,8,5,14,2,KK2-18
KK2-18,SID_gen4,4,PF3D7_1237900,1555,1513,42,8,6,14,2,KK2-18
KK2-18,SID_gen4,4,PF3D7_1252300,1535,1520,15,8,7,14,2,KK2-18
KK2-18,SID_gen4,4,PF3D7_0629500_SEG1,6510,1594,4916,8,8,14,2,KK2-18
KK2-18,SID_gen4,4,PF3D7_1401600(PHISTB),24673,1424,23249,8,1,15,3,KK2-18
KK2-18,SID_gen4,4,PF3D7-1137300,13487,1334,12153,8,2,15,3,KK2-18
KK2-18,SID_gen4,4,PF3D7_0830500,5191,1313,3878,8,3,15,3,KK2-18
KK2-18,SID_gen4,4,PF3D7_1462300,6520,1390,5130,8,4,15,3,KK2-18
KK2-18,SID_gen4,4,PF3D7_1229300,17646,1562,16084,8,5,15,3,KK2-18
KK2-18,SID_gen4,4,PF3D7_1237900,1947,1915,32,8,6,15,3,KK2-18
KK2-18,SID_gen4,4,PF3D7_1252300,1796,1810,-14,8,7,15,3,KK2-18
KK2-18,SID_gen4,4,PF3D7_0629500_SEG1,7778,1829,5949,8,8,15,3,KK2-18
KK2-18,SID_gen4,4,MSP1Block2PaloAltorepeat,19593,1548,18045,8,1,16,1,KK2-18
KK2-18,SID_gen4,4,MSP1Block23D7full,65535,1713,63822,8,2,16,1,KK2-18
KK2-18,SID_gen4,4,MSP1Block2MAD20repeat,19231,1670,17561,8,3,16,1,KK2-18
KK2-18,SID_gen4,4,MSP2CHO,65535,1701,63834,8,4,16,1,KK2-18
KK2-18,SID_gen4,4,MBP,31360,2349,29011,8,5,16,1,KK2-18
KK2-18,SID_gen4,4,MSP2DD2,65535,3482,62053,8,6,16,1,KK2-18
KK2-18,SID_gen4,4,MSP33D7,11199,2627,8572,8,7,16,1,KK2-18
KK2-18,SID_gen4,4,MSP1Block17,65535,2174,63361,8,8,16,1,KK2-18
KK2-18,SID_gen4,4,MSP1Block2PaloAltorepeat,20713,1480,19233,8,1,17,2,KK2-18
KK2-18,SID_gen4,4,MSP1Block23D7full,65535,1869,63666,8,2,17,2,KK2-18
KK2-18,SID_gen4,4,MSP1Block2MAD20repeat,20497,1815,18682,8,3,17,2,KK2-18
KK2-18,SID_gen4,4,MSP2CHO,65535,1912,63623,8,4,17,2,KK2-18
KK2-18,SID_gen4,4,MBP,32072,3129,28943,8,5,17,2,KK2-18
KK2-18,SID_gen4,4,MSP2DD2,65535,4267,61268,8,6,17,2,KK2-18
KK2-18,SID_gen4,4,MSP33D7,12533,3227,9306,8,7,17,2,KK2-18
KK2-18,SID_gen4,4,MSP1Block17,65535,2407,63128,8,8,17,2,KK2-18
KK2-18,SID_gen4,4,MSP1Block2PaloAltorepeat,25601,1275,24326,8,1,18,3,KK2-18
KK2-18,SID_gen4,4,MSP1Block23D7full,65535,1617,63918,8,2,18,3,KK2-18
KK2-18,SID_gen4,4,MSP1Block2MAD20repeat,22628,1673,20955,8,3,18,3,KK2-18
KK2-18,SID_gen4,4,MSP2CHO,65535,1780,63755,8,4,18,3,KK2-18
KK2-18,SID_gen4,4,MBP,37389,3022,34367,8,5,18,3,KK2-18
KK2-18,SID_gen4,4,MSP2DD2,65535,4360,61175,8,6,18,3,KK2-18
KK2-18,SID_gen4,4,MSP33D7,13488,3395,10093,8,7,18,3,KK2-18
KK2-18,SID_gen4,4,MSP1Block17,65535,2410,63125,8,8,18,3,KK2-18
KK2-18,SID_gen4,4,Surfin4.2K1A,8594,1073,7521,8,1,19,1,KK2-18
KK2-18,SID_gen4,4,Surfin4.23D7A,52340,1153,51187,8,2,19,1,KK2-18
KK2-18,SID_gen4,4,MSPDBL2N-terminal,65535,1402,64133,8,3,19,1,KK2-18
KK2-18,SID_gen4,4,MSP1Block2R033,21095,1492,19603,8,4,19,1,KK2-18
KK2-18,SID_gen4,4,MSPDBL2C-terminal,27466,1573,25893,8,5,19,1,KK2-18
KK2-18,SID_gen4,4,Surfin4.23D7B,2670,1967,703,8,6,19,1,KK2-18
KK2-18,SID_gen4,4,MSP1Block23D7repeat,39705,2064,37641,8,7,19,1,KK2-18
KK2-18,SID_gen4,4,MSP1Block2Wellcomerepeat,23240,1910,21330,8,8,19,1,KK2-18
KK2-18,SID_gen4,4,Surfin4.2K1A,9606,1136,8470,8,1,20,2,KK2-18
KK2-18,SID_gen4,4,Surfin4.23D7A,55901,1101,54800,8,2,20,2,KK2-18
KK2-18,SID_gen4,4,MSPDBL2N-terminal,65535,1194,64341,8,3,20,2,KK2-18
KK2-18,SID_gen4,4,MSP1Block2R033,25804,1368,24436,8,4,20,2,KK2-18
KK2-18,SID_gen4,4,MSPDBL2C-terminal,28869,1323,27546,8,5,20,2,KK2-18
KK2-18,SID_gen4,4,Surfin4.23D7B,1867,1360,507,8,6,20,2,KK2-18
KK2-18,SID_gen4,4,MSP1Block23D7repeat,39955,1464,38491,8,7,20,2,KK2-18
KK2-18,SID_gen4,4,MSP1Block2Wellcomerepeat,24076,1555,22521,8,8,20,2,KK2-18
KK2-18,SID_gen4,4,Surfin4.2K1A,10477,1499,8978,8,1,21,3,KK2-18
KK2-18,SID_gen4,4,Surfin4.23D7A,62130,1492,60638,8,2,21,3,KK2-18
KK2-18,SID_gen4,4,MSPDBL2N-terminal,65535,1671,63864,8,3,21,3,KK2-18
KK2-18,SID_gen4,4,MSP1Block2R033,26989,1507,25482,8,4,21,3,KK2-18
KK2-18,SID_gen4,4,MSPDBL2C-terminal,33955,1404,32551,8,5,21,3,KK2-18
KK2-18,SID_gen4,4,Surfin4.23D7B,2304,1484,820,8,6,21,3,KK2-18
KK2-18,SID_gen4,4,MSP1Block23D7repeat,54238,1933,52305,8,7,21,3,KK2-18
KK2-18,SID_gen4,4,MSP1Block2Wellcomerepeat,28922,1855,27067,8,8,21,3,KK2-18
KK2-18,SID_gen4,4,Buffer,1507,1381,126,8,1,22,10,KK2-18
KK2-18,SID_gen4,4,Buffer,1491,1499,-8,8,2,22,11,KK2-18
KK2-18,SID_gen4,4,Buffer,1829,1692,137,8,3,22,12,KK2-18
KK2-18,SID_gen4,4,Buffer,1868,1771,97,8,4,22,13,KK2-18
KK2-18,SID_gen4,4,Buffer,2323,1814,509,8,5,22,14,KK2-18
KK2-18,SID_gen4,4,Buffer,2874,2501,373,8,6,22,15,KK2-18
KK2-18,SID_gen4,4,CommercialHumanIgG,65535,10036,55499,8,7,22,1,KK2-18
KK2-18,SID_gen4,4,Landmark,65535,19033,46502,8,8,22,10,KK2-18
KK2-18,SID_gen4,4,Buffer,1474,1328,146,8,1,23,16,KK2-18
KK2-18,SID_gen4,4,Buffer,1388,1376,12,8,2,23,17,KK2-18
KK2-18,SID_gen4,4,Buffer,1491,1472,19,8,3,23,18,KK2-18
KK2-18,SID_gen4,4,Buffer,1702,1667,35,8,4,23,19,KK2-18
KK2-18,SID_gen4,4,Buffer,2051,2027,24,8,5,23,20,KK2-18
KK2-18,SID_gen4,4,Buffer,3585,3314,271,8,6,23,21,KK2-18
KK2-18,SID_gen4,4,CommercialHumanIgG,65535,26528,39007,8,7,23,2,KK2-18
KK2-18,SID_gen4,4,Landmark,65535,29619,35916,8,8,23,11,KK2-18
KK2-18,SID_gen4,4,Buffer,1477,1292,185,8,1,24,22,KK2-18
KK2-18,SID_gen4,4,Buffer,1431,1337,94,8,2,24,23,KK2-18
KK2-18,SID_gen4,4,Buffer,1519,1397,122,8,3,24,24,KK2-18
KK2-18,SID_gen4,4,Buffer,1648,1506,142,8,4,24,25,KK2-18
KK2-18,SID_gen4,4,Buffer,4288,1743,2545,8,5,24,26,KK2-18
KK2-18,SID_gen4,4,Buffer,11863,2568,9295,8,6,24,27,KK2-18
KK2-18,SID_gen4,4,CommercialHumanIgG,65535,24187,41348,8,7,24,3,KK2-18
KK2-18,SID_gen4,4,Landmark,65535,29949,35586,8,8,24,12,KK2-18
KK2-18,SID_gen5,5,Landmark,65535,5192,60343,9,1,1,1,KK2-18
KK2-18,SID_gen5,5,MSP3.6,13298,2470,10828,9,2,1,1,KK2-18
KK2-18,SID_gen5,5,ETRAMP10.2,6526,1529,4997,9,3,1,1,KK2-18
KK2-18,SID_gen5,5,GAMA,14388,1253,13135,9,4,1,1,KK2-18
KK2-18,SID_gen5,5,MSRP4,30244,1178,29066,9,5,1,1,KK2-18
KK2-18,SID_gen5,5,MSP4,52294,1269,51025,9,6,1,1,KK2-18
KK2-18,SID_gen5,5,RAMA,11512,1223,10289,9,7,1,1,KK2-18
KK2-18,SID_gen5,5,ASP,17922,1138,16784,9,8,1,1,KK2-18
KK2-18,SID_gen5,5,Landmark,65535,4692,60843,9,1,2,2,KK2-18
KK2-18,SID_gen5,5,MSP3.6,23156,2928,20228,9,2,2,2,KK2-18
KK2-18,SID_gen5,5,ETRAMP10.2,7502,1657,5845,9,3,2,2,KK2-18
KK2-18,SID_gen5,5,GAMA,15327,1333,13994,9,4,2,2,KK2-18
KK2-18,SID_gen5,5,MSRP4,31052,1235,29817,9,5,2,2,KK2-18
