.id,sampleID,sample_array_ID,antigen,FMedian,BGMedian,FMedianBG_correct,Block,Column,Row,replicate,iden
KK2-05_first,J0148,14,MSP3.6,11317,5222,6095,27,2,3,3,KK2-05_first
KK2-05_first,J0148,14,ETRAMP10.2,6774,3162,3612,27,3,3,3,KK2-05_first
KK2-05_first,J0148,14,GAMA,17646,1335,16311,27,4,3,3,KK2-05_first
KK2-05_first,J0148,14,MSRP4,31452,1124,30328,27,5,3,3,KK2-05_first
KK2-05_first,J0148,14,MSP4,65535,1305,64230,27,6,3,3,KK2-05_first
KK2-05_first,J0148,14,RAMA,15334,1333,14001,27,7,3,3,KK2-05_first
KK2-05_first,J0148,14,ASP,26600,1151,25449,27,8,3,3,KK2-05_first
KK2-05_first,J0148,14,PFD1130W,3419,1409,2010,27,1,4,1,KK2-05_first
KK2-05_first,J0148,14,EBA140,20645,3045,17600,27,2,4,1,KK2-05_first
KK2-05_first,J0148,14,MSRP2,65535,3429,62106,27,3,4,1,KK2-05_first
KK2-05_first,J0148,14,MSRP5,9949,1558,8391,27,4,4,1,KK2-05_first
KK2-05_first,J0148,14,P34,4006,1074,2932,27,5,4,1,KK2-05_first
KK2-05_first,J0148,14,MSP8,11195,952,10243,27,6,4,1,KK2-05_first
KK2-05_first,J0148,14,P12,9043,1018,8025,27,7,4,1,KK2-05_first
KK2-05_first,J0148,14,MSP6,8806,982,7824,27,8,4,1,KK2-05_first
KK2-05_first,J0148,14,PFD1130W,4605,1300,3305,27,1,5,2,KK2-05_first
KK2-05_first,J0148,14,EBA140,1974,1667,307,27,2,5,2,KK2-05_first
KK2-05_first,J0148,14,MSRP2,65535,2448,63087,27,3,5,2,KK2-05_first
KK2-05_first,J0148,14,MSRP5,4415,1742,2673,27,4,5,2,KK2-05_first
KK2-05_first,J0148,14,P34,2968,1117,1851,27,5,5,2,KK2-05_first
KK2-05_first,J0148,14,MSP8,12441,874,11567,27,6,5,2,KK2-05_first
KK2-05_first,J0148,14,P12,12324,872,11452,27,7,5,2,KK2-05_first
KK2-05_first,J0148,14,MSP6,12664,880,11784,27,8,5,2,KK2-05_first
KK2-05_first,J0148,14,PFD1130W,3524,1345,2179,27,1,6,3,KK2-05_first
KK2-05_first,J0148,14,EBA140,2099,1709,390,27,2,6,3,KK2-05_first
KK2-05_first,J0148,14,MSRP2,65535,2403,63132,27,3,6,3,KK2-05_first
KK2-05_first,J0148,14,MSRP5,7289,1703,5586,27,4,6,3,KK2-05_first
KK2-05_first,J0148,14,P34,3378,1164,2214,27,5,6,3,KK2-05_first
KK2-05_first,J0148,14,MSP8,11964,885,11079,27,6,6,3,KK2-05_first
KK2-05_first,J0148,14,P12,14964,843,14121,27,7,6,3,KK2-05_first
KK2-05_first,J0148,14,MSP6,11021,833,10188,27,8,6,3,KK2-05_first
KK2-05_first,J0148,14,PF1400044,6611,1400,5211,27,1,7,1,KK2-05_first
KK2-05_first,J0148,14,MSP1,27593,1500,26093,27,2,7,1,KK2-05_first
KK2-05_first,J0148,14,RON6,8519,1580,6939,27,3,7,1,KK2-05_first
KK2-05_first,J0148,14,MSP9,9322,1328,7994,27,4,7,1,KK2-05_first
KK2-05_first,J0148,14,PTEX150,16151,1093,15058,27,5,7,1,KK2-05_first
KK2-05_first,J0148,14,SERA7,16152,902,15250,27,6,7,1,KK2-05_first
KK2-05_first,J0148,14,MSP2,20062,822,19240,27,7,7,1,KK2-05_first
KK2-05_first,J0148,14,SERA3,10524,804,9720,27,8,7,1,KK2-05_first
KK2-05_first,J0148,14,PF1400044,6139,1357,4782,27,1,8,2,KK2-05_first
KK2-05_first,J0148,14,MSP1,29930,1383,28547,27,2,8,2,KK2-05_first
KK2-05_first,J0148,14,RON6,5915,1279,4636,27,3,8,2,KK2-05_first
KK2-05_first,J0148,14,MSP9,11005,1170,9835,27,4,8,2,KK2-05_first
KK2-05_first,J0148,14,PTEX150,19952,1064,18888,27,5,8,2,KK2-05_first
KK2-05_first,J0148,14,SERA7,7634,894,6740,27,6,8,2,KK2-05_first
KK2-05_first,J0148,14,MSP2,18035,821,17214,27,7,8,2,KK2-05_first
KK2-05_first,J0148,14,SERA3,12977,811,12166,27,8,8,2,KK2-05_first
KK2-05_first,J0148,14,PF1400044,7870,1228,6642,27,1,9,3,KK2-05_first
KK2-05_first,J0148,14,MSP1,34584,1302,33282,27,2,9,3,KK2-05_first
KK2-05_first,J0148,14,RON6,5816,1268,4548,27,3,9,3,KK2-05_first
KK2-05_first,J0148,14,MSP9,13395,1258,12137,27,4,9,3,KK2-05_first
KK2-05_first,J0148,14,PTEX150,23101,1136,21965,27,5,9,3,KK2-05_first
KK2-05_first,J0148,14,SERA7,6552,907,5645,27,6,9,3,KK2-05_first
KK2-05_first,J0148,14,MSP2,17553,825,16728,27,7,9,3,KK2-05_first
KK2-05_first,J0148,14,SERA3,15787,819,14968,27,8,9,3,KK2-05_first
KK2-05_first,J0148,14,P41,7327,1099,6228,27,1,10,1,KK2-05_first
KK2-05_first,J0148,14,RON3,5520,1160,4360,27,2,10,1,KK2-05_first
KK2-05_first,J0148,14,PF92,7825,1269,6556,27,3,10,1,KK2-05_first
KK2-05_first,J0148,14,MSRP1,65535,1636,63899,27,4,10,1,KK2-05_first
KK2-05_first,J0148,14,EBA175,30547,1499,29048,27,5,10,1,KK2-05_first
KK2-05_first,J0148,14,TLP,7927,974,6953,27,6,10,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0606800,5087,839,4248,27,7,10,1,KK2-05_first
KK2-05_first,J0148,14,PFA0135W,2908,811,2097,27,8,10,1,KK2-05_first
KK2-05_first,J0148,14,P41,7742,994,6748,27,1,11,2,KK2-05_first
KK2-05_first,J0148,14,RON3,6948,1072,5876,27,2,11,2,KK2-05_first
KK2-05_first,J0148,14,PF92,7336,1219,6117,27,3,11,2,KK2-05_first
KK2-05_first,J0148,14,MSRP1,65535,1813,63722,27,4,11,2,KK2-05_first
KK2-05_first,J0148,14,EBA175,30496,1589,28907,27,5,11,2,KK2-05_first
KK2-05_first,J0148,14,TLP,10329,1024,9305,27,6,11,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0606800,5651,853,4798,27,7,11,2,KK2-05_first
KK2-05_first,J0148,14,PFA0135W,2300,859,1441,27,8,11,2,KK2-05_first
KK2-05_first,J0148,14,P41,8486,923,7563,27,1,12,3,KK2-05_first
KK2-05_first,J0148,14,RON3,7482,1021,6461,27,2,12,3,KK2-05_first
KK2-05_first,J0148,14,PF92,8088,1164,6924,27,3,12,3,KK2-05_first
KK2-05_first,J0148,14,MSRP1,65535,1702,63833,27,4,12,3,KK2-05_first
KK2-05_first,J0148,14,EBA175,28773,1478,27295,27,5,12,3,KK2-05_first
KK2-05_first,J0148,14,TLP,7081,945,6136,27,6,12,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0606800,3863,836,3027,27,7,12,3,KK2-05_first
KK2-05_first,J0148,14,PFA0135W,2711,852,1859,27,8,12,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0525800(IMC1g),10672,882,9790,27,1,13,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1460600(ISP3),6349,979,5370,27,2,13,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1455300,4877,1087,3790,27,3,13,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1025300,1164,1142,22,27,4,13,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0925900,3347,987,2360,27,5,13,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0831400,7519,832,6687,27,6,13,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0730800.2,41601,799,40802,27,7,13,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1407800(PM4),810,804,6,27,8,13,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0525800(IMC1g),9317,883,8434,27,1,14,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1460600(ISP3),6695,988,5707,27,2,14,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1455300,5212,1067,4145,27,3,14,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1025300,1002,1004,-2,27,4,14,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0925900,3820,859,2961,27,5,14,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0831400,8590,777,7813,27,6,14,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0730800.2,38999,780,38219,27,7,14,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1407800(PM4),848,807,41,27,8,14,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0525800(IMC1g),7276,888,6388,27,1,15,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1460600(ISP3),5374,1002,4372,27,2,15,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1455300,4915,1064,3851,27,3,15,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1025300,922,958,-36,27,4,15,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0925900,2661,829,1832,27,5,15,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0831400,4603,772,3831,27,6,15,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0730800.2,38699,781,37918,27,7,15,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1407800(PM4),869,814,55,27,8,15,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0629500_SEG2,10313,913,9400,27,1,16,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1345100,4959,1023,3936,27,2,16,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0206200,4540,1009,3531,27,3,16,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1105800,8463,887,7576,27,4,16,1,KK2-05_first
KK2-05_first,J0148,14,PTRAMP,8638,789,7849,27,5,16,1,KK2-05_first
KK2-05_first,J0148,14,EBA181,7367,777,6590,27,6,16,1,KK2-05_first
KK2-05_first,J0148,14,CD4TAG,1431,789,642,27,7,16,1,KK2-05_first
KK2-05_first,J0148,14,SERA2,15405,829,14576,27,8,16,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0629500_SEG2,12253,945,11308,27,1,17,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1345100,6064,1094,4970,27,2,17,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0206200,6071,1009,5062,27,3,17,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1105800,5592,833,4759,27,4,17,2,KK2-05_first
KK2-05_first,J0148,14,PTRAMP,8223,771,7452,27,5,17,2,KK2-05_first
KK2-05_first,J0148,14,EBA181,6385,784,5601,27,6,17,2,KK2-05_first
KK2-05_first,J0148,14,CD4TAG,1466,797,669,27,7,17,2,KK2-05_first
KK2-05_first,J0148,14,SERA2,13251,826,12425,27,8,17,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0629500_SEG2,10143,982,9161,27,1,18,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1345100,2071,1304,767,27,2,18,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0206200,6161,1225,4936,27,3,18,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1105800,4559,905,3654,27,4,18,3,KK2-05_first
KK2-05_first,J0148,14,PTRAMP,2238,829,1409,27,5,18,3,KK2-05_first
KK2-05_first,J0148,14,EBA181,5467,830,4637,27,6,18,3,KK2-05_first
KK2-05_first,J0148,14,CD4TAG,1576,824,752,27,7,18,3,KK2-05_first
KK2-05_first,J0148,14,SERA2,13658,852,12806,27,8,18,3,KK2-05_first
KK2-05_first,J0148,14,MSP1Block2K1flank,16992,990,16002,27,1,19,1,KK2-05_first
KK2-05_first,J0148,14,MSP1Block2Wellcomefull,17178,1564,15614,27,2,19,1,KK2-05_first
KK2-05_first,J0148,14,MSP1Block2MAD20full,10896,1584,9312,27,3,19,1,KK2-05_first
KK2-05_first,J0148,14,MSP3K1,2548,1077,1471,27,4,19,1,KK2-05_first
KK2-05_first,J0148,14,MSPDBLC-terminal,18847,935,17912,27,5,19,1,KK2-05_first
KK2-05_first,J0148,14,Surfin4.2K1,11006,926,10080,27,6,19,1,KK2-05_first
KK2-05_first,J0148,14,MSPDBLN-terminal,11543,909,10634,27,7,19,1,KK2-05_first
KK2-05_first,J0148,14,Surfin4.2Conserved,17740,909,16831,27,8,19,1,KK2-05_first
KK2-05_first,J0148,14,MSP1Block2K1flank,12882,1121,11761,27,1,20,2,KK2-05_first
KK2-05_first,J0148,14,MSP1Block2Wellcomefull,14713,1895,12818,27,2,20,2,KK2-05_first
KK2-05_first,J0148,14,MSP1Block2MAD20full,9238,1728,7510,27,3,20,2,KK2-05_first
KK2-05_first,J0148,14,MSP3K1,2846,1075,1771,27,4,20,2,KK2-05_first
KK2-05_first,J0148,14,MSPDBLC-terminal,15134,961,14173,27,5,20,2,KK2-05_first
KK2-05_first,J0148,14,Surfin4.2K1,10640,979,9661,27,6,20,2,KK2-05_first
KK2-05_first,J0148,14,MSPDBLN-terminal,10062,948,9114,27,7,20,2,KK2-05_first
KK2-05_first,J0148,14,Surfin4.2Conserved,11825,935,10890,27,8,20,2,KK2-05_first
KK2-05_first,J0148,14,MSP1Block2K1flank,9431,1831,7600,27,1,21,3,KK2-05_first
KK2-05_first,J0148,14,MSP1Block2Wellcomefull,3274,2715,559,27,2,21,3,KK2-05_first
KK2-05_first,J0148,14,MSP1Block2MAD20full,9164,1796,7368,27,3,21,3,KK2-05_first
KK2-05_first,J0148,14,MSP3K1,1075,1055,20,27,4,21,3,KK2-05_first
KK2-05_first,J0148,14,MSPDBLC-terminal,2095,946,1149,27,5,21,3,KK2-05_first
KK2-05_first,J0148,14,Surfin4.2K1,2832,940,1892,27,6,21,3,KK2-05_first
KK2-05_first,J0148,14,MSPDBLN-terminal,11336,915,10421,27,7,21,3,KK2-05_first
KK2-05_first,J0148,14,Surfin4.2Conserved,2461,879,1582,27,8,21,3,KK2-05_first
KK2-05_first,J0148,14,Landmark,65535,4243,61292,27,1,22,4,KK2-05_first
KK2-05_first,J0148,14,PfD1160W18,17182,5917,11265,27,2,22,1,KK2-05_first
KK2-05_first,J0148,14,PfD1160W19,8309,2068,6241,27,3,22,1,KK2-05_first
KK2-05_first,J0148,14,MSP2CH15019DBL2,10910,1096,9814,27,4,22,1,KK2-05_first
KK2-05_first,J0148,14,GST,1919,917,1002,27,5,22,1,KK2-05_first
KK2-05_first,J0148,14,Buffer,860,824,36,27,6,22,1,KK2-05_first
KK2-05_first,J0148,14,Buffer,1324,780,544,27,7,22,2,KK2-05_first
KK2-05_first,J0148,14,Buffer,786,756,30,27,8,22,3,KK2-05_first
KK2-05_first,J0148,14,Landmark,65535,7344,58191,27,1,23,5,KK2-05_first
KK2-05_first,J0148,14,PfD1160W18,16458,8418,8040,27,2,23,2,KK2-05_first
KK2-05_first,J0148,14,PfD1160W19,6897,3070,3827,27,3,23,2,KK2-05_first
KK2-05_first,J0148,14,MSP2CH15019DBL2,9308,1221,8087,27,4,23,2,KK2-05_first
KK2-05_first,J0148,14,GST,2038,919,1119,27,5,23,2,KK2-05_first
KK2-05_first,J0148,14,Buffer,830,787,43,27,6,23,4,KK2-05_first
KK2-05_first,J0148,14,Buffer,3809,741,3068,27,7,23,5,KK2-05_first
KK2-05_first,J0148,14,Buffer,746,721,25,27,8,23,6,KK2-05_first
KK2-05_first,J0148,14,Landmark,48039,3096,44943,27,1,24,6,KK2-05_first
KK2-05_first,J0148,14,PfD1160W18,65535,6738,58797,27,2,24,3,KK2-05_first
KK2-05_first,J0148,14,PfD1160W19,7198,2533,4665,27,3,24,3,KK2-05_first
KK2-05_first,J0148,14,MSP2CH15019DBL2,1474,1104,370,27,4,24,3,KK2-05_first
KK2-05_first,J0148,14,GST,1815,883,932,27,5,24,3,KK2-05_first
KK2-05_first,J0148,14,Buffer,858,787,71,27,6,24,7,KK2-05_first
KK2-05_first,J0148,14,Buffer,3589,742,2847,27,7,24,8,KK2-05_first
KK2-05_first,J0148,14,Buffer,736,728,8,27,8,24,9,KK2-05_first
KK2-05_first,J0148,14,SERA5,39274,1280,37994,28,1,1,1,KK2-05_first
KK2-05_first,J0148,14,MSP11,65535,1503,64032,28,2,1,1,KK2-05_first
KK2-05_first,J0148,14,RIPR,2370,1484,886,28,3,1,1,KK2-05_first
KK2-05_first,J0148,14,SPATR,14412,1463,12949,28,4,1,1,KK2-05_first
KK2-05_first,J0148,14,MSP3,16829,1637,15192,28,5,1,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1136200,12133,1898,10235,28,6,1,1,KK2-05_first
KK2-05_first,J0148,14,PFSEA,51628,2396,49232,28,7,1,1,KK2-05_first
KK2-05_first,J0148,14,Landmark,65535,6305,59230,28,8,1,7,KK2-05_first
KK2-05_first,J0148,14,SERA5,52911,1195,51716,28,1,2,2,KK2-05_first
KK2-05_first,J0148,14,MSP11,65535,1508,64027,28,2,2,2,KK2-05_first
KK2-05_first,J0148,14,RIPR,3476,1484,1992,28,3,2,2,KK2-05_first
KK2-05_first,J0148,14,SPATR,18513,1493,17020,28,4,2,2,KK2-05_first
KK2-05_first,J0148,14,MSP3,21483,1757,19726,28,5,2,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1136200,12529,1986,10543,28,6,2,2,KK2-05_first
KK2-05_first,J0148,14,PFSEA,58793,2661,56132,28,7,2,2,KK2-05_first
KK2-05_first,J0148,14,Landmark,65535,9760,55775,28,8,2,8,KK2-05_first
KK2-05_first,J0148,14,SERA5,35692,1173,34519,28,1,3,3,KK2-05_first
KK2-05_first,J0148,14,MSP11,65535,1363,64172,28,2,3,3,KK2-05_first
KK2-05_first,J0148,14,RIPR,1475,1155,320,28,3,3,3,KK2-05_first
KK2-05_first,J0148,14,SPATR,11516,1195,10321,28,4,3,3,KK2-05_first
KK2-05_first,J0148,14,MSP3,12694,1543,11151,28,5,3,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1136200,5934,1984,3950,28,6,3,3,KK2-05_first
KK2-05_first,J0148,14,PFSEA,46681,2465,44216,28,7,3,3,KK2-05_first
KK2-05_first,J0148,14,Landmark,65535,6192,59343,28,8,3,9,KK2-05_first
KK2-05_first,J0148,14,AMA1,65535,1207,64328,28,1,4,1,KK2-05_first
KK2-05_first,J0148,14,SERA9,12838,1250,11588,28,2,4,1,KK2-05_first
KK2-05_first,J0148,14,MSP7,18444,1059,17385,28,3,4,1,KK2-05_first
KK2-05_first,J0148,14,PF10_0166,18970,1005,17965,28,4,4,1,KK2-05_first
KK2-05_first,J0148,14,MSP10,65535,2149,63386,28,5,4,1,KK2-05_first
KK2-05_first,J0148,14,MSP5,65535,2879,62656,28,6,4,1,KK2-05_first
KK2-05_first,J0148,14,MTRAP,11101,2422,8679,28,7,4,1,KK2-05_first
KK2-05_first,J0148,14,PF113,24375,2709,21666,28,8,4,1,KK2-05_first
KK2-05_first,J0148,14,AMA1,65535,1175,64360,28,1,5,2,KK2-05_first
KK2-05_first,J0148,14,SERA9,10335,1332,9003,28,2,5,2,KK2-05_first
KK2-05_first,J0148,14,MSP7,22323,1187,21136,28,3,5,2,KK2-05_first
KK2-05_first,J0148,14,PF10_0166,18514,921,17593,28,4,5,2,KK2-05_first
KK2-05_first,J0148,14,MSP10,65535,2240,63295,28,5,5,2,KK2-05_first
KK2-05_first,J0148,14,MSP5,65535,2855,62680,28,6,5,2,KK2-05_first
KK2-05_first,J0148,14,MTRAP,13577,2448,11129,28,7,5,2,KK2-05_first
KK2-05_first,J0148,14,PF113,29094,2383,26711,28,8,5,2,KK2-05_first
KK2-05_first,J0148,14,AMA1,65535,1034,64501,28,1,6,3,KK2-05_first
KK2-05_first,J0148,14,SERA9,7974,1252,6722,28,2,6,3,KK2-05_first
KK2-05_first,J0148,14,MSP7,23058,1208,21850,28,3,6,3,KK2-05_first
KK2-05_first,J0148,14,PF10_0166,13015,953,12062,28,4,6,3,KK2-05_first
KK2-05_first,J0148,14,MSP10,65535,1468,64067,28,5,6,3,KK2-05_first
KK2-05_first,J0148,14,MSP5,64360,2729,61631,28,6,6,3,KK2-05_first
KK2-05_first,J0148,14,MTRAP,2129,2361,-232,28,7,6,3,KK2-05_first
KK2-05_first,J0148,14,PF113,20464,2448,18016,28,8,6,3,KK2-05_first
KK2-05_first,J0148,14,H101,11798,818,10980,28,1,7,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7-1431400,10370,901,9469,28,2,7,1,KK2-05_first
KK2-05_first,J0148,14,RHOPH3,6478,899,5579,28,3,7,1,KK2-05_first
KK2-05_first,J0148,14,MSRP3,5332,820,4512,28,4,7,1,KK2-05_first
KK2-05_first,J0148,14,PF13_0125,1556,818,738,28,5,7,1,KK2-05_first
KK2-05_first,J0148,14,RH5,3058,1033,2025,28,6,7,1,KK2-05_first
KK2-05_first,J0148,14,SERA4,10967,1703,9264,28,7,7,1,KK2-05_first
KK2-05_first,J0148,14,AARP,1801,2167,-366,28,8,7,1,KK2-05_first
KK2-05_first,J0148,14,H101,8414,788,7626,28,1,8,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7-1431400,12241,769,11472,28,2,8,2,KK2-05_first
KK2-05_first,J0148,14,RHOPH3,7026,767,6259,28,3,8,2,KK2-05_first
KK2-05_first,J0148,14,MSRP3,2870,769,2101,28,4,8,2,KK2-05_first
KK2-05_first,J0148,14,PF13_0125,1317,754,563,28,5,8,2,KK2-05_first
KK2-05_first,J0148,14,RH5,4483,815,3668,28,6,8,2,KK2-05_first
KK2-05_first,J0148,14,SERA4,9928,1265,8663,28,7,8,2,KK2-05_first
KK2-05_first,J0148,14,AARP,1897,1980,-83,28,8,8,2,KK2-05_first
KK2-05_first,J0148,14,H101,8886,806,8080,28,1,9,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7-1431400,12856,781,12075,28,2,9,3,KK2-05_first
KK2-05_first,J0148,14,RHOPH3,5880,765,5115,28,3,9,3,KK2-05_first
KK2-05_first,J0148,14,MSRP3,5294,765,4529,28,4,9,3,KK2-05_first
KK2-05_first,J0148,14,PF13_0125,1336,755,581,28,5,9,3,KK2-05_first
KK2-05_first,J0148,14,RH5,3339,799,2540,28,6,9,3,KK2-05_first
KK2-05_first,J0148,14,SERA4,10881,1360,9521,28,7,9,3,KK2-05_first
KK2-05_first,J0148,14,AARP,1891,1906,-15,28,8,9,3,KK2-05_first
KK2-05_first,J0148,14,RH1,14228,821,13407,28,1,10,1,KK2-05_first
KK2-05_first,J0148,14,MSP3.5,10938,797,10141,28,2,10,1,KK2-05_first
KK2-05_first,J0148,14,PFA0210c,9858,759,9099,28,3,10,1,KK2-05_first
KK2-05_first,J0148,14,P38,41868,779,41089,28,4,10,1,KK2-05_first
KK2-05_first,J0148,14,CLAG3.2,5536,797,4739,28,5,10,1,KK2-05_first
KK2-05_first,J0148,14,RH2b,3726,829,2897,28,6,10,1,KK2-05_first
KK2-05_first,J0148,14,PFA0445W,10946,1375,9571,28,7,10,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1343700(KELCH),2338,1891,447,28,8,10,1,KK2-05_first
KK2-05_first,J0148,14,RH1,13120,890,12230,28,1,11,2,KK2-05_first
KK2-05_first,J0148,14,MSP3.5,15247,797,14450,28,2,11,2,KK2-05_first
KK2-05_first,J0148,14,PFA0210c,7297,760,6537,28,3,11,2,KK2-05_first
KK2-05_first,J0148,14,P38,35654,786,34868,28,4,11,2,KK2-05_first
KK2-05_first,J0148,14,CLAG3.2,3952,820,3132,28,5,11,2,KK2-05_first
KK2-05_first,J0148,14,RH2b,3936,853,3083,28,6,11,2,KK2-05_first
KK2-05_first,J0148,14,PFA0445W,9076,1363,7713,28,7,11,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1343700(KELCH),2355,1933,422,28,8,11,2,KK2-05_first
KK2-05_first,J0148,14,RH1,14372,882,13490,28,1,12,3,KK2-05_first
KK2-05_first,J0148,14,MSP3.5,11532,801,10731,28,2,12,3,KK2-05_first
KK2-05_first,J0148,14,PFA0210c,5540,776,4764,28,3,12,3,KK2-05_first
KK2-05_first,J0148,14,P38,23467,794,22673,28,4,12,3,KK2-05_first
KK2-05_first,J0148,14,CLAG3.2,5726,796,4930,28,5,12,3,KK2-05_first
KK2-05_first,J0148,14,RH2b,3234,835,2399,28,6,12,3,KK2-05_first
KK2-05_first,J0148,14,PFA0445W,8565,1315,7250,28,7,12,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1343700(KELCH),2433,1985,448,28,8,12,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1401600(PHISTB),12666,800,11866,28,1,13,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7-1137300,9074,776,8298,28,2,13,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0830500,4516,765,3751,28,3,13,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1462300,4078,764,3314,28,4,13,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1229300,7163,764,6399,28,5,13,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1237900,765,808,-43,28,6,13,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1252300,1236,1406,-170,28,7,13,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0629500_SEG1,6380,2057,4323,28,8,13,1,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1401600(PHISTB),9883,794,9089,28,1,14,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7-1137300,7588,754,6834,28,2,14,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0830500,4409,744,3665,28,3,14,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1462300,2482,742,1740,28,4,14,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1229300,6110,751,5359,28,5,14,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1237900,794,827,-33,28,6,14,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1252300,1332,1539,-207,28,7,14,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0629500_SEG1,4809,2213,2596,28,8,14,2,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1401600(PHISTB),8783,809,7974,28,1,15,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7-1137300,4306,770,3536,28,2,15,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0830500,4093,754,3339,28,3,15,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1462300,4844,762,4082,28,4,15,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1229300,8339,787,7552,28,5,15,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1237900,884,897,-13,28,6,15,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_1252300,1667,1775,-108,28,7,15,3,KK2-05_first
KK2-05_first,J0148,14,PF3D7_0629500_SEG1,5409,2432,2977,28,8,15,3,KK2-05_first
KK2-05_first,J0148,14,MSP1Block2PaloAltorepeat,11357,879,10478,28,1,16,1,KK2-05_first
KK2-05_first,J0148,14,MSP1Block23D7full,10820,863,9957,28,2,16,1,KK2-05_first
KK2-05_first,J0148,14,MSP1Block2MAD20repeat,7497,806,6691,28,3,16,1,KK2-05_first
KK2-05_first,J0148,14,MSP2CHO,18964,812,18152,28,4,16,1,KK2-05_first
KK2-05_first,J0148,14,MBP,12412,841,11571,28,5,16,1,KK2-05_first
KK2-05_first,J0148,14,MSP2DD2,33837,1038,32799,28,6,16,1,KK2-05_first
KK2-05_first,J0148,14,MSP33D7,3846,2245,1601,28,7,16,1,KK2-05_first
KK2-05_first,J0148,14,MSP1Block17,50924,2877,48047,28,8,16,1,KK2-05_first
