ATF	1												
29	31												
Type=GenePix Export 3													
DateTime=2017/09/04 10:05:51													
Settings=													
GalFile=C:\Users\rkimathi\Desktop\GAL FILE LATEST-PRE-SCAN.gal													
PixelSize=10													
Wavelengths=635													
ImageFiles=Z:\Multicenter study\4_9_2017\prescan\BRB001.tif 0													
NormalizationMethod=None													
NormalizationFactors=1													
JpegImage=													
StdDev=Type 1													
FeatureType=Circular													
Barcode=													
BackgroundSubtraction=LocalFeature													
"ImageOrigin=0, 0"													
"JpegOrigin=1660, 1840"													
Creator=GenePix Pro 7.3.0.0													
Scanner=GenePix 4300 [141110]													
FocusPosition=0													
Temperature=0													
LinesAveraged=1													
Comment=													
PMTGain=400													
ScanPower=100													
LaserPower=0.69													
Filters=Standard Red													
0	0	0	8	8	13	PF3D7_0629500_SEG1	1C9	667	675	675	-0.049	-8	1448
0	0	0	8	1	14	PF3D7_1401600 (PHISTB)	1.00E+07	635	647	647	-0.333	-12	1449
0	0	0	8	2	14	PF3D7-1137300	1A9	635	646	646	-0.306	-11	1450
0	0	0	8	3	14	PF3D7_0830500	1G9	620	648	648	-0.778	-28	1451
0	0	0	8	4	14	PF3D7_1462300	1C11	654	655	655	-0.111	-1	1452
0	0	0	8	5	14	PF3D7_1229300	1.00E+11	668	667	667	-0.108	1	1453
0	0	0	8	6	14	PF3D7_1237900	1A7	652	672	672	-0.553	-20	1454
0	0	0	8	7	14	PF3D7_1252300	1G7	659	676	676	-0.341	-17	1455
0	0	0	8	8	14	PF3D7_0629500_SEG1	1C9	665	682	682	-0.326	-17	1456
0	0	0	8	1	15	PF3D7_1401600 (PHISTB)	1.00E+07	642	648	648	-0.2	-6	1457
0	0	0	8	2	15	PF3D7-1137300	1A9	634	649	649	-0.444	-15	1458
0	0	0	8	3	15	PF3D7_0830500	1G9	625	652	652	-0.667	-27	1459
0	0	0	8	4	15	PF3D7_1462300	1C11	650	662	662	-0.333	-12	1460
0	0	0	8	5	15	PF3D7_1229300	1.00E+11	668	673	673	-0.195	-5	1461
0	0	0	8	6	15	PF3D7_1237900	1A7	656	677	677	-0.558	-21	1462
0	0	0	8	7	15	PF3D7_1252300	1G7	663	680	680	-0.295	-17	1463
0	0	0	8	8	15	PF3D7_0629500_SEG1	1C9	676	694	694	-0.422	-18	1464
0	0	0	8	1	16	MSP1 Block 2 Palo Alto repeat	1.00E+08	640	649	649	-0.297	-9	1465
0	0	0	8	2	16	MSP1 Block 2 3D7 full	1A10	635	654	654	-0.579	-19	1466
0	0	0	8	3	16	MSP1 Block 2 MAD20 repeat	1G10	646	663	663	-0.439	-17	1467
0	0	0	8	4	16	MSP2 CHO	1C12	658	673	673	-0.463	-15	1468
0	0	0	8	5	16	MBP	1.00E+12	662	685	685	-0.581	-23	1469
0	0	0	8	6	16	MSP2 DD2	1A8	677	696	696	-0.404	-19	1470
0	0	0	8	7	16	MSP3 3D7	1G8	693	705	705	-0.208	-12	1471
0	0	0	8	8	16	MSP1 Block 17	1C10	698	717	717	-0.412	-19	1472
0	0	0	8	1	17	MSP1 Block 2 Palo Alto repeat	1.00E+08	665	672	672	-0.15	-7	1473
0	0	0	8	2	17	MSP1 Block 2 3D7 full	1A10	657	675	675	-0.395	-18	1474
0	0	0	8	3	17	MSP1 Block 2 MAD20 repeat	1G10	652	681	681	-0.675	-29	1475
0	0	0	8	4	17	MSP2 CHO	1C12	687	697	697	-0.286	-10	1476
0	0	0	8	5	17	MBP	1.00E+12	697	716	716	-0.378	-19	1477
0	0	0	8	6	17	MSP2 DD2	1A8	705	732	732	-0.562	-27	1478
0	0	0	8	7	17	MSP3 3D7	1G8	728	751	751	-0.321	-23	1479
0	0	0	8	8	17	MSP1 Block 17	1C10	732	763	763	-0.366	-31	1480
0	0	0	8	1	18	MSP1 Block 2 Palo Alto repeat	1.00E+08	680	689	689	-0.289	-9	1481
0	0	0	8	2	18	MSP1 Block 2 3D7 full	1A10	679	689	689	-0.368	-10	1482
0	0	0	8	3	18	MSP1 Block 2 MAD20 repeat	1G10	676	702	702	-0.558	-26	1483
0	0	0	8	4	18	MSP2 CHO	1C12	701	728	728	-0.568	-27	1484
0	0	0	8	5	18	MBP	1.00E+12	750	756	756	-0.13	-6	1485
0	0	0	8	6	18	MSP2 DD2	1A8	760	779	779	-0.255	-19	1486
0	0	0	8	7	18	MSP3 3D7	1G8	784	806	806	-0.298	-22	1487
0	0	0	8	8	18	MSP1 Block 17	1C10	791	821	821	-0.477	-30	1488
0	0	0	8	1	19	Surfin 4.2 K1 A	1M7	684	697	697	-0.462	-13	1489
0	0	0	8	2	19	Surfin 4.2 3D7 A	1I9	687	706	706	-0.463	-19	1490
0	0	0	8	3	19	MSP DBL 2 N-terminal	1O9	695	724	724	-0.652	-29	1491
0	0	0	8	4	19	MSP1 Block 2 R033	1K11	742	758	758	-0.468	-16	1492
0	0	0	8	5	19	MSP DBL 2 C-terminal	1M11	782	796	796	-0.4	-14	1493
0	0	0	8	6	19	Surfin 4.2 3D7 B	1I7	826	835	835	-0.194	-9	1494
0	0	0	8	7	19	MSP1 Block 2 3D7 repeat	1O7	834	867	867	-0.52	-33	1495
0	0	0	8	8	19	MSP1 Block 2 Wellcome repeat	1K9	852	908	908	-0.633	-56	1496
0	0	0	8	1	20	Surfin 4.2 K1 A	1M7	692	714	714	-0.439	-22	1497
0	0	0	8	2	20	Surfin 4.2 3D7 A	1I9	726	734	734	-0.222	-8	1498
0	0	0	8	3	20	MSP DBL 2 N-terminal	1O9	747	762	762	-0.4	-15	1499
0	0	0	8	4	20	MSP1 Block 2 R033	1K11	769	796	796	-0.536	-27	1500
0	0	0	8	5	20	MSP DBL 2 C-terminal	1M11	813	850	850	-0.603	-37	1501
0	0	0	8	6	20	Surfin 4.2 3D7 B	1I7	904	920	920	-0.241	-16	1502
0	0	0	8	7	20	MSP1 Block 2 3D7 repeat	1O7	961	977	977	-0.414	-16	1503
0	0	0	8	8	20	MSP1 Block 2 Wellcome repeat	1K9	1045	1073	1073	-0.299	-28	1504
0	0	0	8	1	21	Surfin 4.2 K1 A	1M7	723	735	735	-0.341	-12	1505
0	0	0	8	2	21	Surfin 4.2 3D7 A	1I9	752	763	763	-0.213	-11	1506
0	0	0	8	3	21	MSP DBL 2 N-terminal	1O9	768	801	801	-0.531	-33	1507
0	0	0	8	4	21	MSP1 Block 2 R033	1K11	823	846	846	-0.41	-23	1508
0	0	0	8	5	21	MSP DBL 2 C-terminal	1M11	874	915	915	-0.57	-41	1509
0	0	0	8	6	21	Surfin 4.2 3D7 B	1I7	1014	1024	1024	-0.243	-10	1510
0	0	0	8	7	21	MSP1 Block 2 3D7 repeat	1O7	1208	1196	1196	-0.322	12	1511
0	0	0	8	8	21	MSP1 Block 2 Wellcome repeat	1K9	1565	1531	1531	-0.235	34	1512
0	0	0	8	1	22	Buffer	1M8	741	754	754	-0.321	-13	1513
0	0	0	8	2	22	Buffer	1I10	775	782	782	-0.064	-7	1514
0	0	0	8	3	22	Buffer	1O10	813	826	826	-0.22	-13	1515
0	0	0	8	4	22	Buffer	1K12	886	884	884	-0.03	2	1516
0	0	0	8	5	22	Buffer	1M12	960	985	985	-0.286	-25	1517
0	0	0	8	6	22	Buffer	1I8	1173	1172	1172	-0.184	1	1518
0	0	0	8	7	22	Commercial Human IgG	1O8	1637	1643	1643	-0.214	-6	1519
0	0	0	8	8	22	Landmark	1K10	65535	3639	3639	1.954	61896	1520
0	0	0	8	1	23	Buffer	1M8	763	771	771	-0.241	-8	1521
0	0	0	8	2	23	Buffer	1I10	787	797	797	-0.326	-10	1522
0	0	0	8	3	23	Buffer	1O10	893	850	850	0.56	43	1523
0	0	0	8	4	23	Buffer	1K12	886	919	919	-0.523	-33	1524
0	0	0	8	5	23	Buffer	1M12	1121	1051	1051	1.218	70	1525
0	0	0	8	6	23	Buffer	1I8	1420	1323	1323	0.351	97	1526
0	0	0	8	7	23	Commercial Human IgG	1O8	2029	2038	2038	-0.264	-9	1527
0	0	0	8	8	23	Landmark	1K10	65535	7181	7181	1.106	58354	1528
0	0	0	8	1	24	Buffer	1M8	805	788	788	0.333	17	1529
0	0	0	8	2	24	Buffer	1I10	818	824	824	-0.085	-6	1530
0	0	0	8	3	24	Buffer	1O10	910	878	878	0.241	32	1531
0	0	0	8	4	24	Buffer	1K12	926	954	954	-0.461	-28	1532
0	0	0	8	5	24	Buffer	1M12	1224	1118	1118	0.992	106	1533
0	0	0	8	6	24	Buffer	1I8	1535	1436	1436	0.618	99	1534
0	0	0	8	7	24	Commercial Human IgG	1O8	2056	2105	2105	-0.278	-49	1535
0	0	0	8	8	24	Landmark	1K10	65535	6808	6808	1.238	58727	1536
0	0	0	9	1	1	Landmark	1F1	65535	2494	2494	2.069	63041	1537
0	0	0	9	2	1	MSP3.6	1B3	2968	1801	1801	-0.257	1167	1538
0	0	0	9	3	1	ETRAMP10.2	1H3	1470	1283	1283	-0.004	187	1539
0	0	0	9	4	1	GAMA	1D5	1137	1078	1078	0.243	59	1540
0	0	0	9	5	1	MSRP4	1F5	991	966	966	0.167	25	1541
0	0	0	9	6	1	MSP4	1B1	918	891	891	0.216	27	1542
0	0	0	9	7	1	RAMA	1H1	868	846	846	0.067	22	1543
0	0	0	9	8	1	ASP	1D3	886	832	832	0.039	54	1544
0	0	0	9	1	2	Landmark	1F1	65535	4769	4769	1.174	60766	1545
0	0	0	9	2	2	MSP3.6	1B3	2420	2979	2979	-0.492	-559	1546
0	0	0	9	3	2	ETRAMP10.2	1H3	1435	1402	1402	-0.168	33	1547
0	0	0	9	4	2	GAMA	1D5	1111	1101	1101	-0.09	10	1548
0	0	0	9	5	2	MSRP4	1F5	967	961	961	0	6	1549
0	0	0	9	6	2	MSP4	1B1	902	890	890	0.206	12	1550
0	0	0	9	7	2	RAMA	1H1	846	844	844	0.097	2	1551
0	0	0	9	8	2	ASP	1D3	851	831	831	0.02	20	1552
0	0	0	9	1	3	Landmark	1F1	65535	4397	4397	1.207	61138	1553
0	0	0	9	2	3	MSP3.6	1B3	2191	2155	2155	-0.493	36	1554
0	0	0	9	3	3	ETRAMP10.2	1H3	1366	1352	1352	0.063	14	1555
0	0	0	9	4	3	GAMA	1D5	1063	1053	1053	-0.14	10	1556
0	0	0	9	5	3	MSRP4	1F5	945	935	935	0.114	10	1557
0	0	0	9	6	3	MSP4	1B1	897	871	871	0.369	26	1558
0	0	0	9	7	3	RAMA	1H1	841	820	820	0.339	21	1559
0	0	0	9	8	3	ASP	1D3	832	801	801	0.158	31	1560
0	0	0	9	1	4	PFD1130W	1F2	2359	1756	1756	-0.371	603	1561
0	0	0	9	2	4	EBA 140	1B4	1466	1470	1470	-0.302	-4	1562
0	0	0	9	3	4	MSRP2	1H4	886	1132	1132	-0.89	-246	1563
0	0	0	9	4	4	MSRP5	1D6	957	957	957	-0.118	0	1564
0	0	0	9	5	4	P34	1F6	887	884	884	0.042	3	1565
0	0	0	9	6	4	MSP8	1B2	833	823	823	0.032	10	1566
0	0	0	9	7	4	P12	1H2	778	781	781	-0.019	-3	1567
0	0	0	9	8	4	MSP6	1D4	748	760	760	-0.328	-12	1568
0	0	0	9	1	5	PFD1130W	1F2	1223	1176	1176	-0.094	47	1569
0	0	0	9	2	5	EBA 140	1B4	1111	1116	1116	-0.243	-5	1570
0	0	0	9	3	5	MSRP2	1H4	803	954	954	-0.785	-151	1571
0	0	0	9	4	5	MSRP5	1D6	857	874	874	-0.2	-17	1572
0	0	0	9	5	5	P34	1F6	823	832	832	-0.14	-9	1573
0	0	0	9	6	5	MSP8	1B2	785	780	780	0.039	5	1574
0	0	0	9	7	5	P12	1H2	740	750	750	-0.186	-10	1575
0	0	0	9	8	5	MSP6	1D4	745	735	735	0.125	10	1576
0	0	0	9	1	6	PFD1130W	1F2	1012	1015	1015	-0.163	-3	1577
0	0	0	9	2	6	EBA 140	1B4	1031	1010	1010	-0.235	21	1578
0	0	0	9	3	6	MSRP2	1H4	764	864	864	-0.637	-100	1579
0	0	0	9	4	6	MSRP5	1D6	815	822	822	-0.091	-7	1580
0	0	0	9	5	6	P34	1F6	784	798	798	-0.283	-14	1581
0	0	0	9	6	6	MSP8	1B2	740	752	752	-0.25	-12	1582
0	0	0	9	7	6	P12	1H2	727	729	729	-0.103	-2	1583
0	0	0	9	8	6	MSP6	1D4	722	723	723	0.075	-1	1584
0	0	0	9	1	7	PF1400044	1N1	878	880	880	-0.16	-2	1585
0	0	0	9	2	7	MSP1	1J3	815	859	859	-0.243	-44	1586
0	0	0	9	3	7	RON6	1P3	823	803	803	0.18	20	1587
0	0	0	9	4	7	MSP9	1L5	795	790	790	0.14	5	1588
0	0	0	9	5	7	PTEX150	1N5	771	764	764	0.14	7	1589
0	0	0	9	6	7	SERA7	1J1	727	728	728	-0.047	-1	1590
0	0	0	9	7	7	MSP2	1P1	700	707	707	-0.282	-7	1591
0	0	0	9	8	7	SERA3	1L3	709	705	705	0.1	4	1592
0	0	0	9	1	8	PF1400044	1N1	792	794	794	-0.071	-2	1593
0	0	0	9	2	8	MSP1	1J3	732	772	772	-0.635	-40	1594
0	0	0	9	3	8	RON6	1P3	775	760	760	0.175	15	1595
0	0	0	9	4	8	MSP9	1L5	761	747	747	0.235	14	1596
0	0	0	9	5	8	PTEX150	1N5	731	727	727	0.043	4	1597
0	0	0	9	6	8	SERA7	1J1	690	702	702	-0.302	-12	1598
0	0	0	9	7	8	MSP2	1P1	678	687	687	-0.2	-9	1599
0	0	0	9	8	8	SERA3	1L3	676	687	687	-0.316	-11	1600
0	0	0	9	1	9	PF1400044	1N1	763	749	749	0.289	14	1601
0	0	0	9	2	9	MSP1	1J3	695	731	731	-0.63	-36	1602
0	0	0	9	3	9	RON6	1P3	718	720	720	-0.042	-2	1603
0	0	0	9	4	9	MSP9	1L5	721	715	715	0.136	6	1604
0	0	0	9	5	9	PTEX150	1N5	708	701	701	0.098	7	1605
0	0	0	9	6	9	SERA7	1J1	685	687	687	0.026	-2	1606
0	0	0	9	7	9	MSP2	1P1	671	675	675	-0.056	-4	1607
0	0	0	9	8	9	SERA3	1L3	658	666	666	-0.25	-8	1608
0	0	0	9	1	10	P41	1N2	737	723	723	0.425	14	1609
0	0	0	9	2	10	RON3	1J4	708	707	707	0.022	1	1610
0	0	0	9	3	10	PF92	1P4	688	695	695	-0.103	-7	1611
0	0	0	9	4	10	MSRP1	1L6	660	689	689	-0.605	-29	1612
0	0	0	9	5	10	EBA175	1N6	680	680	680	0.025	0	1613
0	0	0	9	6	10	TLP	1J2	661	673	673	-0.278	-12	1614
0	0	0	9	7	10	PF3D7_0606800	1P2	652	667	667	-0.306	-15	1615
0	0	0	9	8	10	PFA0135W	1L4	644	656	656	-0.342	-12	1616
0	0	0	9	1	11	P41	1N2	718	708	708	0.211	10	1617
0	0	0	9	2	11	RON3	1J4	683	694	694	-0.289	-11	1618
0	0	0	9	3	11	PF92	1P4	663	680	680	-0.421	-17	1619
0	0	0	9	4	11	MSRP1	1L6	641	670	670	-0.652	-29	1620
0	0	0	9	5	11	EBA175	1N6	651	668	668	-0.317	-17	1621
0	0	0	9	6	11	TLP	1J2	640	660	660	-0.421	-20	1622
0	0	0	9	7	11	PF3D7_0606800	1P2	631	649	649	-0.5	-18	1623
0	0	0	9	8	11	PFA0135W	1L4	634	648	648	-0.25	-14	1624
0	0	0	9	1	12	P41	1N2	691	700	700	-0.289	-9	1625
0	0	0	9	2	12	RON3	1J4	679	686	686	-0.205	-7	1626
0	0	0	9	3	12	PF92	1P4	670	677	677	-0.167	-7	1627
0	0	0	9	4	12	MSRP1	1L6	640	669	669	-0.587	-29	1628
0	0	0	9	5	12	EBA175	1N6	668	662	662	0.073	6	1629
0	0	0	9	6	12	TLP	1J2	649	660	660	-0.289	-11	1630
0	0	0	9	7	12	PF3D7_0606800	1P2	641	651	651	-0.211	-10	1631
0	0	0	9	8	12	PFA0135W	1L4	644	649	649	-0.079	-5	1632
0	0	0	9	1	13	PF3D7_0525800 (IMC1g)	1F7	706	704	704	0.079	2	1633
0	0	0	9	2	13	PF3D7_1460600 (ISP3)	1B9	676	687	687	-0.184	-11	1634
0	0	0	9	3	13	PF3D7_1455300	1H9	678	678	678	0	0	1635
0	0	0	9	4	13	PF3D7_1025300	1D11	679	674	674	0.214	5	1636
0	0	0	9	5	13	PF3D7_0925900	1F11	663	664	664	-0.051	-1	1637
0	0	0	9	6	13	PF3D7_0831400	1B7	659	660	660	0	-1	1638
0	0	0	9	7	13	PF3D7_0730800.2	1H7	679	659	659	0.632	20	1639
0	0	0	9	8	13	PF3D7_1407800 (PM4)	1D9	641	654	654	-0.243	-13	1640
0	0	0	9	1	14	PF3D7_0525800 (IMC1g)	1F7	718	713	713	0.108	5	1641
0	0	0	9	2	14	PF3D7_1460600 (ISP3)	1B9	684	694	694	-0.282	-10	1642
0	0	0	9	3	14	PF3D7_1455300	1H9	674	682	682	-0.158	-8	1643
0	0	0	9	4	14	PF3D7_1025300	1D11	671	682	682	-0.211	-11	1644
0	0	0	9	5	14	PF3D7_0925900	1F11	686	674	674	0.237	12	1645
0	0	0	9	6	14	PF3D7_0831400	1B7	664	671	671	-0.111	-7	1646
0	0	0	9	7	14	PF3D7_0730800.2	1H7	667	667	667	0.125	0	1647
0	0	0	9	8	14	PF3D7_1407800 (PM4)	1D9	653	660	660	-0.184	-7	1648
0	0	0	9	1	15	PF3D7_0525800 (IMC1g)	1F7	729	723	723	0.105	6	1649
0	0	0	9	2	15	PF3D7_1460600 (ISP3)	1B9	695	707	707	-0.368	-12	1650
0	0	0	9	3	15	PF3D7_1455300	1H9	681	699	699	-0.5	-18	1651
0	0	0	9	4	15	PF3D7_1025300	1D11	678	691	691	-0.179	-13	1652
0	0	0	9	5	15	PF3D7_0925900	1F11	674	682	682	-0.081	-8	1653
0	0	0	9	6	15	PF3D7_0831400	1B7	674	675	675	0	-1	1654
0	0	0	9	7	15	PF3D7_0730800.2	1H7	686	673	673	0.415	13	1655
0	0	0	9	8	15	PF3D7_1407800 (PM4)	1D9	654	665	665	-0.3	-11	1656
0	0	0	9	1	16	PF3D7_0629500_SEG2	1F8	739	742	742	-0.07	-3	1657
0	0	0	9	2	16	PF3D7_1345100	1B10	722	728	728	-0.2	-6	1658
0	0	0	9	3	16	PF3D7_0206200	1H10	731	722	722	0.231	9	1659
0	0	0	9	4	16	PF3D7_1105800	1D12	720	712	712	0.146	8	1660
0	0	0	9	5	16	PTRAMP	1F12	698	693	693	0.095	5	1661
0	0	0	9	6	16	EBA181	1B8	672	682	682	-0.211	-10	1662
0	0	0	9	7	16	CD4 TAG	1H8	650	675	675	-0.667	-25	1663
0	0	0	9	8	16	SERA2	1D10	649	669	669	-0.465	-20	1664
0	0	0	9	1	17	PF3D7_0629500_SEG2	1F8	796	786	786	0.137	10	1665
0	0	0	9	2	17	PF3D7_1345100	1B10	760	764	764	-0.146	-4	1666
0	0	0	9	3	17	PF3D7_0206200	1H10	746	750	750	-0.093	-4	1667
0	0	0	9	4	17	PF3D7_1105800	1D12	733	735	735	-0.098	-2	1668
0	0	0	9	5	17	PTRAMP	1F12	714	720	720	-0.119	-6	1669
0	0	0	9	6	17	EBA181	1B8	695	702	702	-0.146	-7	1670
0	0	0	9	7	17	CD4 TAG	1H8	662	685	685	-0.49	-23	1671
0	0	0	9	8	17	SERA2	1D10	686	686	686	-0.022	0	1672
0	0	0	9	1	18	PF3D7_0629500_SEG2	1F8	864	844	844	0.31	20	1673
0	0	0	9	2	18	PF3D7_1345100	1B10	837	828	828	0.179	9	1674
0	0	0	9	3	18	PF3D7_0206200	1H10	802	799	799	-0.056	3	1675
0	0	0	9	4	18	PF3D7_1105800	1D12	753	764	764	-0.234	-11	1676
0	0	0	9	5	18	PTRAMP	1F12	720	743	743	-0.561	-23	1677
0	0	0	9	6	18	EBA181	1B8	708	728	728	-0.326	-20	1678
0	0	0	9	7	18	CD4 TAG	1H8	693	707	707	-0.38	-14	1679
0	0	0	9	8	18	SERA2	1D10	701	705	705	-0.093	-4	1680
0	0	0	9	1	19	MSP1 Block 2 K1 flank	1N7	928	928	928	-0.152	0	1681
0	0	0	9	2	19	MSP1 Block 2 Wellcome full	1J9	890	895	895	-0.191	-5	1682
0	0	0	9	3	19	MSP1 Block 2 MAD20 full	1P9	854	860	860	-0.133	-6	1683
0	0	0	9	4	19	MSP3 K1	1L11	805	811	811	-0.127	-6	1684
0	0	0	9	5	19	MSP DBL C-terminal	1N11	763	776	776	-0.277	-13	1685
0	0	0	9	6	19	Surfin 4.2 K1	1J7	729	750	750	-0.467	-21	1686
0	0	0	9	7	19	MSP DBL N-terminal	1P7	728	733	733	-0.152	-5	1687
0	0	0	9	8	19	Surfin 4.2 Conserved	1L9	721	730	730	-0.143	-9	1688
0	0	0	9	1	20	MSP1 Block 2 K1 flank	1N7	1080	1119	1119	-0.351	-39	1689
0	0	0	9	2	20	MSP1 Block 2 Wellcome full	1J9	1020	1026	1026	-0.201	-6	1690
0	0	0	9	3	20	MSP1 Block 2 MAD20 full	1P9	931	943	943	-0.284	-12	1691
0	0	0	9	4	20	MSP3 K1	1L11	869	881	881	-0.224	-12	1692
0	0	0	9	5	20	MSP DBL C-terminal	1N11	822	821	821	-0.069	1	1693
0	0	0	9	6	20	Surfin 4.2 K1	1J7	757	778	778	-0.509	-21	1694
0	0	0	9	7	20	MSP DBL N-terminal	1P7	746	754	754	-0.265	-8	1695
0	0	0	9	8	20	Surfin 4.2 Conserved	1L9	748	752	752	-0.023	-4	1696
0	0	0	9	1	21	MSP1 Block 2 K1 flank	1N7	1598	1573	1573	-0.243	25	1697
0	0	0	9	2	21	MSP1 Block 2 Wellcome full	1J9	1305	1308	1308	-0.306	-3	1698
0	0	0	9	3	21	MSP1 Block 2 MAD20 full	1P9	1068	1096	1096	-0.265	-28	1699
0	0	0	9	4	21	MSP3 K1	1L11	980	966	966	0.072	14	1700
0	0	0	9	5	21	MSP DBL C-terminal	1N11	862	879	879	-0.261	-17	1701
0	0	0	9	6	21	Surfin 4.2 K1	1J7	783	817	817	-0.508	-34	1702
0	0	0	9	7	21	MSP DBL N-terminal	1P7	766	777	777	-0.212	-11	1703
0	0	0	9	8	21	Surfin 4.2 Conserved	1L9	748	770	770	-0.34	-22	1704
0	0	0	9	1	22	Landmark	1N8	65535	3187	3187	2.225	62348	1705
0	0	0	9	2	22	PfD1160W 18	1J10	1921	1801	1801	-0.31	120	1706
0	0	0	9	3	22	PfD1160W 19	1P10	1319	1278	1278	-0.026	41	1707
0	0	0	9	4	22	MSP2CH15019 DBL2	1L12	1055	1048	1048	-0.136	7	1708
0	0	0	9	5	22	GST	1N12	919	925	925	-0.127	-6	1709
0	0	0	9	6	22	Buffer	1J8	828	850	850	-0.367	-22	1710
0	0	0	9	7	22	Buffer	1P8	784	804	804	-0.364	-20	1711
0	0	0	9	8	22	Buffer	1L10	813	791	791	0.52	22	1712
0	0	0	9	1	23	Landmark	1N8	65535	6191	6191	1.676	59344	1713
0	0	0	9	2	23	PfD1160W 18	1J10	3066	2798	2798	-0.378	268	1714
0	0	0	9	3	23	PfD1160W 19	1P10	1379	1407	1407	-0.269	-28	1715
0	0	0	9	4	23	MSP2CH15019 DBL2	1L12	1083	1106	1106	-0.408	-23	1716
0	0	0	9	5	23	GST	1N12	951	966	966	-0.307	-15	1717
0	0	0	9	6	23	Buffer	1J8	863	884	884	-0.339	-21	1718
0	0	0	9	7	23	Buffer	1P8	798	829	829	-0.529	-31	1719
0	0	0	9	8	23	Buffer	1L10	802	813	813	-0.284	-11	1720
0	0	0	9	1	24	Landmark	1N8	65535	5831	5831	1.837	59704	1721
0	0	0	9	2	24	PfD1160W 18	1J10	2968	2741	2741	-0.353	227	1722
0	0	0	9	3	24	PfD1160W 19	1P10	1452	1476	1476	-0.297	-24	1723
0	0	0	9	4	24	MSP2CH15019 DBL2	1L12	1130	1147	1147	-0.333	-17	1724
0	0	0	9	5	24	GST	1N12	979	1011	1011	-0.347	-32	1725
0	0	0	9	6	24	Buffer	1J8	902	909	909	-0.193	-7	1726
0	0	0	9	7	24	Buffer	1P8	838	851	851	-0.3	-13	1727
0	0	0	9	8	24	Buffer	1L10	812	819	819	-0.273	-7	1728
0	0	0	10	1	1	SERA5	1.00E+01	901	824	824	0.73	77	1729
0	0	0	10	2	1	MSP11	1A3	871	827	827	0.337	44	1730
0	0	0	10	3	1	RIPR	1G3	858	846	846	0.063	12	1731
0	0	0	10	4	1	SPATR	1C5	944	894	894	0.718	50	1732
0	0	0	10	5	1	MSP3	1.00E+05	1062	983	983	0.549	79	1733
0	0	0	10	6	1	PF3D7_1136200	1A1	1239	1124	1124	0.484	115	1734
0	0	0	10	7	1	PFSEA	1G1	1788	1458	1458	-0.147	330	1735
0	0	0	10	8	1	Landmark	1C3	65535	2456	2456	2.738	63079	1736
0	0	0	10	1	2	SERA5	1.00E+01	868	804	804	0.684	64	1737
0	0	0	10	2	2	MSP11	1A3	798	802	802	0	-4	1738
0	0	0	10	3	2	RIPR	1G3	938	829	829	1.096	109	1739
0	0	0	10	4	2	SPATR	1C5	3057	896	896	4.372	2161	1740
0	0	0	10	5	2	MSP3	1.00E+05	1746	1000	1000	1.757	746	1741
0	0	0	10	6	2	PF3D7_1136200	1A1	1558	1210	1210	1.661	348	1742
0	0	0	10	7	2	PFSEA	1G1	1809	1833	1833	-0.225	-24	1743
0	0	0	10	8	2	Landmark	1C3	65535	4027	4027	1.843	61508	1744
0	0	0	10	1	3	SERA5	1.00E+01	856	782	782	1.059	74	1745
0	0	0	10	2	3	MSP11	1A3	780	779	779	-0.061	1	1746
0	0	0	10	3	3	RIPR	1G3	1058	815	815	4.534	243	1747
0	0	0	10	4	3	SPATR	1C5	1171	877	877	0.333	294	1748
0	0	0	10	5	3	MSP3	1.00E+05	1020	952	952	0.173	68	1749
0	0	0	10	6	3	PF3D7_1136200	1A1	1386	1112	1112	1.584	274	1750
0	0	0	10	7	3	PFSEA	1G1	1545	1540	1540	-0.234	5	1751
0	0	0	10	8	3	Landmark	1C3	65535	3390	3390	1.777	62145	1752
0	0	0	10	1	4	AMA1	1.00E+02	923	755	755	2.103	168	1753
0	0	0	10	2	4	SERA9	1A4	754	755	755	-0.175	-1	1754
0	0	0	10	3	4	MSP7	1G4	790	774	774	0.065	16	1755
0	0	0	10	4	4	PF10_0166	1C6	836	820	820	0	16	1756
0	0	0	10	5	4	MSP10	1.00E+06	881	884	884	-0.147	-3	1757
0	0	0	10	6	4	MSP5	1A2	962	983	983	-0.274	-21	1758
0	0	0	10	7	4	MTRAP	1G2	1169	1137	1137	-0.154	32	1759
0	0	0	10	8	4	PF113	1C4	1716	1442	1442	-0.363	274	1760
0	0	0	10	1	5	AMA1	1.00E+02	853	741	741	1.096	112	1761
0	0	0	10	2	5	SERA9	1A4	748	738	738	-0.016	10	1762
0	0	0	10	3	5	MSP7	1G4	748	743	743	0.047	5	1763
0	0	0	10	4	5	PF10_0166	1C6	780	776	776	0.115	4	1764
0	0	0	10	5	5	MSP10	1.00E+06	810	820	820	-0.162	-10	1765
0	0	0	10	6	5	MSP5	1A2	859	872	872	-0.215	-13	1766
0	0	0	10	7	5	MTRAP	1G2	936	939	939	-0.211	-3	1767
0	0	0	10	8	5	PF113	1C4	1051	1046	1046	-0.133	5	1768
0	0	0	10	1	6	AMA1	1.00E+02	870	732	732	1.553	138	1769
0	0	0	10	2	6	SERA9	1A4	724	724	724	-0.131	0	1770
0	0	0	10	3	6	MSP7	1G4	718	719	719	-0.026	-1	1771
0	0	0	10	4	6	PF10_0166	1C6	736	738	738	-0.065	-2	1772
0	0	0	10	5	6	MSP10	1.00E+06	772	770	770	0	2	1773
0	0	0	10	6	6	MSP5	1A2	799	801	801	-0.135	-2	1774
