sampleID,antigen,FMedian,replicate
0.23,AMA1,2193,1
0.23,SERA9,745,1
0.23,MSP7,774,1
0.23,PF10_0166,900,1
0.23,MSP10,1529,1
0.23,MSP5,1412,1
0.23,MTRAP,1638,1
0.23,PF113,5992,1
0.23,AMA1,2925,2
0.23,SERA9,791,2
0.23,MSP7,793,2
0.23,PF10_0166,890,2
0.23,MSP10,1367,2
0.23,MSP5,1195,2
0.23,MTRAP,1092,2
0.23,PF113,2514,2
0.23,AMA1,2522,3
0.23,SERA9,742,3
0.23,MSP7,773,3
0.23,PF10_0166,759,3
0.23,MSP10,1238,3
0.23,MSP5,867,3
0.23,MTRAP,802,3
0.23,PF113,1703,3
0.23,H101,740,1
0.23,PF3D7-1431400,887,1
0.23,RHOPH3,671,1
0.23,MSRP3,635,1
0.23,PF13_0125,547,1
0.23,RH5,778,1
0.23,SERA4,988,1
0.23,AARP,1560,1
0.23,H101,716,2
0.23,PF3D7-1431400,978,2
0.23,RHOPH3,688,2
0.23,MSRP3,654,2
0.23,PF13_0125,550,2
0.23,RH5,838,2
0.23,SERA4,965,2
0.23,AARP,1244,2
0.23,H101,677,3
0.23,PF3D7-1431400,848,3
0.23,RHOPH3,621,3
0.23,MSRP3,642,3
0.23,PF13_0125,537,3
0.23,RH5,715,3
0.23,SERA4,1019,3
0.23,AARP,1262,3
0.23,RH1,1145,1
0.23,MSP3.5,703,1
0.23,PFA0210c,738,1
0.23,P38,868,1
0.23,CLAG3.2,878,1
0.23,RH2b,990,1
0.23,PFA0445W,1321,1
0.23,PF3D7_1343700(KELCH),1646,1
0.23,RH1,1177,2
0.23,MSP3.5,699,2
0.23,PFA0210c,771,2
0.23,P38,844,2
0.23,CLAG3.2,967,2
0.23,RH2b,1054,2
0.23,PFA0445W,1355,2
0.23,PF3D7_1343700(KELCH),1476,2
0.23,RH1,1060,3
0.23,MSP3.5,673,3
0.23,PFA0210c,741,3
0.23,P38,703,3
0.23,CLAG3.2,860,3
0.23,RH2b,960,3
0.23,PFA0445W,1274,3
0.23,PF3D7_1343700(KELCH),1356,3
0.23,PF3D7_1401600(PHISTB),781,1
0.23,PF3D7-1137300,734,1
0.23,PF3D7_0830500,591,1
0.23,PF3D7_1462300,569,1
0.23,PF3D7_1229300,1039,1
0.23,PF3D7_1237900,525,1
0.23,PF3D7_1252300,663,1
0.23,PF3D7_0629500_SEG1,1252,1
0.23,PF3D7_1401600(PHISTB),790,2
0.23,PF3D7-1137300,729,2
0.23,PF3D7_0830500,619,2
0.23,PF3D7_1462300,575,2
0.23,PF3D7_1229300,1045,2
