sampleID,antigen,FMedian,replicate
J0368,PfD1160W19,19828,1
J0368,MSP2CH15019DBL2,25975,1
J0368,GST,3125,1
J0368,PfD1160W18,41807,2
J0368,PfD1160W19,18783,2
J0368,MSP2CH15019DBL2,28415,2
J0368,GST,3414,2
J0368,PfD1160W18,29250,3
J0368,PfD1160W19,6328,3
J0368,MSP2CH15019DBL2,35197,3
J0368,GST,3299,3
J0368,SERA5,44622,1
J0368,MSP11,40551,1
J0368,RIPR,739,1
J0368,SPATR,17218,1
J0368,MSP3,13761,1
J0368,PF3D7_1136200,6660,1
J0368,PFSEA,26186,1
J0368,SERA5,45768,2
J0368,MSP11,38691,2
J0368,RIPR,944,2
J0368,SPATR,16123,2
J0368,MSP3,15256,2
J0368,PF3D7_1136200,6234,2
J0368,PFSEA,23376,2
J0368,SERA5,46445,3
J0368,MSP11,41426,3
J0368,RIPR,911,3
J0368,SPATR,17256,3
J0368,MSP3,18608,3
J0368,PF3D7_1136200,6955,3
J0368,PFSEA,24804,3
J0368,AMA1,65535,1
J0368,SERA9,2111,1
J0368,MSP7,16505,1
J0368,PF10_0166,47401,1
J0368,MSP10,65535,1
J0368,MSP5,27889,1
J0368,MTRAP,1034,1
J0368,PF113,27642,1
J0368,AMA1,65535,2
J0368,SERA9,2252,2
J0368,MSP7,18778,2
J0368,PF10_0166,51753,2
J0368,MSP10,65535,2
J0368,MSP5,27115,2
J0368,MTRAP,2021,2
J0368,PF113,27728,2
J0368,AMA1,65535,3
J0368,SERA9,2385,3
J0368,MSP7,18376,3
J0368,PF10_0166,58516,3
J0368,MSP10,65535,3
J0368,MSP5,27395,3
J0368,MTRAP,1854,3
J0368,PF113,26578,3
J0368,H101,6151,1
J0368,PF3D7-1431400,3548,1
J0368,RHOPH3,7913,1
J0368,MSRP3,1818,1
J0368,PF13_0125,1298,1
J0368,RH5,2933,1
J0368,SERA4,23924,1
J0368,AARP,697,1
J0368,H101,3254,2
J0368,PF3D7-1431400,3924,2
J0368,RHOPH3,9581,2
J0368,MSRP3,2600,2
J0368,PF13_0125,765,2
J0368,RH5,1973,2
J0368,SERA4,22832,2
J0368,AARP,957,2
J0368,H101,3795,3
J0368,PF3D7-1431400,4009,3
J0368,RHOPH3,11458,3
J0368,MSRP3,1553,3
J0368,PF13_0125,942,3
J0368,RH5,2237,3
J0368,SERA4,26937,3
J0368,AARP,940,3
J0368,RH1,13965,1
J0368,MSP3.5,7798,1
J0368,PFA0210c,3389,1
J0368,P38,1415,1
J0368,CLAG3.2,2054,1
J0368,RH2b,1671,1
J0368,PFA0445W,3169,1
J0368,PF3D7_1343700(KELCH),1061,1
J0368,RH1,15396,2
J0368,MSP3.5,8318,2
J0368,PFA0210c,3899,2
J0368,P38,2154,2
J0368,CLAG3.2,2311,2
J0368,RH2b,1851,2
J0368,PFA0445W,3809,2
J0368,PF3D7_1343700(KELCH),826,2
J0368,RH1,14663,3
J0368,MSP3.5,8681,3
J0368,PFA0210c,3881,3
J0368,P38,1969,3
J0368,CLAG3.2,2180,3
J0368,RH2b,1621,3
J0368,PFA0445W,3374,3
J0368,PF3D7_1343700(KELCH),857,3
J0368,PF3D7_1401600(PHISTB),8453,1
J0368,PF3D7-1137300,2037,1
J0368,PF3D7_0830500,1396,1
J0368,PF3D7_1462300,1207,1
J0368,PF3D7_1229300,5098,1
J0368,PF3D7_1237900,597,1
J0368,PF3D7_1252300,609,1
J0368,PF3D7_0629500_SEG1,1586,1
J0368,PF3D7_1401600(PHISTB),8950,2
J0368,PF3D7-1137300,2842,2
J0368,PF3D7_0830500,1333,2
J0368,PF3D7_1462300,1058,2
