sampleID,antigen,FMedian,replicate
J0316,GST,1824,1
J0316,PfD1160W18,5536,2
J0316,PfD1160W19,5190,2
J0316,MSP2CH15019DBL2,6998,2
J0316,GST,1890,2
J0316,PfD1160W18,3143,3
J0316,PfD1160W19,2382,3
J0316,MSP2CH15019DBL2,42167,3
J0316,GST,2422,3
J0316,SERA5,12529,1
J0316,MSP11,65535,1
J0316,RIPR,992,1
J0316,SPATR,24973,1
J0316,MSP3,65535,1
J0316,PF3D7_1136200,4836,1
J0316,PFSEA,44901,1
J0316,SERA5,13075,2
J0316,MSP11,65535,2
J0316,RIPR,1566,2
J0316,SPATR,22697,2
J0316,MSP3,65535,2
J0316,PF3D7_1136200,6244,2
J0316,PFSEA,42125,2
J0316,SERA5,11941,3
J0316,MSP11,65535,3
J0316,RIPR,1282,3
J0316,SPATR,23666,3
J0316,MSP3,65535,3
J0316,PF3D7_1136200,4656,3
J0316,PFSEA,43358,3
J0316,AMA1,65535,1
J0316,SERA9,4855,1
J0316,MSP7,9892,1
J0316,PF10_0166,16820,1
J0316,MSP10,65535,1
J0316,MSP5,65535,1
J0316,MTRAP,1588,1
J0316,PF113,10349,1
J0316,AMA1,65535,2
J0316,SERA9,4699,2
J0316,MSP7,10353,2
J0316,PF10_0166,15182,2
J0316,MSP10,65535,2
J0316,MSP5,65535,2
J0316,MTRAP,2789,2
J0316,PF113,10122,2
J0316,AMA1,65535,3
J0316,SERA9,5660,3
J0316,MSP7,11114,3
J0316,PF10_0166,16626,3
J0316,MSP10,65535,3
J0316,MSP5,65535,3
J0316,MTRAP,2479,3
J0316,PF113,10814,3
J0316,H101,9804,1
J0316,PF3D7-1431400,6005,1
J0316,RHOPH3,2705,1
J0316,MSRP3,2637,1
J0316,PF13_0125,3831,1
J0316,RH5,4996,1
J0316,SERA4,5303,1
J0316,AARP,717,1
J0316,H101,9053,2
J0316,PF3D7-1431400,6401,2
J0316,RHOPH3,2556,2
J0316,MSRP3,2717,2
J0316,PF13_0125,1263,2
J0316,RH5,2889,2
J0316,SERA4,5604,2
J0316,AARP,684,2
J0316,H101,8143,3
J0316,PF3D7-1431400,6201,3
J0316,RHOPH3,2602,3
J0316,MSRP3,3234,3
J0316,PF13_0125,1058,3
J0316,RH5,2213,3
J0316,SERA4,4638,3
J0316,AARP,678,3
J0316,RH1,5072,1
J0316,MSP3.5,19431,1
J0316,PFA0210c,6971,1
J0316,P38,4189,1
J0316,CLAG3.2,3354,1
J0316,RH2b,3169,1
J0316,PFA0445W,14965,1
J0316,PF3D7_1343700(KELCH),967,1
J0316,RH1,6536,2
J0316,MSP3.5,20533,2
J0316,PFA0210c,5242,2
J0316,P38,6574,2
J0316,CLAG3.2,4577,2
J0316,RH2b,2738,2
J0316,PFA0445W,15932,2
J0316,PF3D7_1343700(KELCH),1074,2
J0316,RH1,6625,3
J0316,MSP3.5,25281,3
J0316,PFA0210c,5326,3
J0316,P38,7518,3
J0316,CLAG3.2,4290,3
J0316,RH2b,3105,3
J0316,PFA0445W,15538,3
J0316,PF3D7_1343700(KELCH),1025,3
J0316,PF3D7_1401600(PHISTB),10148,1
J0316,PF3D7-1137300,3666,1
J0316,PF3D7_0830500,2165,1
J0316,PF3D7_1462300,1556,1
J0316,PF3D7_1229300,6056,1
J0316,PF3D7_1237900,746,1
J0316,PF3D7_1252300,767,1
J0316,PF3D7_0629500_SEG1,2201,1
J0316,PF3D7_1401600(PHISTB),16481,2
J0316,PF3D7-1137300,3286,2
J0316,PF3D7_0830500,1840,2
J0316,PF3D7_1462300,1761,2
J0316,PF3D7_1229300,6135,2
J0316,PF3D7_1237900,990,2
J0316,PF3D7_1252300,991,2
J0316,PF3D7_0629500_SEG1,2407,2
J0316,PF3D7_1401600(PHISTB),10541,3
J0316,PF3D7-1137300,3473,3
J0316,PF3D7_0830500,1787,3
J0316,PF3D7_1462300,2002,3
J0316,PF3D7_1229300,8047,3
J0316,PF3D7_1237900,2138,3
J0316,PF3D7_1252300,1560,3
J0316,PF3D7_0629500_SEG1,2357,3
J0316,MSP1Block2PaloAltorepeat,3193,1
J0316,MSP1Block23D7full,2500,1
J0316,MSP1Block2MAD20repeat,3800,1
J0316,MSP2CHO,65535,1
J0316,MBP,16134,1
J0316,MSP2DD2,65535,1
J0316,MSP33D7,5555,1
J0316,MSP1Block17,29909,1
J0316,MSP1Block2PaloAltorepeat,3623,2
J0316,MSP1Block23D7full,2616,2
J0316,MSP1Block2MAD20repeat,860,2
J0316,MSP2CHO,65535,2
J0316,MBP,18658,2
J0316,MSP2DD2,65535,2
J0316,MSP33D7,8889,2
J0316,MSP1Block17,34090,2
J0316,MSP1Block2PaloAltorepeat,3471,3
J0316,MSP1Block23D7full,1746,3
J0316,MSP1Block2MAD20repeat,783,3
J0316,MSP2CHO,65535,3
J0316,MBP,18598,3
J0316,MSP2DD2,65535,3
J0316,MSP33D7,8663,3
J0316,MSP1Block17,28391,3
J0316,Surfin4.2K1A,2343,1
J0316,Surfin4.23D7A,5831,1
J0316,MSPDBL2N-terminal,65535,1
J0316,MSP1Block2R033,5294,1
J0316,MSPDBL2C-terminal,7587,1
J0316,Surfin4.23D7B,3165,1
J0316,MSP1Block23D7repeat,12298,1
J0316,MSP1Block2Wellcomerepeat,3477,1
J0316,Surfin4.2K1A,2107,2
J0316,Surfin4.23D7A,5427,2
J0316,MSPDBL2N-terminal,65535,2
J0316,MSP1Block2R033,6296,2
J0316,MSPDBL2C-terminal,8964,2
J0316,Surfin4.23D7B,1363,2
J0316,MSP1Block23D7repeat,5383,2
J0316,MSP1Block2Wellcomerepeat,2778,2
J0316,Surfin4.2K1A,1465,3
J0316,Surfin4.23D7A,4527,3
J0316,MSPDBL2N-terminal,65535,3
J0316,MSP1Block2R033,6031,3
J0316,MSPDBL2C-terminal,5535,3
J0316,Surfin4.23D7B,2110,3
J0316,MSP1Block23D7repeat,5282,3
J0316,MSP1Block2Wellcomerepeat,2687,3
J0316,CommercialHumanIgG,65535,1
J0316,CommercialHumanIgG,65535,2
J0316,CommercialHumanIgG,65535,3
J0317,MSP3.6,4757,1
J0317,ETRAMP10.2,3340,1
J0317,GAMA,20599,1
J0317,MSRP4,25237,1
J0317,MSP4,65535,1
J0317,RAMA,15374,1
J0317,ASP,29107,1
J0317,MSP3.6,5181,2
J0317,ETRAMP10.2,4920,2
J0317,GAMA,25042,2
J0317,MSRP4,28706,2
J0317,MSP4,65535,2
J0317,RAMA,16912,2
J0317,ASP,28667,2
J0317,MSP3.6,5739,3
J0317,ETRAMP10.2,5357,3
J0317,GAMA,24291,3
J0317,MSRP4,29950,3
J0317,MSP4,65535,3
J0317,RAMA,17143,3
J0317,ASP,31350,3
J0317,PFD1130W,9625,1
J0317,EBA140,3781,1
J0317,MSRP2,37785,1
J0317,MSRP5,3437,1
J0317,P34,3276,1
J0317,MSP8,14374,1
J0317,P12,9285,1
J0317,MSP6,17271,1
J0317,PFD1130W,5453,2
J0317,EBA140,4566,2
J0317,MSRP2,41700,2
J0317,MSRP5,5946,2
J0317,P34,3874,2
J0317,MSP8,16708,2
J0317,P12,11062,2
J0317,MSP6,15551,2
J0317,PFD1130W,4943,3
J0317,EBA140,4191,3
J0317,MSRP2,42901,3
J0317,MSRP5,12671,3
J0317,P34,3772,3
J0317,MSP8,14211,3
J0317,P12,9650,3
J0317,MSP6,14864,3
J0317,PF1400044,4338,1
J0317,MSP1,12271,1
J0317,RON6,7091,1
J0317,MSP9,8427,1
J0317,PTEX150,32460,1
J0317,SERA7,5515,1
J0317,MSP2,35606,1
J0317,SERA3,13367,1
J0317,PF1400044,4295,2
J0317,MSP1,11890,2
J0317,RON6,5959,2
J0317,MSP9,10803,2
J0317,PTEX150,32216,2
J0317,SERA7,8218,2
J0317,MSP2,37196,2
J0317,SERA3,15013,2
J0317,PF1400044,4858,3
J0317,MSP1,12559,3
J0317,RON6,7195,3
J0317,MSP9,12868,3
J0317,PTEX150,33673,3
J0317,SERA7,9543,3
J0317,MSP2,40026,3
J0317,SERA3,13546,3
J0317,P41,2536,1
J0317,RON3,7581,1
J0317,PF92,8040,1
J0317,MSRP1,41065,1
J0317,EBA175,10916,1
J0317,TLP,7603,1
J0317,PF3D7_0606800,2223,1
J0317,PFA0135W,3212,1
J0317,P41,2644,2
J0317,RON3,6896,2
J0317,PF92,8947,2
J0317,MSRP1,39628,2
J0317,EBA175,12631,2
J0317,TLP,7250,2
J0317,PF3D7_0606800,2443,2
J0317,PFA0135W,3433,2
J0317,P41,2467,3
J0317,RON3,8367,3
J0317,PF92,8224,3
J0317,MSRP1,43642,3
J0317,EBA175,9752,3
J0317,TLP,7419,3
J0317,PF3D7_0606800,2458,3
J0317,PFA0135W,3653,3
J0317,PF3D7_0525800(IMC1g),12721,1
J0317,PF3D7_1460600(ISP3),5254,1
J0317,PF3D7_1455300,5762,1
J0317,PF3D7_1025300,3340,1
J0317,PF3D7_0925900,4879,1
J0317,PF3D7_0831400,6354,1
J0317,PF3D7_0730800.2,62945,1
J0317,PF3D7_1407800(PM4),1092,1
J0317,PF3D7_0525800(IMC1g),13388,2
J0317,PF3D7_1460600(ISP3),5525,2
J0317,PF3D7_1455300,4530,2
J0317,PF3D7_1025300,1409,2
J0317,PF3D7_0925900,4852,2
J0317,PF3D7_0831400,6554,2
J0317,PF3D7_0730800.2,64969,2
J0317,PF3D7_1407800(PM4),1135,2
J0317,PF3D7_0525800(IMC1g),13877,3
J0317,PF3D7_1460600(ISP3),5638,3
J0317,PF3D7_1455300,4509,3
J0317,PF3D7_1025300,949,3
J0317,PF3D7_0925900,4374,3
J0317,PF3D7_0831400,8111,3
J0317,PF3D7_0730800.2,65246,3
J0317,PF3D7_1407800(PM4),1038,3
J0317,PF3D7_0629500_SEG2,10132,1
J0317,PF3D7_1345100,3066,1
J0317,PF3D7_0206200,3200,1
J0317,PF3D7_1105800,5841,1
J0317,PTRAMP,6090,1
J0317,EBA181,5657,1
J0317,CD4TAG,2189,1
J0317,SERA2,5376,1
J0317,PF3D7_0629500_SEG2,11639,2
J0317,PF3D7_1345100,3307,2
J0317,PF3D7_0206200,3750,2
J0317,PF3D7_1105800,5106,2
J0317,PTRAMP,6245,2
J0317,EBA181,6442,2
J0317,CD4TAG,1725,2
J0317,SERA2,7305,2
J0317,PF3D7_0629500_SEG2,11675,3
J0317,PF3D7_1345100,2933,3
J0317,PF3D7_0206200,2914,3
J0317,PF3D7_1105800,3595,3
J0317,PTRAMP,5131,3
J0317,EBA181,5964,3
J0317,CD4TAG,1573,3
J0317,SERA2,7199,3
J0317,MSP1Block2K1flank,9087,1
J0317,MSP1Block2Wellcomefull,11751,1
J0317,MSP1Block2MAD20full,3142,1
J0317,MSP3K1,1400,1
J0317,MSPDBLC-terminal,7517,1
J0317,Surfin4.2K1,4923,1
J0317,MSPDBLN-terminal,7052,1
J0317,Surfin4.2Conserved,4256,1
J0317,MSP1Block2K1flank,3880,2
J0317,MSP1Block2Wellcomefull,6579,2
J0317,MSP1Block2MAD20full,5887,2
J0317,MSP3K1,1298,2
J0317,MSPDBLC-terminal,7551,2
J0317,Surfin4.2K1,3024,2
J0317,MSPDBLN-terminal,8166,2
J0317,Surfin4.2Conserved,5793,2
J0317,MSP1Block2K1flank,3042,3
J0317,MSP1Block2Wellcomefull,4141,3
J0317,MSP1Block2MAD20full,5626,3
J0317,MSP3K1,1139,3
J0317,MSPDBLC-terminal,4537,3
J0317,Surfin4.2K1,3581,3
J0317,MSPDBLN-terminal,5966,3
J0317,Surfin4.2Conserved,1961,3
J0317,PfD1160W18,3361,1
J0317,PfD1160W19,1588,1
J0317,MSP2CH15019DBL2,47293,1
J0317,GST,2904,1
J0317,PfD1160W18,5023,2
J0317,PfD1160W19,4410,2
J0317,MSP2CH15019DBL2,9692,2
J0317,GST,2394,2
J0317,PfD1160W18,6660,3
J0317,PfD1160W19,5632,3
J0317,MSP2CH15019DBL2,8725,3
J0317,GST,5358,3
J0317,SERA5,18350,1
J0317,MSP11,42353,1
J0317,RIPR,2033,1
J0317,SPATR,20900,1
J0317,MSP3,65535,1
J0317,PF3D7_1136200,10850,1
J0317,PFSEA,64596,1
J0317,SERA5,19945,2
J0317,MSP11,38312,2
J0317,RIPR,1642,2
J0317,SPATR,21456,2
J0317,MSP3,65535,2
J0317,PF3D7_1136200,10872,2
J0317,PFSEA,62310,2
J0317,SERA5,16646,3
J0317,MSP11,37290,3
J0317,RIPR,1568,3
J0317,SPATR,16355,3
J0317,MSP3,65535,3
J0317,PF3D7_1136200,8544,3
J0317,PFSEA,56520,3
J0317,AMA1,65535,1
J0317,SERA9,4748,1
J0317,MSP7,27998,1
J0317,PF10_0166,44172,1
J0317,MSP10,65535,1
J0317,MSP5,65535,1
J0317,MTRAP,10022,1
J0317,PF113,50736,1
J0317,AMA1,65535,2
J0317,SERA9,4839,2
J0317,MSP7,26512,2
J0317,PF10_0166,43522,2
J0317,MSP10,65535,2
J0317,MSP5,65535,2
J0317,MTRAP,8899,2
J0317,PF113,46930,2
J0317,AMA1,62671,3
J0317,SERA9,4534,3
J0317,MSP7,23813,3
J0317,PF10_0166,37877,3
J0317,MSP10,65535,3
J0317,MSP5,65535,3
J0317,MTRAP,2480,3
J0317,PF113,40629,3
J0317,H101,10912,1
J0317,PF3D7-1431400,8925,1
J0317,RHOPH3,15767,1
J0317,MSRP3,3593,1
J0317,PF13_0125,1681,1
J0317,RH5,5873,1
J0317,SERA4,39306,1
J0317,AARP,1295,1
J0317,H101,10513,2
J0317,PF3D7-1431400,8511,2
J0317,RHOPH3,16352,2
J0317,MSRP3,2924,2
J0317,PF13_0125,1264,2
J0317,RH5,3220,2
J0317,SERA4,36994,2
J0317,AARP,1137,2
J0317,H101,7011,3
J0317,PF3D7-1431400,8117,3
J0317,RHOPH3,12668,3
J0317,MSRP3,3889,3
J0317,PF13_0125,1256,3
J0317,RH5,3137,3
J0317,SERA4,36256,3
J0317,AARP,1047,3
J0317,RH1,31768,1
J0317,MSP3.5,12769,1
J0317,PFA0210c,6040,1
J0317,P38,7463,1
J0317,CLAG3.2,6307,1
J0317,RH2b,3498,1
J0317,PFA0445W,10158,1
J0317,PF3D7_1343700(KELCH),1285,1
J0317,RH1,32307,2
J0317,MSP3.5,15570,2
J0317,PFA0210c,8446,2
J0317,P38,6756,2
J0317,CLAG3.2,5830,2
J0317,RH2b,3422,2
J0317,PFA0445W,9609,2
J0317,PF3D7_1343700(KELCH),1126,2
J0317,RH1,26693,3
J0317,MSP3.5,11488,3
J0317,PFA0210c,6069,3
J0317,P38,3887,3
J0317,CLAG3.2,4807,3
J0317,RH2b,3221,3
J0317,PFA0445W,8846,3
J0317,PF3D7_1343700(KELCH),1032,3
J0317,PF3D7_1401600(PHISTB),12470,1
J0317,PF3D7-1137300,4948,1
J0317,PF3D7_0830500,3405,1
J0317,PF3D7_1462300,2739,1
J0317,PF3D7_1229300,7167,1
J0317,PF3D7_1237900,958,1
J0317,PF3D7_1252300,712,1
J0317,PF3D7_0629500_SEG1,4487,1
J0317,PF3D7_1401600(PHISTB),12759,2
J0317,PF3D7-1137300,4753,2
J0317,PF3D7_0830500,2699,2
J0317,PF3D7_1462300,2070,2
J0317,PF3D7_1229300,6398,2
J0317,PF3D7_1237900,715,2
J0317,PF3D7_1252300,688,2
J0317,PF3D7_0629500_SEG1,5481,2
J0317,PF3D7_1401600(PHISTB),10332,3
J0317,PF3D7-1137300,3934,3
J0317,PF3D7_0830500,2884,3
J0317,PF3D7_1462300,2052,3
J0317,PF3D7_1229300,6191,3
J0317,PF3D7_1237900,719,3
J0317,PF3D7_1252300,681,3
J0317,PF3D7_0629500_SEG1,4084,3
J0317,MSP1Block2PaloAltorepeat,6480,1
J0317,MSP1Block23D7full,6636,1
J0317,MSP1Block2MAD20repeat,4923,1
J0317,MSP2CHO,65535,1
J0317,MBP,16260,1
J0317,MSP2DD2,65535,1
J0317,MSP33D7,3149,1
J0317,MSP1Block17,42680,1
J0317,MSP1Block2PaloAltorepeat,6796,2
J0317,MSP1Block23D7full,6167,2
J0317,MSP1Block2MAD20repeat,4791,2
J0317,MSP2CHO,65535,2
J0317,MBP,14371,2
J0317,MSP2DD2,65535,2
J0317,MSP33D7,3179,2
J0317,MSP1Block17,44554,2
J0317,MSP1Block2PaloAltorepeat,5673,3
J0317,MSP1Block23D7full,4495,3
J0317,MSP1Block2MAD20repeat,4586,3
J0317,MSP2CHO,65535,3
J0317,MBP,14805,3
J0317,MSP2DD2,65535,3
J0317,MSP33D7,3041,3
J0317,MSP1Block17,43282,3
J0317,Surfin4.2K1A,1572,1
J0317,Surfin4.23D7A,14298,1
J0317,MSPDBL2N-terminal,29121,1
J0317,MSP1Block2R033,14544,1
J0317,MSPDBL2C-terminal,15337,1
J0317,Surfin4.23D7B,1655,1
J0317,MSP1Block23D7repeat,15412,1
J0317,MSP1Block2Wellcomerepeat,15230,1
J0317,Surfin4.2K1A,2840,2
J0317,Surfin4.23D7A,14584,2
J0317,MSPDBL2N-terminal,24607,2
J0317,MSP1Block2R033,15423,2
J0317,MSPDBL2C-terminal,15739,2
J0317,Surfin4.23D7B,1589,2
J0317,MSP1Block23D7repeat,11521,2
J0317,MSP1Block2Wellcomerepeat,16002,2
J0317,Surfin4.2K1A,2492,3
J0317,Surfin4.23D7A,13200,3
J0317,MSPDBL2N-terminal,21083,3
J0317,MSP1Block2R033,14899,3
J0317,MSPDBL2C-terminal,15039,3
J0317,Surfin4.23D7B,1704,3
J0317,MSP1Block23D7repeat,15324,3
J0317,MSP1Block2Wellcomerepeat,14114,3
J0317,CommercialHumanIgG,65535,1
J0317,CommercialHumanIgG,65535,2
J0317,CommercialHumanIgG,65535,3
J0318,MSP3.6,7858,1
J0318,ETRAMP10.2,7274,1
J0318,GAMA,40539,1
J0318,MSRP4,65535,1
J0318,MSP4,65535,1
J0318,RAMA,54250,1
J0318,ASP,43130,1
J0318,MSP3.6,9198,2
J0318,ETRAMP10.2,7856,2
J0318,GAMA,41392,2
J0318,MSRP4,65535,2
J0318,MSP4,65535,2
J0318,RAMA,47217,2
J0318,ASP,46739,2
J0318,MSP3.6,5529,3
J0318,ETRAMP10.2,6946,3
J0318,GAMA,34582,3
J0318,MSRP4,65535,3
J0318,MSP4,65535,3
J0318,RAMA,41138,3
J0318,ASP,36231,3
J0318,PFD1130W,3849,1
J0318,EBA140,1284,1
J0318,MSRP2,23565,1
J0318,MSRP5,2952,1
J0318,P34,3896,1
J0318,MSP8,16278,1
J0318,P12,13242,1
J0318,MSP6,10636,1
J0318,PFD1130W,3507,2
J0318,EBA140,966,2
J0318,MSRP2,22687,2
J0318,MSRP5,2381,2
J0318,P34,3461,2
J0318,MSP8,15244,2
J0318,P12,14759,2
J0318,MSP6,10796,2
J0318,PFD1130W,4297,3
J0318,EBA140,744,3
J0318,MSRP2,10888,3
J0318,MSRP5,1176,3
J0318,P34,3483,3
J0318,MSP8,13660,3
J0318,P12,11835,3
J0318,MSP6,8886,3
J0318,PF1400044,5522,1
J0318,MSP1,18386,1
J0318,RON6,5591,1
J0318,MSP9,3924,1
J0318,PTEX150,64500,1
J0318,SERA7,9814,1
J0318,MSP2,65535,1
J0318,SERA3,14758,1
J0318,PF1400044,5364,2
J0318,MSP1,20822,2
J0318,RON6,7450,2
J0318,MSP9,3807,2
J0318,PTEX150,63720,2
J0318,SERA7,9621,2
J0318,MSP2,65535,2
J0318,SERA3,14720,2
J0318,PF1400044,4133,3
J0318,MSP1,17258,3
J0318,RON6,5008,3
J0318,MSP9,3458,3
J0318,PTEX150,55093,3
J0318,SERA7,7991,3
J0318,MSP2,65535,3
J0318,SERA3,11396,3
J0318,P41,4441,1
J0318,RON3,7348,1
J0318,PF92,11789,1
J0318,MSRP1,23674,1
J0318,EBA175,16066,1
J0318,TLP,65535,1
J0318,PF3D7_0606800,3787,1
J0318,PFA0135W,2939,1
J0318,P41,4437,2
J0318,RON3,6223,2
J0318,PF92,9868,2
J0318,MSRP1,22999,2
J0318,EBA175,15902,2
J0318,TLP,65535,2
J0318,PF3D7_0606800,3741,2
J0318,PFA0135W,2481,2
J0318,P41,3859,3
J0318,RON3,5273,3
J0318,PF92,7399,3
J0318,MSRP1,22697,3
J0318,EBA175,14195,3
J0318,TLP,65535,3
J0318,PF3D7_0606800,3171,3
J0318,PFA0135W,2138,3
J0318,PF3D7_0525800(IMC1g),10656,1
J0318,PF3D7_1460600(ISP3),5998,1
J0318,PF3D7_1455300,4374,1
J0318,PF3D7_1025300,693,1
J0318,PF3D7_0925900,1994,1
J0318,PF3D7_0831400,7348,1
J0318,PF3D7_0730800.2,65535,1
J0318,PF3D7_1407800(PM4),1159,1
J0318,PF3D7_0525800(IMC1g),9570,2
J0318,PF3D7_1460600(ISP3),5559,2
J0318,PF3D7_1455300,3694,2
J0318,PF3D7_1025300,608,2
J0318,PF3D7_0925900,1965,2
J0318,PF3D7_0831400,6212,2
J0318,PF3D7_0730800.2,65535,2
J0318,PF3D7_1407800(PM4),1173,2
J0318,PF3D7_0525800(IMC1g),4922,3
J0318,PF3D7_1460600(ISP3),3689,3
J0318,PF3D7_1455300,3378,3
J0318,PF3D7_1025300,611,3
J0318,PF3D7_0925900,1586,3
J0318,PF3D7_0831400,4522,3
J0318,PF3D7_0730800.2,61466,3
J0318,PF3D7_1407800(PM4),1084,3
J0318,PF3D7_0629500_SEG2,4827,1
J0318,PF3D7_1345100,1222,1
J0318,PF3D7_0206200,3781,1
J0318,PF3D7_1105800,3126,1
J0318,PTRAMP,5086,1
J0318,EBA181,1673,1
J0318,CD4TAG,1145,1
J0318,SERA2,2729,1
J0318,PF3D7_0629500_SEG2,3048,2
J0318,PF3D7_1345100,882,2
J0318,PF3D7_0206200,3489,2
J0318,PF3D7_1105800,1661,2
J0318,PTRAMP,1499,2
J0318,EBA181,881,2
J0318,CD4TAG,1011,2
J0318,SERA2,2047,2
J0318,PF3D7_0629500_SEG2,1663,3
J0318,PF3D7_1345100,1358,3
J0318,PF3D7_0206200,3777,3
J0318,PF3D7_1105800,1417,3
J0318,PTRAMP,1826,3
J0318,EBA181,1621,3
J0318,CD4TAG,1239,3
